k,cum_mean_std_all,cum_mean_std_mid
1,0.118284754,0.120722406
2,0.10791245,0.11024307
3,0.09859713,0.100444555
4,0.09684847,0.09740259
5,0.099500105,0.101498306
6,0.098699056,0.100001305
7,0.10120142,0.102950044
8,0.104790024,0.10840149
9,0.10766918,0.11209016
10,0.108835496,0.11390902
11,0.10980333,0.11498999
12,0.109916426,0.11514449
13,0.11127208,0.11701437
14,0.11182564,0.11767496
15,0.112107836,0.11808207
16,0.11138806,0.11693917
17,0.112212166,0.117772356
18,0.10992076,0.114622064
19,0.10895286,0.1135825
20,0.10745516,0.111710325
21,0.105924286,0.109699875
22,0.10466489,0.10810392
23,0.10469832,0.10809915
24,0.10483981,0.10804867
25,0.10490553,0.10811755
26,0.1050705,0.10817538
27,0.10558048,0.108772345
28,0.10521633,0.10825906
29,0.10488618,0.107770875
30,0.10507237,0.10791307
31,0.10517932,0.10814725
32,0.105108306,0.10813923
33,0.10591538,0.109279834
34,0.106288075,0.10984594
35,0.10623515,0.10990722
36,0.106785946,0.11068748
37,0.106541775,0.11049219
38,0.106512964,0.11029744
39,0.1066392,0.11032065
40,0.10691996,0.110655285
41,0.10628352,0.10994776
42,0.10567991,0.109178215
43,0.105162784,0.10836928
44,0.10494972,0.10818693
45,0.10515652,0.10853321
46,0.10504446,0.10834117
47,0.104916565,0.10816489
48,0.104927,0.10815861
49,0.10509898,0.108374216
50,0.105401,0.10881601
51,0.105457164,0.108817615
52,0.10570777,0.10915223
53,0.10599227,0.10947149
54,0.106135674,0.109583504
55,0.10636821,0.10990762
56,0.107001856,0.11084444
57,0.10777004,0.111602865
58,0.10840897,0.11249064
59,0.108861595,0.11317038
60,0.10931002,0.11376581
61,0.10980499,0.11441901
62,0.10993375,0.114525996
63,0.10978898,0.114373215
64,0.109914005,0.114614956
65,0.10997914,0.114759676
66,0.110316396,0.115155466
67,0.11053522,0.11544542
68,0.11075765,0.11580891
69,0.11079265,0.11580195
70,0.11048657,0.115366675
71,0.11041838,0.11524574
72,0.11040514,0.11512408
73,0.11048731,0.115193866
74,0.11029957,0.11487604
75,0.110201426,0.114731915
76,0.11027468,0.11482347
77,0.1102147,0.11477794
78,0.11029201,0.114932135
79,0.1103719,0.1150523
80,0.11032455,0.11501434
81,0.11011765,0.11483043
82,0.10997795,0.11469453
83,0.10991612,0.11459663
84,0.109974585,0.11471738
85,0.1103747,0.11527334
86,0.11086155,0.11592256
87,0.11125006,0.11641818
88,0.11140325,0.1165963
89,0.111753054,0.117105514
90,0.1119892,0.11738597
91,0.11235667,0.1178221
92,0.11256362,0.118151635
93,0.11256401,0.11814374
94,0.11264528,0.11821497
95,0.112898774,0.11855862
96,0.11277219,0.1184263
97,0.1129285,0.11867228
98,0.11363122,0.11942082
99,0.114526264,0.12038935
100,0.114997454,0.12071798
101,0.11540452,0.12110469
102,0.11587716,0.12165902
103,0.11589265,0.121607095
104,0.11577635,0.12145329
105,0.115770206,0.121396594
