step,token_id,decoded
1,1083,I
2,29510,'
3,29483,d
4,1115,be
5,23806,delighted
6,1066,to
7,2084,help
8,29576,!
9,1098,A
10,6023,cat
11,29493,","
12,3376,often
13,12217,referred
14,1066,to
15,1158,as
16,1032,a
17,13634,domestic
18,1053,f
19,5429,eline
20,29493,","
21,1117,is
22,1032,a
23,2509,small
24,29493,","
25,3076,four
26,29501,-
27,1059,le
28,11669,gged
29,28222,mamm
30,1050,al
31,1137,that
32,1117,is
33,15241,commonly
34,5326,kept
35,1158,as
36,1032,a
37,6176,pet
38,29491,.
39,2074,They
40,1274,have
41,1032,a
42,3432,soft
43,29493,","
44,3750,fur
45,1411,ry
46,13388,coat
47,1137,that
48,4203,comes
49,1065,in
50,4886,various
51,10072,colors
52,1072,and
53,12301,patterns
54,29493,","
55,2027,such
56,1158,as
57,3455,black
58,29493,","
59,3843,white
60,29493,","
61,15313,orange
62,29493,","
63,1072,and
64,8451,tab
65,2171,by
66,29491,.
67,1102,C
68,2217,ats
69,1274,have
70,1032,a
71,26962,distinctive
72,2103,head
73,1163,with
74,9331,pointed
75,13214,ears
76,29493,","
77,1032,a
78,3270,sn
79,1174,out
80,29493,","
81,1072,and
82,1032,a
83,9443,tail
84,29491,.
85,781,"
"
86,781,"
"
87,6805,They
88,1228,are
89,3419,known
90,1122,for
91,1420,their
92,1485,ag
93,2000,ility
94,1072,and
95,14522,grace
96,29493,","
97,3376,often
98,3366,seen
99,23826,jumping
100,1072,and
101,21641,climbing
102,1163,with
103,13569,ease
104,29491,.
105,1102,C
106,2217,ats
107,1274,have
108,1080,re
109,2875,tract
110,1290,able
111,1301,cl
112,6963,aws
113,29493,","
114,1458,which
115,1358,they
116,1706,use
117,1122,for
118,29351,groom
119,1056,ing
120,1072,and
121,1776,self
122,29501,-
123,2038,def
124,1826,ense
125,29491,.
126,7491,Their
127,3050,eyes
128,1228,are
129,5080,usually
130,1157,al
131,8793,mond
132,29501,-
133,22269,shaped
134,1072,and
135,1309,can
136,1115,be
137,4886,various
138,10072,colors
139,29493,","
140,2027,such
141,1158,as
142,6112,green
143,29493,","
144,5813,blue
145,29493,","
146,1072,and
147,10452,yellow
148,29491,.
149,781,"
"
150,781,"
"
151,29511,C
152,2217,ats
153,1228,are
154,3419,known
155,1122,for
156,1420,their
157,7894,independent
158,5503,nature
159,1330,but
160,1309,can
