step,head_agreement
0,
1,0.20175521
2,0.18547599
3,0.20199664
4,0.24326992
5,0.18041973
6,0.116071455
7,0.12192677
8,0.20549685
9,0.15019232
10,0.22691588
11,0.2912562
12,0.2687212
13,0.33079225
14,0.32516694
15,0.22065516
16,0.2779788
17,0.33760378
18,0.33238015
19,0.27306974
20,0.14354154
21,0.1866536
22,0.20246017
23,0.22342204
24,0.21006931
25,0.28086287
26,0.31618962
27,0.3687725
28,0.19142212
29,0.2745914
30,0.24215452
31,0.27123648
32,0.25032154
33,0.30422416
34,0.24542713
35,0.20175655
36,0.22912464
37,0.23720825
38,0.21727552
39,0.30149785
40,0.27530196
41,0.2911378
42,0.31080583
43,0.33477738
44,0.27428904
45,0.39374027
46,0.32189888
47,0.36563298
48,0.33046705
49,0.3415416
50,0.33102676
51,0.31297117
52,0.3869626
53,0.3245868
54,0.24698596
55,0.2342963
56,0.37977877
57,0.36354235
58,0.3392007
59,0.33860216
60,0.32713112
61,0.36230284
62,0.35766584
63,0.3661898
64,0.4047947
65,0.38306218
66,0.29947352
67,0.24150518
68,0.4158786
69,0.3406506
70,0.36248004
71,0.35321832
72,0.4519743
73,0.41685542
74,0.43591896
75,0.45915657
76,0.3591257
77,0.39740118
78,0.4126132
79,0.45076603
80,0.39932993
81,0.4006434
82,0.35841557
83,0.39588273
84,0.27685907
85,0.0895511
86,0.19500363
87,0.275672
88,0.23864199
89,0.3025179
90,0.31144342
91,0.31368348
92,0.34532544
93,0.3447945
94,0.31273162
95,0.35496968
96,0.30201912
97,0.32939798
98,0.32048395
99,0.3135638
100,0.3400218
101,0.33781868
102,0.34393463
103,0.3985356
104,0.30468985
105,0.31169423
106,0.35843003
107,0.34456462
108,0.32599503
109,0.3253426
110,0.33691245
111,0.38349584
112,0.42225665
113,0.30417237
114,0.37761644
115,0.4222545
116,0.426357
117,0.39982706
118,0.41055146
119,0.4346655
120,0.40645835
121,0.43830556
122,0.4615075
123,0.47164926
124,0.3590106
125,0.280562
126,0.31249502
127,0.33261892
128,0.36383614
129,0.42302898
130,0.41950825
131,0.41625762
132,0.41286424
133,0.45051032
134,0.4272136
135,0.40489715
136,0.48136404
137,0.43358466
138,0.39280957
139,0.39837214
140,0.27611327
141,0.4982479
142,0.43863872
143,0.45313105
144,0.41178873
145,0.4436985
146,0.44506428
147,0.41763803
148,0.24980918
149,0.1565824
150,0.19029826
151,0.28260365
152,0.3303776
153,0.2504197
154,0.23949945
155,0.33432528
156,0.3346175
157,0.2858969
158,0.2764152
159,0.3330437
