0.021728307,0.029725842,0.029697774,0.03352754,0.034594927,0.03441427,0.03944782,0.03608037,0.032177538,0.040284634,0.031776793,0.036754753,0.031843137,0.03284295,0.029815018,0.03174959,0.033746086,0.030571293,0.03623379,0.026291732,0.028448634,0.026273085,0.035817955,0.026521984,0.02912507,0.02405043,0.026977181,0.029734192,0.027011186,0.027419332,0.027493011,0.021974865,0.02327945,0.026246132,0.029369138,0.025509011,0.023713853,0.024379529,0.020324621,0.031523984,0.023784216,0.025348488,0.030583024,0.025881741,0.020431072,0.02157449,0.023520812,0.02384778,0.030251924,0.02525655,0.032446288,0.02183701,0.025049517,0.019222625,0.021771576,0.02043368,0.02004791,0.023111086,0.026756156,0.026482467,0.02182259,0.01996098,0.018877752,0.021079205,0.01749005,0.020272562,0.01965618,0.022216432,0.029258562,0.019505221,0.019494139,0.021554604,0.018061459,0.020237708,0.016947761,0.02049766,0.016991252,0.020625383,0.020144267,0.027692433,0.0216109,0.021202192
0.027085962,0.035994582,0.027524527,0.02564757,0.01141767,0.011092185,0.01205606,0.010711258,0.0089699235,0.010750587,0.016325023,0.015657235,0.0099684745,0.0103451675,0.012713378,0.017037312,0.012237728,0.008135388,0.0089693805,0.01051212,0.014242867,0.017026855,0.010168136,0.009903846,0.010348461,0.0039389925,0.0074581746,0.008118075,0.007657486,0.0093916,0.005661318,0.0058348645,0.0053426763,0.0068057,0.0075595696,0.0054328274,0.00561016,0.0035152584,0.002989353,0.005526112,0.008281316,0.007413343,0.010759803,0.0103090275,0.0035652092,0.0051002596,0.008181719,0.01108879,0.008859934,0.0058296444,0.0049019875,0.008305429,0.0105616255,0.0044580433,0.004705638,0.006840842,0.004838571,0.0042962483,0.0075110793,0.006508885,0.0035554343,0.0036515803,0.0027826969,0.0058445353,0.0027999196,0.0037746103,0.004178197,0.0034868566,0.0040011634,0.006595697,0.0048978375,0.0062183393,0.004722081,0.010275705,0.0043137716,0.004165783,0.0029988342,0.005093771,0.00406006,0.004940723,0.0022544006,0.00571935
0.03229873,0.046451442,0.051310502,0.043755844,0.01760759,0.009817354,0.01020626,0.010704009,0.0036587166,0.0056646606,0.007383185,0.009355858,0.0052156243,0.0050073285,0.006890566,0.007365752,0.0050614914,0.00561173,0.007068967,0.006891231,0.008503069,0.011518715,0.008648536,0.0064908788,0.0058934134,0.007172376,0.004906147,0.002623969,0.004121368,0.00714882,0.004024149,0.0029209685,0.0038782419,0.003310518,0.0050151316,0.004960295,0.004842516,0.0030344692,0.001535011,0.00321744,0.004268838,0.0023743901,0.0051364866,0.008757866,0.0039827833,0.0045743273,0.0043981764,0.008616515,0.005380082,0.0024977005,0.003754062,0.0039701243,0.0069508427,0.003004991,0.002703684,0.005058755,0.0040216222,0.0041937055,0.0039518685,0.0031500664,0.002787997,0.0027973359,0.0039495104,0.0031331307,0.0016437925,0.0018399259,0.001996331,0.0019109508,0.002777576,0.005638787,0.0023599574,0.0030328538,0.003214636,0.018760761,0.019894263,0.0033491736,0.0023639258,0.0033091325,0.0025577364,0.0027588548,0.002264092,0.0037944028
0.035547953,0.05990342,0.046002164,0.032190703,0.023336614,0.014631905,0.017040528,0.023615237,0.00925771,0.013442283,0.017436575,0.019407192,0.008826895,0.013535564,0.012586348,0.010867546,0.023973525,0.012278075,0.010727626,0.011540189,0.01950851,0.020927057,0.015051129,0.013534921,0.011330435,0.011168634,0.007801038,0.010624992,0.0089032035,0.012599903,0.013490956,0.009237032,0.009842624,0.012860474,0.014467286,0.007822192,0.008064948,0.009485578,0.007850833,0.012075679,0.009774979,0.008458504,0.011275571,0.0152566,0.00798461,0.009116843,0.0092678815,0.017017605,0.016554117,0.009367935,0.009529183,0.007825315,0.01809838,0.005787407,0.007154789,0.008358011,0.005592793,0.008360786,0.01063731,0.006548988,0.006286318,0.004767911,0.0041704625,0.0055835503,0.0054371064,0.0034848736,0.006575889,0.0048801186,0.00729567,0.0067475396,0.0062506236,0.009583689,0.006374562,0.008756467,0.005582821,0.004512431,0.0041788286,0.0063721375,0.0041322643,0.008183433,0.008485881,0.006976152
0.05107502,0.061384887,0.058738805,0.058827035,0.053127702,0.030270187,0.03295862,0.025942985,0.027102247,0.023634093,0.02324776,0.027353324,0.022668073,0.015622104,0.028466461,0.015691843,0.017859673,0.008942958,0.01557287,0.015150979,0.03709491,0.030551404,0.030173097,0.019699944,0.026377376,0.0124858515,0.01628036,0.010878107,0.027482074,0.024588905,0.014760488,0.018318197,0.0118118785,0.015201725,0.016820265,0.016392983,0.011800343,0.009612454,0.00826153,0.02005899,0.010545899,0.015892962,0.015369359,0.026003772,0.024786841,0.01928704,0.0348884,0.03258293,0.014461312,0.015242253,0.015309412,0.010777014,0.031969056,0.010266167,0.0086145215,0.023368053,0.014320921,0.014224166,0.014100403,0.017772585,0.012428947,0.009895385,0.00731942,0.01449953,0.008151789,0.010984482,0.007884416,0.0057181185,0.012670578,0.017952409,0.017578863,0.010076385,0.010028305,0.027849067,0.015556473,0.016503602,0.012876198,0.008271287,0.008364014,0.0061531095,0.0057538636,0.023184346
0.0524095,0.09416361,0.047610585,0.0880073,0.07507436,0.070013165,0.07118363,0.049471684,0.04321499,0.05095704,0.043706954,0.021021694,0.040742304,0.03474908,0.040445976,0.015366346,0.0359592,0.024892217,0.039343227,0.03248308,0.056632854,0.04769785,0.04690785,0.042560365,0.03068595,0.018764637,0.01506127,0.01485696,0.023744008,0.04608331,0.03845031,0.023862492,0.008576581,0.022864802,0.026530124,0.028006632,0.012736676,0.015756425,0.015402152,0.026987035,0.024162132,0.019462086,0.024403254,0.0452796,0.029999316,0.05340425,0.035760187,0.040278237,0.016340706,0.011413483,0.017084073,0.01250679,0.035619315,0.01224258,0.006884798,0.017519752,0.023288414,0.026136734,0.02045414,0.041092254,0.040285602,0.013369706,0.011139534,0.036277734,0.020182097,0.011086109,0.018366747,0.008080381,0.042411156,0.03483326,0.016554546,0.011353055,0.01715062,0.019089751,0.016521122,0.016635839,0.012075167,0.0098150605,0.007817259,0.01167258,0.01061362,0.024344707
0.043244872,0.1340664,0.055127382,0.05908076,0.03711984,0.049571037,0.056286685,0.03130121,0.02506753,0.03475502,0.02534658,0.015264178,0.024914127,0.02973552,0.036221474,0.015038197,0.022899948,0.019886037,0.032204654,0.029835664,0.049241606,0.036818415,0.030365169,0.023978285,0.014514832,0.014184043,0.011455638,0.015841182,0.02273642,0.02594149,0.018416407,0.01666151,0.008608634,0.015555986,0.01580234,0.017032519,0.014128605,0.017589763,0.02153163,0.024613012,0.021678895,0.027396254,0.021345515,0.04331231,0.023287864,0.032647308,0.035576493,0.035249904,0.010229613,0.013001161,0.01812274,0.0113743525,0.02834023,0.012315028,0.008314152,0.018043155,0.019231988,0.01295934,0.015307782,0.0152980415,0.014000008,0.012649398,0.008297685,0.019014407,0.01034907,0.008450473,0.0147985965,0.012034364,0.06799118,0.052643225,0.024604553,0.012538005,0.02036056,0.027409133,0.033996604,0.021451563,0.01899194,0.016890954,0.015210556,0.017998226,0.022443153,0.034353618
0.08542675,0.19604808,0.16074204,0.13710213,0.078822255,0.13179787,0.11251025,0.054866895,0.0328919,0.070081115,0.05477721,0.027581807,0.029717509,0.04706638,0.08695476,0.039529845,0.043988153,0.045938052,0.08958557,0.057946924,0.11319736,0.09814666,0.08043036,0.058337443,0.04000396,0.03280769,0.022276824,0.023796298,0.044377033,0.088685825,0.08227537,0.077061534,0.04137758,0.0750428,0.0576442,0.05128115,0.03226579,0.039270524,0.040908754,0.06560895,0.05763153,0.05228044,0.050714765,0.11391769,0.06255647,0.09092001,0.07134183,0.10357498,0.028872658,0.021773241,0.04766339,0.033403207,0.10280125,0.012899609,0.019562056,0.034629617,0.043046977,0.055658787,0.064655095,0.05719158,0.0488022,0.056615733,0.036867857,0.06212817,0.032402955,0.03811428,0.06490983,0.033574697,0.19300523,0.072905235,0.06564558,0.027853483,0.07628877,0.09343903,0.070655644,0.07758332,0.06274063,0.054369226,0.051295586,0.028548524,0.03144889,0.06543611
0.08276126,0.13962579,0.08021811,0.086337835,0.124178804,0.0797676,0.06713616,0.061526585,0.045752767,0.058161385,0.039310627,0.027928427,0.030772667,0.034394294,0.06974757,0.02714719,0.03217306,0.026277091,0.038884066,0.034274474,0.08859642,0.062231235,0.07197676,0.037057213,0.028916154,0.02354543,0.024039984,0.028815446,0.055264756,0.07497205,0.04921169,0.0580037,0.03903352,0.05491258,0.03373153,0.035298213,0.024748761,0.02067311,0.030368494,0.030788802,0.031181335,0.05309154,0.04575631,0.043780476,0.038276084,0.056387573,0.08408034,0.06778099,0.024750633,0.019555856,0.041002303,0.019088678,0.09330548,0.014560051,0.014468085,0.03688039,0.049267106,0.050166804,0.0364583,0.037705645,0.029139072,0.033991978,0.024155317,0.045872636,0.03365801,0.021315716,0.0281175,0.022386407,0.109221935,0.041122638,0.055061623,0.03144309,0.038067862,0.021720208,0.024640156,0.039234594,0.029930754,0.016706657,0.02939235,0.026657414,0.023291271,0.057452314
0.11498247,0.17790136,0.13260487,0.1514821,0.1418778,0.17240265,0.16342595,0.10923162,0.11048327,0.09004677,0.10956682,0.038507532,0.056726024,0.08291289,0.13853605,0.04188056,0.059204575,0.044625007,0.04726374,0.068532005,0.17276192,0.12543449,0.10680612,0.09040917,0.06479172,0.03706594,0.030350428,0.054582633,0.08115992,0.106854126,0.09071298,0.05415678,0.066777624,0.0631171,0.047849163,0.049125254,0.05197028,0.05661414,0.06732104,0.054671593,0.0684271,0.08681744,0.07239708,0.09790762,0.085682236,0.12190145,0.120189175,0.12704918,0.050703607,0.06772305,0.07001853,0.06787108,0.09610282,0.030299798,0.046188205,0.03865119,0.07788413,0.06893771,0.055788018,0.06265919,0.044791624,0.0590346,0.03007371,0.055785578,0.04354203,0.0619044,0.073991604,0.05830039,0.1657319,0.069980055,0.073149994,0.062438622,0.10974069,0.05020571,0.06978038,0.08818424,0.050458405,0.043582022,0.03396353,0.03720126,0.035188727,0.08523199
