step,entropy
0,
1,0.11228447
2,0.09330042
3,0.41781878
4,0.0001249703
5,0.19514331
6,0.65432453
7,0.09825034
8,0.6320348
9,0.009326233
10,0.61227226
11,2.4558765e-05
12,0.018760577
13,0.8652338
14,0.025375484
15,0.2787017
16,0.00026864023
17,0.00015834489
18,0.43175313
19,0.01871856
20,0.61208546
21,0.044116974
22,0.0061592516
23,0.2177595
24,1.034794
25,0.013181666
26,0.0035582313
27,0.002829561
28,0.015460076
29,1.1170332
30,0.0002166817
31,0.48816484
32,0.31568938
33,0.943168
34,0.0080950605
35,0.06809044
36,0.35587513
37,0.26291037
38,8.787715e-05
39,0.009311459
40,0.41355184
41,0.13343817
42,1.5268586
43,0.00019081791
44,0.1737698
45,0.6836463
46,0.24281675
47,0.23361015
48,0.14664608
49,4.8131013e-05
50,0.027449839
51,0.05225647
52,7.246824e-06
53,0.0018501806
54,1.0296706
55,0.012704175
56,0.16528037
57,0.9710011
58,0.3513536
59,0.0011182296
60,0.25329715
61,0.00062686094
62,0.6237931
63,0.40483665
64,0.0011009008
65,0.0008569666
66,0.017956898
67,0.11865018
68,0.00017971074
69,0.27667344
70,1.5240649
71,3.079295e-05
72,0.36870676
73,0.00017052614
74,1.0963377
75,0.4500225
76,0.05311426
77,0.11082465
78,1.0666484
79,5.5349767e-05
80,0.0007065312
81,0.5947919
