0.07847814,0.105487205,0.048864007,0.055010505,0.0782738,0.07162628,0.101515785,0.069897294,0.06115991,0.062997796
0.02508308,0.032287262,0.036334038,0.06569874,0.097228974,0.08101887,0.046364386,0.0197263,0.03164315,0.014829219
0.09956433,0.34696883,0.6396913,0.47733623,0.75689715,0.38443813,0.2846345,0.12441829,0.124416344,0.11815818
0.072681196,0.20899804,0.19974263,0.20267914,0.20291995,0.30732146,0.16263416,0.07420605,0.08868787,0.085534036
0.019236732,0.075781964,0.0539824,0.030935114,0.032190077,0.043965977,0.031548377,0.028979095,0.028961143,0.019819265
0.014923665,0.04307783,0.019386385,0.024126511,0.03144175,0.024622675,0.01976107,0.0069708987,0.014989421,0.012921354
0.010481914,0.011477876,0.00941876,0.014101557,0.016688837,0.014964793,0.020885227,0.025424,0.036252614,0.018775117
0.0057531977,0.016110802,0.0082124565,0.012206016,0.013578806,0.016350403,0.014259478,0.008533159,0.013846313,0.011055201
0.030910585,0.081780106,0.17473885,0.12559883,0.09795514,0.08637549,0.04957933,0.048715852,0.046050545,0.04952111
0.2419861,0.32044804,0.24819112,0.29446265,0.38307703,0.43428096,0.23214556,0.16693668,0.2004606,0.21403404
0.0267928,0.030660264,0.03802452,0.047681607,0.06684474,0.08653569,0.0446912,0.037102226,0.03730003,0.028667215
0.16768645,0.23686248,0.17175572,0.12066735,0.19962466,0.1796029,0.24011615,0.26340628,0.2110777,0.122566566
0.010211601,0.013211856,0.006551582,0.010651466,0.02673651,0.01306872,0.015732383,0.009204544,0.017300045,0.0139065115
0.020620499,0.024515653,0.009687222,0.014426426,0.03863606,0.019133542,0.028350066,0.011939931,0.023529064,0.014604729
0.015084028,0.029837526,0.018641356,0.072728224,0.09404971,0.058166698,0.042497754,0.025247868,0.03494769,0.030331507
0.010803943,0.017069649,0.024216808,0.0560514,0.05268258,0.04299071,0.0247795,0.015662022,0.020592649,0.010636288
0.12769367,0.05879497,0.013607294,0.0077041634,0.016741978,0.059911247,0.016855087,0.044867728,0.035038047,0.032483816
0.059727777,0.046460193,0.026475307,0.006991227,0.011583035,0.050507404,0.009171985,0.006412397,0.007146849,0.009574684
0.11914182,0.086734764,0.042904343,0.009960074,0.019812105,0.036829147,0.016156673,0.012334861,0.00806692,0.031869624
0.012156762,0.02792575,0.019910475,0.030372763,0.061972007,0.053351566,0.07313563,0.06975718,0.05551915,0.03564922
0.23092374,0.19071424,0.10968071,0.036350735,0.118504025,0.14741147,0.14279936,0.2265017,0.13986172,0.089148566
0.037662037,0.10036212,0.038151987,0.07069646,0.15812519,0.0650048,0.18563107,0.064301014,0.15309007,0.027037341
0.14617895,0.34912583,0.15615425,0.20988053,0.18961938,0.3726552,0.19269392,0.13525805,0.15342966,0.27204955
0.17836869,0.34656852,0.12993275,0.23312348,0.39583915,0.18023351,0.21007004,0.103208266,0.23069529,0.0871266
0.009832949,0.041031085,0.08115093,0.042458083,0.041963145,0.048065193,0.067509584,0.035784252,0.03706917,0.022469617
0.025474094,0.0873354,0.049810193,0.044038653,0.080289654,0.11727537,0.076233864,0.027794348,0.03042814,0.065447085
0.06984436,0.13474491,0.09815247,0.047861353,0.068153985,0.101036035,0.14403735,0.036352027,0.04366408,0.0635496
0.026968984,0.13237584,0.20607887,0.18993625,0.2912764,0.30456826,0.19658227,0.09925698,0.060090512,0.08935575
0.02077595,0.07433726,0.017164221,0.028166087,0.19653295,0.14767271,0.13215914,0.029669603,0.12574391,0.05985862
0.091986515,0.18226385,0.06308939,0.15293777,0.4833008,0.26146847,0.43332598,0.22945395,0.17993145,0.23567395
0.04290484,0.044648133,0.074743494,0.07429529,0.05726436,0.09207231,0.053942747,0.041934356,0.0258725,0.06426495
0.01568272,0.03859647,0.00973899,0.026649842,0.08299048,0.02168224,0.020289961,0.011474934,0.027055126,0.008122675
