0.12650387,0.16016741,0.122531354,0.05095551,0.059583705,0.048263334,0.05685996,0.036636274,0.05052249,0.04037183,0.027837435,0.08448132,0.017761061,0.040130615,0.14823283,0.05875839,0.02026885,0.02344265,0.03833235,0.050591618,0.044084694,0.028532555,0.08295212,0.03716894,0.028158296,0.07731869,0.04747573,0.059051044,0.040935647,0.045907304,0.087281875,0.13707839,0.07266572,0.06557829
0.015806198,0.044800177,0.036913298,0.019773593,0.024515597,0.013460055,0.015250241,0.011398774,0.020668017,0.006964192,0.0055131717,0.0058695427,0.016702758,0.008563552,0.03844442,0.0046697725,0.006700541,0.006657037,0.0125532765,0.011092381,0.00936122,0.0068693883,0.015409731,0.027261708,0.024275336,0.023476211,0.0131518245,0.008361048,0.014262355,0.008785088,0.008613858,0.0058951867,0.008823905,0.012631408
0.03483421,0.09006539,0.07649069,0.06991026,0.036792256,0.04000721,0.026581066,0.043894187,0.03428933,0.038356334,0.018874064,0.01951085,0.018716836,0.016641527,0.07849356,0.010217959,0.010892501,0.017471088,0.03202186,0.02346185,0.01253022,0.018993342,0.013013553,0.014514696,0.021017283,0.040310696,0.022187296,0.028337494,0.03129793,0.036015213,0.03852162,0.031774912,0.07358079,0.023485757
0.047297336,0.22751102,0.102223836,0.03730837,0.22651608,0.07924493,0.045527205,0.0976092,0.100006334,0.10060229,0.02962732,0.05380029,0.11994773,0.05533796,0.15154633,0.0433974,0.20765994,0.08567628,0.06619931,0.07950477,0.064595565,0.03928274,0.027904466,0.08893272,0.03229932,0.16970405,0.075970486,0.11762006,0.122211054,0.14891277,0.17980422,0.11211174,0.35545143,0.13324809
0.017774288,0.034072272,0.028472811,0.031672463,0.037680816,0.051620472,0.054836735,0.016714185,0.037170444,0.019910416,0.045245092,0.015070255,0.017819064,0.028086388,0.103743985,0.018996526,0.017352989,0.015639862,0.024423074,0.02392221,0.022840675,0.026097275,0.023255648,0.015877381,0.020067673,0.043587077,0.024473323,0.03731472,0.030036181,0.02686514,0.017111255,0.01833171,0.044224244,0.016401032
0.020521706,0.048343632,0.039639946,0.0201196,0.03156258,0.052693546,0.031043638,0.027655745,0.02258817,0.024337457,0.036273856,0.02388711,0.024051119,0.040052574,0.115956195,0.023539685,0.023399103,0.02305394,0.03408377,0.027991334,0.019156646,0.029324211,0.025206674,0.02546797,0.014944187,0.04898489,0.022262828,0.039851427,0.021543091,0.023346245,0.029665602,0.02628269,0.064766295,0.022875108
0.07609684,0.06741628,0.07459704,0.045842607,0.059439912,0.047782555,0.06804739,0.057841826,0.041450113,0.08396466,0.052652784,0.06853959,0.044460643,0.04197006,0.1271128,0.058175854,0.049750764,0.05035274,0.057048697,0.03613685,0.029551933,0.0789477,0.058039933,0.06477385,0.040885154,0.068462394,0.04177957,0.047197573,0.033170808,0.058601536,0.06419608,0.051700603,0.05381353,0.06909895
0.027289933,0.035936322,0.035370048,0.025418486,0.03303269,0.04409179,0.04111335,0.024776096,0.030650197,0.02833422,0.036375564,0.026605042,0.023667987,0.03195699,0.08742745,0.024429273,0.021534393,0.020996273,0.03549727,0.02836731,0.020574776,0.025280029,0.022946201,0.023596656,0.02110587,0.038409412,0.024613068,0.03308042,0.019721188,0.024342628,0.029211244,0.021013197,0.048246305,0.026845828
0.01346953,0.017470969,0.024525136,0.020394737,0.023688184,0.03494008,0.014269478,0.00896307,0.021152038,0.023988437,0.024369247,0.014325544,0.006507484,0.020300968,0.050383497,0.012864318,0.00939693,0.010072904,0.01284525,0.013465288,0.019406084,0.013481002,0.013939795,0.02240068,0.016306844,0.02981229,0.015250922,0.023353526,0.022452457,0.014140155,0.02633755,0.009403278,0.028984739,0.011233492
0.007653796,0.020459479,0.019371826,0.014434404,0.019835534,0.02757258,0.02450545,0.011322193,0.015218022,0.013585586,0.014496527,0.008827521,0.0052275243,0.008967873,0.047517646,0.008184302,0.0066952705,0.013851541,0.022229156,0.01679323,0.009612412,0.026293708,0.015228508,0.012603404,0.0119306175,0.021415424,0.009575245,0.012966387,0.008173329,0.015680572,0.0149731785,0.010975563,0.014143627,0.008977084
0.011982109,0.04036547,0.02110851,0.012031289,0.011972764,0.017927796,0.010607781,0.007817776,0.019259553,0.015960764,0.012298703,0.011149417,0.007417848,0.009264448,0.051645488,0.008952388,0.00736268,0.005302882,0.013327122,0.012341002,0.0064773764,0.018294334,0.009446821,0.01379845,0.007566923,0.024396548,0.007544325,0.01713857,0.010843369,0.011383702,0.02245788,0.009716883,0.022595381,0.0077808984
0.017307488,0.031174103,0.01613177,0.0138192335,0.023819154,0.02417627,0.019114828,0.017168928,0.01470495,0.02778809,0.028363729,0.020888219,0.0111199245,0.012471976,0.064061776,0.01618467,0.018279117,0.019500785,0.022164984,0.014553673,0.019786583,0.050254017,0.024295807,0.02330202,0.012835653,0.025193254,0.0101151485,0.039535716,0.015346539,0.027506206,0.02151499,0.0255792,0.036082283,0.016494019
0.1349424,0.16473083,0.13831532,0.13961591,0.07174138,0.07883624,0.20819391,0.09474538,0.11551145,0.061497547,0.041883245,0.11890565,0.06659791,0.06400965,0.093071006,0.09396752,0.14859273,0.09081695,0.052753527,0.04944208,0.039437503,0.02781536,0.19157316,0.20601307,0.14287515,0.16092087,0.06471532,0.084153675,0.06753692,0.13398644,0.092194214,0.041222315,0.045481578,0.19426464
0.044927724,0.15286581,0.2270794,0.107815325,0.0675965,0.058978826,0.10499074,0.05053436,0.05382084,0.051841374,0.04134856,0.032682218,0.05446589,0.026255451,0.12141862,0.02617792,0.030618375,0.03216921,0.043204166,0.037926923,0.02493036,0.02638273,0.031982534,0.10695512,0.076449946,0.13102713,0.10180529,0.07070181,0.073885255,0.07633546,0.033443443,0.042686217,0.04345372,0.034877308
0.04408617,0.04454303,0.007927768,0.00684278,0.0064714104,0.004621506,0.0067580333,0.002978637,0.004030728,0.0021180192,0.0021118121,0.0083888965,0.002936324,0.0028762182,0.0049518268,0.0052110306,0.007056265,0.002355183,0.0042607696,0.0034521634,0.0020115993,0.0012431903,0.012421372,0.0064128847,0.0057753297,0.020588374,0.002755597,0.005944217,0.004043452,0.0035423134,0.008939681,0.0029747302,0.004955642,0.013918113
0.08914513,0.12721473,0.17052287,0.12435424,0.02812939,0.03790576,0.07990496,0.025908496,0.030465052,0.018969245,0.009528547,0.01448573,0.018464005,0.009328829,0.03446917,0.007970392,0.019753095,0.009614523,0.0198133,0.019701352,0.008827645,0.0055064503,0.01488912,0.047595818,0.04341735,0.09588975,0.041612886,0.07265762,0.06628595,0.050886806,0.022468938,0.019083194,0.01757372,0.027541118
0.05562818,0.037170276,0.034722023,0.05948527,0.025956761,0.06583903,0.023947852,0.017883847,0.032839198,0.037391998,0.038805507,0.03381054,0.019322451,0.03601142,0.081838384,0.057729427,0.044121888,0.023425588,0.016835222,0.033437878,0.035351485,0.019689992,0.016543126,0.017198825,0.030028373,0.03132066,0.014622726,0.024302429,0.033930488,0.020337533,0.017004412,0.014894564,0.02494564,0.014392595
0.026249291,0.14479932,0.06572361,0.09788452,0.07778693,0.118207484,0.082777,0.04531781,0.090733714,0.18176728,0.04925321,0.028870462,0.032764215,0.06312814,0.11738969,0.030230606,0.047623646,0.058274098,0.072972186,0.04509194,0.025741689,0.068408705,0.039486732,0.041419826,0.045472015,0.038447335,0.023386117,0.0474592,0.0477749,0.03726745,0.03389328,0.029025154,0.030389313,0.029899457
0.10471555,0.2291903,0.1772796,0.10011891,0.39955384,0.30824342,0.111584805,0.25214785,0.087602444,0.21753606,0.20596896,0.085264415,0.11395789,0.12103991,0.3773042,0.08784578,0.23323978,0.084791444,0.2874358,0.22173989,0.07545262,0.19012508,0.069618575,0.06659036,0.07417015,0.110055946,0.09345886,0.19180214,0.08802078,0.12879576,0.14029476,0.18522349,0.18265854,0.06111774
0.079002276,0.25601467,0.17732786,0.09434153,0.24742843,0.18278237,0.0858776,0.15413447,0.07094329,0.21681403,0.123290464,0.03863305,0.0732202,0.08896316,0.28747126,0.046420354,0.04261675,0.057079732,0.22167537,0.20010062,0.069471,0.1563432,0.050603934,0.03323221,0.054637253,0.2142958,0.13029146,0.29543906,0.18638487,0.1304746,0.2493442,0.26450664,0.38917556,0.04252991
0.0037530926,0.0057521043,0.0069222315,0.0045458847,0.001235466,0.0067789275,0.005369809,0.0035359277,0.014012496,0.0018719655,0.0030956354,0.0026479552,0.0041858107,0.0022476378,0.015462936,0.0016634619,0.0026985544,0.0026413356,0.0021482918,0.0065768785,0.004032599,0.0010291734,0.0068560326,0.04082727,0.009879837,0.0033958477,0.004974502,0.0053421934,0.0064755064,0.0071457806,0.0012291424,0.0026988888,0.0022040997,0.0071660476
0.20480637,0.10680026,0.044219166,0.1519459,0.036427073,0.05240254,0.09090862,0.06213358,0.08494699,0.037673786,0.056325518,0.14040992,0.054850042,0.047033355,0.16156384,0.18175828,0.14268175,0.07242273,0.052804682,0.031001002,0.03772821,0.034150388,0.07246313,0.053970043,0.11983634,0.0643252,0.08036443,0.10610216,0.08088933,0.10477564,0.863719,0.6810575,0.6538794,0.083157524
0.038864564,0.038342085,0.031764936,0.029088266,0.0071983086,0.022595245,0.048735805,0.028443556,0.037888963,0.017679246,0.01627371,0.017139684,0.01831941,0.01632997,0.07426553,0.01264479,0.023604238,0.01832347,0.02386555,0.011708972,0.009586477,0.018476821,0.0070817764,0.0161113,0.010987327,0.020544747,0.022667505,0.021389833,0.020950459,0.01655829,0.14808166,0.21360862,0.0948338,0.006846692
0.038481813,0.021659767,0.00758112,0.02452865,0.007413845,0.009959541,0.04127239,0.006097196,0.01986614,0.007803559,0.006480604,0.03239792,0.009141333,0.016524492,0.042321503,0.07544517,0.036738075,0.01458535,0.012710634,0.00527727,0.009621686,0.004930234,0.026001694,0.017302992,0.063009016,0.03324838,0.032321,0.041086785,0.02474634,0.025674354,0.07347074,0.054415002,0.091298506,0.036698624
0.0105735175,0.026498443,0.017592162,0.008499486,0.016208569,0.017784622,0.011211223,0.007903295,0.0117826285,0.0142465085,0.011653659,0.009109753,0.008609349,0.0064520873,0.041503333,0.011656516,0.008766124,0.008813069,0.013175005,0.01254839,0.013675255,0.02529921,0.011834852,0.017471604,0.010528715,0.022045553,0.009918092,0.023165438,0.04705866,0.022603977,0.011200529,0.0073363245,0.012330003,0.008748808
0.028623402,0.06999692,0.03295857,0.02168692,0.031755548,0.02347941,0.02338279,0.018316844,0.022678519,0.028482858,0.016257877,0.013724636,0.016965,0.01876765,0.08766657,0.0130868275,0.010423065,0.0100552,0.020697074,0.02766519,0.019492114,0.020002449,0.01821646,0.026866423,0.013410065,0.03802736,0.012364095,0.02468866,0.025158878,0.020300552,0.021516522,0.013369961,0.019717785,0.014492175
0.018155027,0.022957696,0.02190432,0.010227915,0.01560255,0.026648689,0.022981374,0.013236586,0.018569216,0.017976094,0.025373012,0.0137162,0.00994998,0.014710484,0.04083516,0.013094253,0.013824767,0.009645547,0.014220571,0.01238692,0.011509799,0.022611136,0.01730963,0.017308468,0.011686744,0.024104849,0.011996186,0.018148065,0.01608562,0.011615141,0.015107687,0.010926398,0.020953406,0.014335526
0.007969255,0.021887112,0.0151107125,0.007515335,0.01624744,0.024574831,0.011603549,0.009473212,0.0069089266,0.01898953,0.013121216,0.00632289,0.0064277607,0.014068296,0.049362052,0.007312329,0.005943312,0.0060312888,0.015690422,0.016507355,0.010237842,0.018782895,0.008111623,0.011251368,0.005294911,0.015279877,0.0074503985,0.014549235,0.008370206,0.009512781,0.012110587,0.010931674,0.016725123,0.0075157527
0.1389471,0.1270348,0.079509676,0.043825973,0.13346104,0.0670764,0.06013486,0.038987022,0.036004752,0.052691158,0.03150749,0.030395865,0.034739785,0.04671429,0.17297158,0.0426689,0.03140533,0.020511186,0.0420006,0.04406587,0.025770634,0.06591965,0.050252046,0.042215824,0.025942462,0.05594787,0.02960086,0.043413084,0.020113586,0.023562811,0.06667724,0.047067434,0.04041697,0.035360344
0.022252778,0.021314554,0.02245841,0.016786309,0.025100457,0.034566294,0.015685122,0.017828155,0.019004645,0.02968219,0.016236464,0.010823189,0.011888487,0.018371383,0.06162571,0.013850113,0.014654422,0.015940519,0.022822775,0.02536826,0.028517472,0.01517789,0.0134991845,0.014414543,0.013351397,0.022012498,0.014276485,0.02136514,0.014982609,0.014170402,0.02798459,0.011616244,0.024262488,0.009458092
0.020311777,0.0322203,0.017816423,0.026074866,0.01871801,0.010838181,0.014410835,0.008459611,0.014166721,0.01287239,0.012962263,0.013747745,0.005663752,0.010367509,0.08220618,0.008678226,0.006733719,0.008144982,0.015881566,0.019386286,0.036341198,0.018528298,0.014218738,0.009335581,0.011862249,0.021895146,0.0075674294,0.019556344,0.0100773275,0.015284291,0.03097198,0.008122711,0.011473689,0.0074526444
0.021621285,0.028556626,0.01351981,0.012094223,0.027013449,0.042737734,0.019688984,0.009668413,0.0102006085,0.016459528,0.022320371,0.010678088,0.012146082,0.008238391,0.052973565,0.010330082,0.00653536,0.006323821,0.027632453,0.023719937,0.028838156,0.019731356,0.0120968735,0.017343834,0.019093273,0.024916906,0.023967426,0.020627802,0.0141331805,0.021997558,0.014168968,0.012499957,0.017773852,0.007394843
