k,cum_mean_std_all,cum_mean_std_mid
1,0.13388364,0.1373365
2,0.11412726,0.10785255
3,0.11561986,0.113949455
4,0.11129575,0.11038381
5,0.109186634,0.10921697
6,0.108947985,0.109775424
7,0.11078704,0.11266536
8,0.11018747,0.11177249
9,0.10934487,0.11079415
10,0.10768132,0.10791483
11,0.10693372,0.10736057
12,0.11297369,0.115846574
13,0.115814336,0.118858695
14,0.121238604,0.12625273
15,0.124703646,0.13141072
16,0.12523407,0.13176252
17,0.12338379,0.12967174
18,0.124871105,0.13199075
19,0.12788488,0.136575
20,0.13053854,0.1405923
21,0.13341352,0.1433461
22,0.1363776,0.14661716
23,0.1377206,0.14739044
24,0.13664517,0.1457014
25,0.13430902,0.14255887
26,0.13181926,0.13953061
27,0.12951495,0.1368172
28,0.12823112,0.13510881
29,0.12663636,0.13295527
30,0.1256781,0.13165797
31,0.12444176,0.12993927
32,0.123610005,0.1286859
33,0.12252772,0.1272986
34,0.12165119,0.12628484
35,0.12022627,0.12463019
36,0.119626656,0.12407459
37,0.118489034,0.122637294
38,0.11738255,0.12120593
39,0.11634241,0.11990045
40,0.11557345,0.118921794
41,0.11440665,0.117528975
42,0.1136767,0.116707586
43,0.11275237,0.11563994
44,0.11189502,0.114563815
45,0.11114618,0.113592274
46,0.1105629,0.11284653
47,0.1099064,0.11201113
48,0.10899087,0.111029476
49,0.10866386,0.1106991
50,0.10842589,0.11042723
51,0.10829488,0.110271886
52,0.10811759,0.1101549
53,0.107958265,0.11002277
54,0.10784674,0.11003319
55,0.107737765,0.10997913
56,0.10751627,0.10976708
57,0.10740613,0.10970825
58,0.10729672,0.10967026
59,0.10724386,0.109620914
60,0.10704064,0.10941186
61,0.10668765,0.10897545
62,0.10621668,0.10840593
63,0.10586794,0.10798145
64,0.10553095,0.10754721
65,0.1053675,0.10734278
66,0.105460495,0.10733248
67,0.10528504,0.10712587
68,0.10530651,0.10723368
69,0.1053292,0.10732479
70,0.10535455,0.107305475
71,0.105456196,0.10750091
72,0.10539312,0.10750993
73,0.10541382,0.10754575
74,0.105360866,0.10751228
75,0.10524981,0.10742574
76,0.10518607,0.10741155
77,0.10501818,0.10725549
78,0.1047591,0.106876865
79,0.10450073,0.106519625
80,0.104263976,0.10627997
81,0.104011014,0.10589388
82,0.10389865,0.10572837
83,0.10355612,0.10531517
84,0.10355498,0.10529132
85,0.1037153,0.10542224
86,0.10363796,0.105355896
87,0.103609875,0.10535461
88,0.10364619,0.10542603
89,0.10372746,0.10550709
90,0.10378105,0.105559275
91,0.10372812,0.10553594
92,0.103820644,0.105581954
93,0.10380126,0.105584964
94,0.10391214,0.10572886
95,0.10409349,0.106007434
96,0.104203254,0.106147476
97,0.10420166,0.10618173
98,0.10417187,0.10620276
99,0.10421854,0.10632976
100,0.10443412,0.106637925
101,0.10449195,0.10673102
102,0.10447319,0.10674758
103,0.10465626,0.10700675
104,0.10463282,0.1070095
105,0.10469549,0.1071443
106,0.10473372,0.10727107
107,0.104757026,0.10734499
108,0.104935214,0.10761816
109,0.1051735,0.1079513
110,0.10539607,0.10828528
111,0.105506614,0.10844206
112,0.10564371,0.10864712
113,0.10580299,0.108889885
114,0.10591545,0.1090718
115,0.10601382,0.10919226
116,0.10620269,0.10946221
117,0.10634376,0.1096678
118,0.10643126,0.10982618
119,0.1065995,0.11007412
120,0.106711864,0.110281184
121,0.106864855,0.110499606
122,0.10700597,0.11067372
123,0.10712869,0.11082786
124,0.10715793,0.1109293
125,0.107241414,0.111025326
126,0.10723341,0.111027114
127,0.10725709,0.111063056
128,0.107060105,0.110795856
129,0.10699446,0.11072172
130,0.10678983,0.11048942
131,0.10685341,0.11051198
132,0.10691655,0.1105563
133,0.10694777,0.11062461
134,0.1069324,0.110608876
135,0.10699127,0.11065653
136,0.107141,0.11083518
137,0.10729099,0.111067116
138,0.107714474,0.11148454
139,0.107788555,0.111599095
140,0.108054265,0.11191525
141,0.108056426,0.11192565
142,0.10807245,0.11196116
143,0.1080553,0.1119277
144,0.10805673,0.11192891
145,0.10795832,0.11179656
146,0.107853636,0.11165926
147,0.1078626,0.111690834
148,0.10807741,0.11200521
149,0.10822669,0.11219854
150,0.10824702,0.11223473
151,0.10829908,0.11232336
152,0.108384445,0.11245715
153,0.10854913,0.11269688
154,0.108625785,0.112824276
155,0.10870275,0.11298476
156,0.1087903,0.11313368
157,0.10913348,0.11348732
158,0.10922763,0.1136456
159,0.10930254,0.11375998
