k,cum_mean_std_all,cum_mean_std_mid
1,0.12513754,0.12886271
2,0.12838045,0.13441671
3,0.13000996,0.13703242
4,0.12686577,0.13532808
5,0.13125977,0.14177033
6,0.13445361,0.14260797
7,0.1320378,0.13961574
8,0.13153112,0.1387017
9,0.12763523,0.13236102
10,0.12645487,0.13179184
11,0.12523164,0.13075197
12,0.12224493,0.12741883
13,0.12219766,0.12756895
14,0.12136551,0.12644409
15,0.12125778,0.12632738
16,0.12099195,0.12611495
17,0.12100965,0.12670256
18,0.12031453,0.1263936
19,0.12011539,0.12650622
20,0.11988185,0.12653455
21,0.119860396,0.12670372
22,0.12191172,0.12962891
23,0.12478523,0.13240615
24,0.1276422,0.13566482
25,0.12907742,0.1365194
26,0.12925088,0.13678303
27,0.12964617,0.13762765
28,0.13079025,0.13935919
29,0.13095123,0.13943852
30,0.13103703,0.13955875
31,0.13038573,0.13869482
32,0.1296679,0.13749823
33,0.1289469,0.13589294
34,0.12839234,0.13527746
35,0.12842663,0.13518123
36,0.12840323,0.13517931
37,0.12845473,0.13527623
38,0.12849987,0.13543308
39,0.12904727,0.13613407
40,0.12878501,0.13569483
41,0.12793288,0.13455757
42,0.12727877,0.13372052
43,0.12730645,0.13395293
44,0.12693198,0.1334218
45,0.12637757,0.13251597
46,0.1256059,0.13156745
47,0.12500902,0.1306444
48,0.12455968,0.13003571
49,0.124118924,0.12948778
50,0.1239194,0.12934792
51,0.12387565,0.12920502
52,0.12348788,0.1287999
53,0.12339744,0.12868771
54,0.12324296,0.12863107
55,0.12289486,0.12821986
56,0.12254218,0.12783559
57,0.12226741,0.12755196
58,0.12186756,0.12702659
59,0.12151861,0.1266545
60,0.12132717,0.12646997
61,0.12098764,0.12610614
62,0.1205503,0.12556957
63,0.12024477,0.12530172
64,0.120058976,0.12511241
65,0.119926944,0.12490337
66,0.11986915,0.12484377
67,0.119733095,0.12465208
68,0.119502865,0.12434596
69,0.11942,0.124310344
70,0.11925574,0.124103434
71,0.119093105,0.123882644
72,0.11854312,0.12318484
73,0.11812846,0.12255833
74,0.11779852,0.12208875
75,0.117316656,0.12135821
76,0.11681188,0.12067455
77,0.11632413,0.12006615
78,0.11581041,0.11938383
79,0.1152238,0.11867031
80,0.11464007,0.117937945
81,0.11409324,0.11731182
82,0.11361756,0.11677864
83,0.11316419,0.116233595
84,0.112583034,0.11551361
85,0.11204582,0.11488607
86,0.11179481,0.114559405
87,0.11146472,0.11413453
88,0.11119253,0.113801815
89,0.11091735,0.11337838
90,0.11070509,0.11311778
91,0.110543,0.11291225
92,0.110514,0.11294092
93,0.11050332,0.11294413
94,0.11047696,0.11288177
95,0.1103791,0.11282806
96,0.110313036,0.11277175
97,0.11031465,0.112753816
98,0.110297486,0.112745136
99,0.11023108,0.11267007
100,0.11003502,0.11244923
101,0.10977118,0.11213047
102,0.1095456,0.11189285
103,0.10938958,0.111681625
104,0.10916646,0.11139774
105,0.10897392,0.11118469
106,0.10879592,0.11103078
107,0.10875143,0.11103636
108,0.10874014,0.111024946
109,0.108756274,0.111022286
110,0.10871562,0.11092954
111,0.10871805,0.110940404
112,0.10882308,0.111022525
113,0.10883152,0.1110673
114,0.10885609,0.11112884
115,0.108895734,0.111179404
116,0.10877984,0.11108819
117,0.108439706,0.11064783
118,0.108093254,0.11024239
119,0.10807431,0.110221416
120,0.10801413,0.110123195
121,0.10795387,0.110062
122,0.10776012,0.10979569
123,0.10763709,0.10966487
124,0.10751438,0.10952972
125,0.10729938,0.109313615
126,0.10703709,0.108994834
127,0.10679661,0.10870751
128,0.10657717,0.1084719
129,0.106395856,0.10824941
130,0.10621211,0.10803199
131,0.10602899,0.10781444
132,0.105842285,0.107608534
133,0.10560137,0.10733111
134,0.10543348,0.107174896
135,0.105280854,0.10703224
136,0.105200134,0.106960595
137,0.104997106,0.106723584
138,0.10485613,0.10659332
139,0.1047323,0.10645901
140,0.104507215,0.10620708
141,0.10429936,0.10597174
142,0.10404885,0.10569864
143,0.1038871,0.10553566
144,0.10354746,0.10511443
145,0.10324564,0.104748316
146,0.1032038,0.104713045
147,0.10307465,0.10453342
148,0.103031375,0.10451498
149,0.10295431,0.10442859
150,0.10283639,0.104336075
151,0.10280789,0.104319826
152,0.102788225,0.10436761
153,0.10273355,0.10427448
154,0.10269572,0.104226805
155,0.10274634,0.10431148
156,0.10292789,0.1045393
157,0.10297248,0.10462479
158,0.103046685,0.10473826
159,0.10319112,0.104986385
