k,cum_mean_std_all,cum_mean_std_mid
1,0.1309071,0.14124149
2,0.106111676,0.10764521
3,0.09897268,0.100011915
4,0.09538864,0.09686131
5,0.091082476,0.09165039
6,0.08853367,0.08844951
7,0.08771968,0.08824349
8,0.088345304,0.0888318
9,0.08665509,0.086428136
10,0.08482854,0.084373765
11,0.08496893,0.08481897
12,0.08760133,0.08862742
13,0.08680808,0.08767969
14,0.08589817,0.086893916
15,0.08569794,0.08669228
16,0.08541493,0.08644454
17,0.084597945,0.08545154
18,0.085399605,0.08590004
19,0.087582394,0.08848897
20,0.087704495,0.08866562
21,0.087565795,0.08836398
22,0.08880106,0.09011598
23,0.08856268,0.0896713
24,0.088798076,0.089979924
25,0.08867748,0.08999197
26,0.0884583,0.089721
27,0.08850202,0.089761935
28,0.08884513,0.09022804
29,0.08898245,0.090477675
30,0.089451276,0.09121013
31,0.08962311,0.09137408
32,0.08972517,0.09154937
33,0.089875534,0.09174667
34,0.09003407,0.091956995
35,0.09035389,0.092285775
36,0.09018098,0.092099585
37,0.09023642,0.09227411
38,0.090147674,0.092231564
39,0.090426005,0.09271096
40,0.0908616,0.09338029
41,0.09148991,0.09417741
42,0.092207834,0.095116295
43,0.092611834,0.09564856
44,0.09319055,0.096451856
45,0.0936795,0.09705606
46,0.094256796,0.09785941
47,0.09423444,0.09777419
48,0.09412091,0.09747342
49,0.09483439,0.09846005
50,0.09500998,0.09875009
51,0.09550966,0.099157155
52,0.09565977,0.09928694
53,0.09557256,0.09915608
54,0.09550921,0.098992415
55,0.09536738,0.098844044
56,0.09519606,0.09868864
57,0.09498982,0.09850148
58,0.09493041,0.09843394
59,0.09478514,0.098321415
60,0.09454654,0.09806947
61,0.09434538,0.09788843
62,0.094144784,0.0976796
63,0.09392468,0.09740727
64,0.09401338,0.09749098
65,0.09412949,0.097596414
66,0.094058156,0.097526625
67,0.09417669,0.097726606
68,0.094173454,0.09776276
69,0.09423608,0.097893186
70,0.094328836,0.09801467
71,0.09437341,0.098032236
72,0.09458718,0.09841109
73,0.09457493,0.098459736
74,0.09469708,0.09865335
75,0.09492381,0.09894801
76,0.09524266,0.09934817
77,0.09549864,0.09962852
78,0.095879965,0.10008705
79,0.09605476,0.10027767
80,0.09637292,0.10066481
81,0.09671597,0.10109282
82,0.09692821,0.10139878
83,0.096973605,0.10145955
84,0.09713312,0.10163439
85,0.09728898,0.10181778
86,0.09738622,0.101960346
87,0.09743818,0.10206257
88,0.09755068,0.10227242
89,0.09748999,0.10224958
90,0.097495385,0.10230962
91,0.09760104,0.10248766
92,0.09762147,0.10251438
93,0.09770029,0.10259616
94,0.09784022,0.102785975
95,0.098027974,0.103006266
96,0.098148845,0.10315102
97,0.09845721,0.1035835
98,0.09861,0.10377128
99,0.098557144,0.10357059
100,0.098825656,0.10390598
101,0.09894976,0.104102165
102,0.09913547,0.10424471
103,0.09920563,0.10428711
104,0.09922062,0.10429408
105,0.0990806,0.1040709
106,0.09887885,0.10385243
107,0.098730765,0.103665344
108,0.09861823,0.10356463
109,0.098585114,0.103541
110,0.09844135,0.10336102
111,0.09828212,0.10319419
112,0.09808638,0.102945976
113,0.098095804,0.10293044
114,0.09814617,0.10294557
115,0.098182954,0.10297289
116,0.098512754,0.103516236
117,0.09849794,0.103544846
118,0.09855755,0.10363783
119,0.098717995,0.10379405
120,0.0987146,0.1037215
121,0.09874021,0.10372271
122,0.098763414,0.10374728
123,0.09879737,0.103786424
124,0.09875185,0.10370688
125,0.098694526,0.1036856
126,0.09873253,0.10371943
127,0.09870842,0.10368895
128,0.09876816,0.10376972
129,0.098662555,0.10365475
130,0.09857357,0.1035958
131,0.098624855,0.10365566
132,0.09877002,0.10380858
133,0.09876661,0.10379098
134,0.09877467,0.10379831
135,0.09875143,0.103779264
136,0.09872466,0.10378392
137,0.09866054,0.103710026
138,0.09866724,0.103747845
139,0.09873051,0.10383183
140,0.098836124,0.1039729
141,0.09883874,0.103978574
142,0.0987912,0.10388975
143,0.0986868,0.10375528
144,0.09866782,0.103730254
145,0.09874248,0.103819914
146,0.09886026,0.1039522
147,0.09879682,0.103836745
148,0.09898679,0.10413998
149,0.09901585,0.104224876
150,0.09907499,0.104314156
151,0.099072926,0.10418396
152,0.09920167,0.10432733
153,0.099400505,0.10457463
154,0.099531725,0.1047304
155,0.09963303,0.10485485
156,0.09972275,0.104967386
157,0.09982773,0.10508666
158,0.099880695,0.105184145
159,0.09999247,0.10531531
