step,per_step_all,per_step_mid
0,0.121420465,0.1284088
1,0.09342699,0.087565996
2,0.072881386,0.06702071
3,0.06824573,0.067160144
4,0.08685002,0.084974356
5,0.063836165,0.06268639
6,0.068461396,0.0683546
7,0.07037071,0.06680251
8,0.06803422,0.06075829
9,0.07838751,0.07353927
10,0.06408112,0.053139225
11,0.06550535,0.064398296
12,0.075832985,0.071100205
13,0.06544497,0.06146754
14,0.07512328,0.072106086
15,0.06979442,0.06877933
16,0.073423564,0.06970617
17,0.07628962,0.068408936
18,0.070879504,0.07046477
19,0.104225606,0.10732381
20,0.072346024,0.06493345
21,0.071288675,0.067798615
22,0.056902025,0.050014947
23,0.057435893,0.05365274
24,0.058367036,0.05613785
25,0.06272474,0.06273257
26,0.05636281,0.052574776
27,0.0683887,0.06399449
28,0.060868774,0.060774017
29,0.07068603,0.068510935
30,0.0670013,0.061135042
31,0.06383016,0.060090795
32,0.05937358,0.051816653
33,0.0619937,0.05538061
34,0.0664315,0.058837652
35,0.070931554,0.066072896
36,0.067901276,0.05278999
37,0.0598945,0.056131724
38,0.066915646,0.06699908
39,0.06095346,0.053341176
40,0.06024944,0.058629714
41,0.06250698,0.05867603
42,0.07196292,0.06501185
43,0.079482354,0.0658212
44,0.069586866,0.06779852
45,0.092414096,0.095304586
46,0.07671343,0.071698435
47,0.06507489,0.056814954
48,0.057880055,0.05071723
49,0.05944212,0.055836666
50,0.063095555,0.06286087
51,0.060960844,0.053668845
52,0.062292457,0.06237197
53,0.06457843,0.06347473
54,0.06098374,0.05361544
55,0.0654121,0.060033754
56,0.06733972,0.06569373
57,0.058800444,0.05353506
58,0.0628056,0.061818544
59,0.068481766,0.06500593
60,0.08258751,0.08355751
61,0.07480169,0.06643305
62,0.063523784,0.05773914
63,0.069902174,0.07303298
64,0.070591204,0.072933055
65,0.06276803,0.06477984
66,0.058473766,0.056179963
67,0.064292155,0.06268812
68,0.054276794,0.050595023
69,0.061660662,0.063780315
70,0.060418185,0.062085863
71,0.0666556,0.06779154
72,0.067984365,0.06930998
73,0.059944373,0.060982767
74,0.066561654,0.07310946
75,0.060713053,0.057706293
76,0.05692246,0.05382099
77,0.063852444,0.06262622
78,0.07179287,0.07823324
79,0.063736185,0.060857758
80,0.059715837,0.06004274
81,0.07046094,0.0772883
82,0.064389914,0.060130276
83,0.057068802,0.053767268
84,0.06238807,0.06036031
85,0.05512186,0.04971956
86,0.052443456,0.05026089
87,0.059310317,0.05804281
88,0.0544622,0.05165969
89,0.05521945,0.050475217
90,0.05813092,0.052743968
91,0.054575235,0.05177861
92,0.061400577,0.06312117
93,0.106533594,0.11838817
