0.021150634,0.01691409,0.0144392885,0.017293196,0.009639395,0.010288334,0.018225074,0.018444508,0.011586675,0.015255964,0.010011068,0.0067634652,0.029016081,0.00620438,0.009027201,0.0047178636,0.008579198,0.005442908,0.009021676,0.0029257108,0.003663642,0.004246163,0.004237248,0.003714518,0.007691228,0.009003642,0.006120387,0.10658143,0.022116387,0.016797762,0.0061432817,0.00501891,0.005913207,0.00852273,0.006798957,0.007139212,0.011136988,0.009406196,0.00994725,0.0036939082,0.0048922026,0.0075041545,0.012626492,0.01739722,0.021574307,0.009037302,0.0046286024,0.0051404038,0.00738906,0.009210396,0.010638872,0.0051158993,0.01161648,0.011982099,0.005732609,0.006639287,0.015248153,0.011936614,0.021674065,0.013228133,0.005769342,0.006351406,0.008603148,0.0036902437,0.004656385,0.009504176,0.014913281,0.014298557,0.008149047,0.0070532276,0.0069998843,0.009989776,0.0052559567,0.0064382586,0.005535582,0.008840301,0.008816289,0.012574626,0.020958275,0.0063644913,0.011515658,0.0071615637,0.00869829,0.007370091,0.005013448,0.009130478,0.005120999,0.006636599,0.008898574,0.008507336,0.008883897,0.0070453864,0.0062917075,0.0074648764
0.028501533,0.026722271,0.031653136,0.031905632,0.01603863,0.023314405,0.029484745,0.022595098,0.020307036,0.018365897,0.0070118597,0.0062024146,0.023792539,0.0071835998,0.0057453713,0.0038267646,0.0029434669,0.003472812,0.00608886,0.0038340273,0.016749123,0.021732382,0.020632274,0.016830388,0.018812686,0.013020196,0.013330419,0.14195964,0.02602154,0.03572323,0.019514956,0.0188023,0.019222593,0.022781176,0.0072020246,0.006345613,0.007396186,0.0043479386,0.008296969,0.006177443,0.0051694238,0.007903088,0.005460589,0.021579038,0.004653289,0.03042482,0.024922233,0.010093885,0.009674103,0.012620998,0.011411353,0.0064608715,0.010904011,0.009187323,0.006250576,0.00359264,0.0073017017,0.0052564917,0.008075541,0.0064209616,0.00947236,0.0074375947,0.024531309,0.0148336785,0.015464646,0.017316472,0.028613066,0.03759684,0.019263621,0.019616636,0.019424915,0.020080555,0.017158447,0.014539002,0.010944068,0.015963979,0.01824135,0.012512805,0.01707994,0.009059468,0.0136948675,0.01262426,0.013465268,0.01590994,0.012624236,0.0124908965,0.007958687,0.0064137788,0.010367657,0.008281261,0.00937233,0.0074827312,0.009973568,0.00894676
0.22011934,0.085004546,0.051477816,0.04593655,0.099281214,0.053391047,0.050000127,0.021370204,0.069033444,0.12915471,0.05672476,0.05125534,0.082968295,0.046933275,0.09314218,0.028711108,0.05923141,0.060408566,0.04334368,0.17558372,0.080288425,0.03724199,0.06795114,0.05039898,0.033500347,0.02635955,0.022156585,0.2421572,0.06445547,0.22336891,0.08526849,0.017488897,0.054821365,0.015582149,0.015012726,0.01345043,0.019126182,0.01297079,0.027922478,0.012654867,0.010350466,0.010440977,0.016570847,0.07255531,0.017689332,0.22750649,0.05775352,0.049604982,0.03067048,0.011328764,0.03683136,0.047616925,0.016748266,0.07214957,0.016205136,0.00694118,0.0071980767,0.011508734,0.020049736,0.039048176,0.17827545,0.08686586,0.034821123,0.02520323,0.032041904,0.0894479,0.030192874,0.041883457,0.12422796,0.07837674,0.019047486,0.0162281,0.030739559,0.019006915,0.006997202,0.0794128,0.0278823,0.02961954,0.05668978,0.027443592,0.0741884,0.015360613,0.027863331,0.0064473078,0.0070876875,0.007145848,0.004006191,0.0060876,0.010323273,0.016570792,0.030988868,0.010308703,0.012134863,0.05937139
0.22083081,0.08255604,0.056858964,0.034061518,0.091870494,0.026027417,0.051949885,0.08290333,0.06811223,0.15647529,0.078224964,0.039847083,0.118998356,0.03377782,0.13793582,0.04441781,0.062051892,0.04226525,0.034765977,0.078381516,0.010252091,0.016895937,0.023578474,0.019836867,0.021860663,0.024640683,0.033030543,0.26584098,0.04869106,0.038270447,0.02473149,0.015002484,0.028533544,0.02226094,0.033644903,0.030444413,0.043417703,0.029569857,0.043392908,0.008574808,0.007628242,0.0074043376,0.011211729,0.059251264,0.010978262,0.038274366,0.011657809,0.043018766,0.034582496,0.028128227,0.050666507,0.022953901,0.016814848,0.044493146,0.015925761,0.02222867,0.024245981,0.039781928,0.034807067,0.031855986,0.03700469,0.02724435,0.023191422,0.0116761,0.015481362,0.027058579,0.034203865,0.060649905,0.054713547,0.040680293,0.017054405,0.01953029,0.013200442,0.014790562,0.009447087,0.016348273,0.015905526,0.017506532,0.014892204,0.010363567,0.017897971,0.0168006,0.021427792,0.020976089,0.015323528,0.023347992,0.012245076,0.019020863,0.028485939,0.012163309,0.011820723,0.013578778,0.02282328,0.035537798
0.50798327,0.13512193,0.07118172,0.06959723,0.12235942,0.051465,0.06265534,0.06806257,0.064221255,0.03904373,0.09260113,0.044175558,0.07910077,0.032298043,0.03343359,0.0381426,0.029214077,0.026570018,0.027886055,0.04313859,0.102493756,0.042187694,0.086969696,0.070627615,0.055424843,0.056930404,0.054291174,0.35470292,0.06974914,0.06367324,0.04939577,0.062159393,0.05509274,0.09361941,0.03780382,0.07574091,0.099897146,0.05639305,0.07078413,0.04643565,0.053430937,0.047989987,0.06563696,0.1270041,0.049981188,0.030731717,0.0771406,0.10506761,0.048737533,0.044297222,0.05595059,0.121336825,0.05192056,0.04455526,0.0675582,0.03369229,0.07127089,0.041634656,0.043886933,0.060133792,0.03415592,0.07116695,0.0329217,0.019442454,0.026521359,0.03039896,0.05920869,0.06815708,0.056064826,0.054902315,0.08258512,0.07422607,0.07163128,0.05994884,0.033735286,0.07125977,0.10805989,0.070966646,0.05076557,0.026460752,0.02757601,0.043520406,0.04444408,0.022206342,0.02295988,0.041525587,0.033924665,0.018133676,0.028977666,0.06311346,0.046198856,0.026800795,0.040969547,0.006299529
0.35732248,0.03552166,0.03438155,0.045677852,0.053584676,0.03674814,0.048594657,0.083866775,0.03856858,0.040233918,0.10686452,0.042208485,0.084235586,0.03789978,0.057932537,0.04118927,0.04418214,0.055894423,0.051229008,0.05549528,0.08038156,0.068276204,0.07551669,0.03598934,0.051413305,0.028512903,0.034658793,0.1264204,0.028872816,0.04762436,0.03592733,0.04449074,0.021312835,0.05655429,0.016135767,0.0646002,0.0154759735,0.02248209,0.03543871,0.023394756,0.020641636,0.025230257,0.06583854,0.07585559,0.030283904,0.036329053,0.050377548,0.088113435,0.06678186,0.05477109,0.041090056,0.08882111,0.094388016,0.032694075,0.044641357,0.04721184,0.13882294,0.055348385,0.067604296,0.08490093,0.042378128,0.055552192,0.024337795,0.017705303,0.031601533,0.03504864,0.08454041,0.085542984,0.07091716,0.048056733,0.05753564,0.035073828,0.031270783,0.025009315,0.023115395,0.06670832,0.07011414,0.044884004,0.047310203,0.052619472,0.03113078,0.029075308,0.04044078,0.019298635,0.01236249,0.012338129,0.016757447,0.011282614,0.016469376,0.024404172,0.0449663,0.043047667,0.02356992,0.017281925
0.2108917,0.09440684,0.07076378,0.03918698,0.07983832,0.028849678,0.06710661,0.051078536,0.05574702,0.08031671,0.053622574,0.050114483,0.040564016,0.022294238,0.05940819,0.039835762,0.053251438,0.053634424,0.043172937,0.07145512,0.031253085,0.034207366,0.0478008,0.053242978,0.025289295,0.027457874,0.033554185,0.11462926,0.03320224,0.07940553,0.049426336,0.048387825,0.046442304,0.04617364,0.047242787,0.039225154,0.050814535,0.058138423,0.061405502,0.049398243,0.02941489,0.034495838,0.03932227,0.05768702,0.027428567,0.08820795,0.036174823,0.05991315,0.058539268,0.025136912,0.067117274,0.09286815,0.024322085,0.062312987,0.049243093,0.03990298,0.055717926,0.034818403,0.07538298,0.065997794,0.07727365,0.05414599,0.02985218,0.017703533,0.034627438,0.035321098,0.06747188,0.103893846,0.10368305,0.05802283,0.053373605,0.045702558,0.022164756,0.025802562,0.016273562,0.05358695,0.034116186,0.017663358,0.045738485,0.048856564,0.04481364,0.045518655,0.05441839,0.03908703,0.026605245,0.020457538,0.018682817,0.014553103,0.029567387,0.018565966,0.020900728,0.023568677,0.016631698,0.06110901
0.7814429,0.7225966,0.22230616,0.11477823,0.47873846,0.13514557,0.11108445,0.1068826,0.035241213,0.1908767,0.102363676,0.037233815,0.2834832,0.033160012,0.20574817,0.042017333,0.18083304,0.11728061,0.059534147,0.47257233,0.17835362,0.07550363,0.041699514,0.030823672,0.0967942,0.027718637,0.06359753,0.5025185,0.07619992,0.08111538,0.09253087,0.062177684,0.03911054,0.09806861,0.042510536,0.07411876,0.08192933,0.029684927,0.031169137,0.024133023,0.03462077,0.032542035,0.06502887,0.18888356,0.03885769,0.15042736,0.05567446,0.049164157,0.0393091,0.06867618,0.026013363,0.03588011,0.055656042,0.023049377,0.029489562,0.02895481,0.06284704,0.04827475,0.025547035,0.08209903,0.14832804,0.17451124,0.06277678,0.027066411,0.040719684,0.08557374,0.053437937,0.051812768,0.06463066,0.03513793,0.03997673,0.03749079,0.02777157,0.023383833,0.030600023,0.07868108,0.044000685,0.04792793,0.051319,0.06341913,0.041353464,0.03488921,0.03076167,0.014516546,0.015879214,0.047989685,0.038323134,0.0216395,0.02141078,0.044500384,0.100797735,0.14457972,0.07122561,0.11739705
0.18306246,0.2588318,0.23217955,0.16785908,0.33465222,0.25476053,0.18674481,0.2708222,0.19919722,0.5489216,0.19734125,0.20811035,0.327307,0.24180499,0.32094157,0.16584973,0.20763732,0.27033448,0.2717307,0.41398257,0.3073384,0.2884281,0.3767194,0.32259196,0.22961733,0.17293122,0.2137656,0.44560042,0.37675458,0.49178976,0.27401426,0.19178855,0.21175323,0.1463383,0.13686946,0.14042859,0.13358451,0.12925363,0.14595383,0.08079601,0.11284607,0.11708157,0.1675484,0.2624705,0.104507975,0.4876317,0.17186625,0.18730037,0.10382307,0.09259326,0.20400582,0.2249489,0.08747277,0.22948292,0.15819673,0.10214443,0.09844366,0.20988595,0.14847457,0.17294087,0.45970297,0.21730977,0.12252048,0.11319284,0.16520932,0.19162844,0.15032905,0.24403208,0.21248727,0.2549693,0.15680827,0.11921845,0.18569295,0.15425892,0.10038609,0.18206775,0.19412774,0.1999326,0.28870758,0.2073485,0.22102399,0.13236788,0.14544895,0.09353066,0.11133866,0.13002296,0.06971499,0.095773034,0.10940005,0.0924619,0.08395191,0.11422869,0.12569544,0.46808273
0.11007455,0.34836605,0.13792123,0.14689055,0.30325225,0.07646992,0.15720892,0.17227776,0.1538333,0.23232834,0.20960075,0.18775153,0.35426465,0.36232805,0.5182578,0.13159052,0.25689188,0.26227552,0.17084776,0.25064102,0.353429,0.20713533,0.13497564,0.115904145,0.20410143,0.14398217,0.18649548,0.34684843,0.2977696,0.22143394,0.122215316,0.18862917,0.122759156,0.16469972,0.12888552,0.16340719,0.3491516,0.12212548,0.12954223,0.13678604,0.09712439,0.11638101,0.121761665,0.36319196,0.15020786,0.20537181,0.18526638,0.100954935,0.07279811,0.07501197,0.09688136,0.2812641,0.11828739,0.29209247,0.1592098,0.16510913,0.13501231,0.113883324,0.19685288,0.19946174,0.20663328,0.19369578,0.09022377,0.05211769,0.12486376,0.1443325,0.13931173,0.106823206,0.11284685,0.08722536,0.11690046,0.11314088,0.055442672,0.06064076,0.06657128,0.1399364,0.09023919,0.084273,0.081512585,0.053126805,0.078654125,0.10473822,0.0798325,0.066083774,0.038088355,0.06956956,0.048549574,0.04399007,0.049505487,0.13981459,0.0668945,0.054645672,0.07644378,0.07088707
