0.28006494,0.3191228,0.36578786,0.3359484,0.35871327,0.33319253,0.36139002
0.02989247,0.062649876,0.06052813,0.05652765,0.035027355,0.031406976,0.037373856
0.009617735,0.030879803,0.06353459,0.04531531,0.029103037,0.023113985,0.034747634
0.022308387,0.03985115,0.06209432,0.04060765,0.043555886,0.04475365,0.055784144
0.006611336,0.03375718,0.13683215,0.060438614,0.055917278,0.06125773,0.05116702
0.027601399,0.060393192,0.081395574,0.053823154,0.03010673,0.029746339,0.064306594
0.013194632,0.059588082,0.07604728,0.08028369,0.0027424432,0.027879253,0.035638694
0.02838748,0.07200876,0.22609912,0.14362901,0.036609955,0.051460013,0.07929848
0.033001848,0.04667662,0.08321647,0.0889112,0.05754049,0.03731437,0.031977847
0.123981036,0.18192145,0.32675382,0.27610126,0.044029564,0.012273058,0.10401353
0.0060786456,0.08818506,0.19596854,0.13038503,0.023260392,-0.017858818,0.09140166
0.082760215,0.14152394,0.23399067,0.213195,0.027062893,0.021413133,0.15399441
0.13946222,0.28050837,0.35455328,0.32423076,0.02640146,0.094789416,0.29200533
-0.019459844,0.1465868,0.2353516,0.22554153,-0.06162204,0.02859439,0.17535004
0.02992639,0.21794248,0.33672035,0.33003843,0.040105045,0.18057097,0.23744634
0.23413667,0.3424406,0.5323395,0.41482255,0.06626016,0.1999987,0.3995545
0.1127117,0.23930347,0.30223656,0.23410171,-0.057236597,0.18104808,0.29492587
-0.01520443,0.07692887,0.13890159,0.13303772,-0.031467,0.052389458,0.12618607
0.060230747,0.23541236,0.24257192,0.24709678,0.07235506,0.109588385,0.3465521
0.03381625,0.1646696,0.16392505,0.12864122,0.007552892,0.043043777,0.19479208
-0.041671813,0.20170443,0.21175912,0.16704333,0.038172856,0.057373106,0.24219191
0.031011164,0.11970159,0.16746166,0.14976145,0.10580018,0.17898932,0.13254067
0.1383592,0.1625045,0.17426825,0.1796766,0.10152221,0.16500506,0.12837465
0.07527635,0.08738469,0.09391278,0.10522816,0.07117518,0.12326147,0.099980675
0.03518918,0.06893219,0.13025686,0.13458756,0.08645791,0.16247444,0.18339695
0.11476248,0.091086,0.1322416,0.13255845,0.1194105,0.18494472,0.15118125
0.10828384,0.07487075,0.13091098,0.13192433,0.09583408,0.12617394,0.11948158
0.06637779,0.048202783,0.072066344,0.07289181,0.047437184,0.08312349,0.10679002
0.12748012,0.10565115,0.18111669,0.17284073,0.14271122,0.22707461,0.20328975
0.037793897,0.08480595,0.09925195,0.127125,0.12106718,0.17388637,0.12937355
0.040939078,0.15920825,0.29637304,0.22681473,0.17081738,0.26366258,0.22446662
0.06752029,0.15004739,0.22737864,0.22746015,0.10188685,0.16148642,0.18515684
