0.023356155,0.031192854,0.032239024,0.036326766,0.03176016,0.032778993,0.03394898
0.02315582,0.03180571,0.013255068,0.011572741,0.015786598,0.00804354,0.011217613
0.037802175,0.04252421,0.015183024,0.00926276,0.024838489,0.017032623,0.010253951
0.036658086,0.046479806,0.019473318,0.013249115,0.016474422,0.014416604,0.017318422
0.053718276,0.07349683,0.03202617,0.022252817,0.036169693,0.037448373,0.032146536
0.072616935,0.07465204,0.03716488,0.02449594,0.06876573,0.048519835,0.048998825
0.057579163,0.049782716,0.027452389,0.03065059,0.057021037,0.04853619,0.047883462
0.08241782,0.05713868,0.03101618,0.031154927,0.08680547,0.048414566,0.05664735
0.07376003,0.0674365,0.053652156,0.045959868,0.06250754,0.07802917,0.07151148
0.10217058,0.06294415,0.043669127,0.03913853,0.1284502,0.12239565,0.07586962
0.114803016,0.08730048,0.061618783,0.05087767,0.11409714,0.124038465,0.08009458
0.12560363,0.05732448,0.058819704,0.060218,0.1254539,0.108045116,0.0660143
0.11582442,0.048203442,0.046755217,0.05196744,0.17027737,0.13377649,0.06798217
0.1913603,0.105498455,0.07546137,0.09656584,0.18619323,0.12616938,0.08538755
0.16384205,0.06773669,0.042484548,0.06623894,0.15512356,0.12000175,0.053796344
0.15018341,0.095082924,0.03190072,0.065340966,0.16571046,0.15249535,0.044976715
0.16399714,0.10104483,0.069337204,0.12851816,0.21001889,0.12446953,0.05496204
0.16276814,0.08452807,0.033324055,0.062353283,0.12041043,0.10414167,0.04771676
0.19929703,0.08405161,0.043395843,0.08128223,0.13901728,0.14915085,0.04007006
0.16008468,0.06379721,0.03532857,0.104647964,0.12378061,0.13303232,0.04127632
0.25200242,0.090455696,0.039070398,0.12755871,0.11403988,0.15355845,0.038351983
0.14399612,0.037710823,0.017083231,0.05670111,0.043761548,0.060665052,0.024455767
0.06495933,0.03016564,0.013859966,0.020399464,0.03602746,0.034338593,0.019670451
0.066797994,0.031805754,0.022682957,0.038906656,0.02629979,0.029362397,0.0196115
0.091682345,0.024107333,0.023276966,0.048733868,0.05139285,0.06561409,0.029765742
0.050158747,0.022963535,0.023966335,0.033162255,0.047969595,0.052744545,0.02893614
0.0722299,0.02323651,0.026647937,0.0406104,0.041464984,0.053786688,0.03651403
0.058028866,0.024117962,0.019895902,0.01953359,0.034057967,0.022952434,0.027974743
0.094791934,0.026993757,0.030802103,0.030517211,0.06417686,0.039444108,0.055902965
0.12301118,0.02118941,0.027804114,0.032780267,0.07344693,0.047928933,0.038189765
0.12772675,0.03170605,0.041846983,0.053230006,0.096868224,0.066746235,0.05383039
0.17805195,0.040655285,0.061570853,0.057792015,0.09440619,0.08452756,0.0896721
