0.30342108,0.35031563,0.39802688,0.37227517,0.39047343,0.3659715,0.395339
0.05304829,0.094455585,0.0737832,0.06810039,0.05081395,0.039450515,0.04859147
0.04741991,0.073404014,0.07871761,0.05457807,0.053941526,0.040146608,0.045001585
0.058966473,0.08633096,0.08156764,0.053856764,0.060030308,0.059170254,0.07310256
0.060329612,0.10725401,0.16885832,0.08269143,0.09208697,0.098706104,0.083313555
0.10021833,0.13504523,0.118560456,0.078319095,0.09887246,0.07826617,0.11330542
0.070773795,0.1093708,0.103499666,0.11093427,0.05976348,0.07641544,0.083522156
0.1108053,0.12914744,0.2571153,0.17478395,0.123415425,0.09987458,0.13594583
0.10676188,0.11411312,0.13686863,0.13487107,0.12004803,0.11534354,0.103489324
0.22615162,0.2448656,0.37042296,0.3152398,0.17247976,0.13466871,0.17988315
0.12088166,0.17548554,0.2575873,0.1812627,0.13735753,0.10617965,0.17149624
0.20836385,0.19884843,0.29281038,0.273413,0.1525168,0.12945825,0.2200087
0.25528663,0.3287118,0.4013085,0.3761982,0.19667883,0.2285659,0.3599875
0.17190045,0.25208527,0.31081298,0.32210737,0.12457119,0.15476377,0.2607376
0.19376844,0.28567916,0.3792049,0.39627737,0.1952286,0.30057272,0.2912427
0.38432008,0.4375235,0.5642402,0.4801635,0.23197062,0.35249406,0.4445312
0.27670884,0.3403483,0.37157375,0.36261988,0.15278229,0.3055176,0.3498879
0.14756371,0.16145694,0.17222565,0.195391,0.08894343,0.15653113,0.17390284
0.25952777,0.31946397,0.28596777,0.328379,0.21137235,0.25873923,0.38662216
0.19390093,0.22846681,0.19925362,0.23328918,0.1313335,0.1760761,0.2360684
0.2103306,0.29216012,0.25082952,0.29460204,0.15221274,0.21093155,0.2805439
0.17500728,0.15741241,0.18454489,0.20646256,0.14956173,0.23965438,0.15699644
0.20331854,0.19267014,0.18812822,0.20007607,0.13754967,0.19934365,0.14804511
0.14207435,0.11919045,0.11659574,0.14413482,0.09747497,0.15262386,0.119592175
0.12687153,0.09303953,0.15353383,0.18332142,0.13785076,0.22808853,0.21316269
0.16492122,0.11404954,0.15620793,0.1657207,0.1673801,0.23768926,0.1801174
0.18051374,0.09810726,0.15755892,0.17253473,0.13729906,0.17996064,0.1559956
0.12440666,0.072320744,0.09196225,0.0924254,0.08149515,0.10607593,0.13476476
0.22227205,0.1326449,0.21191879,0.20335793,0.20688808,0.2665187,0.2591927
0.16080508,0.10599536,0.12705606,0.15990525,0.19451411,0.2218153,0.16756332
0.16866583,0.1909143,0.33822003,0.28004473,0.2676856,0.3304088,0.278297
0.24557224,0.19070268,0.2889495,0.28525215,0.19629304,0.24601397,0.27482894
