0.22371215,0.22849256,0.22436887,0.20245852,0.2269485,0.20553805,0.21967785
0.074138135,0.11864033,0.10793408,0.092681386,0.084512345,0.05654921,0.05888484
0.046573024,0.074092686,0.09297332,0.0491367,0.06496023,0.031791672,0.0406147
0.07966383,0.08214018,0.1006579,0.07974604,0.074783735,0.06871093,0.08571441
0.057866972,0.10546282,0.198882,0.09991344,0.099066086,0.10771549,0.08727676
0.10600537,0.12687318,0.11668128,0.08711835,0.1066366,0.072193556,0.10688292
0.07734309,0.11025179,0.1430319,0.10530423,0.058079902,0.06480164,0.09331796
0.094571315,0.09896126,0.19639166,0.12521352,0.1022631,0.10766665,0.13201375
0.09749947,0.10407639,0.113613434,0.11464019,0.12074957,0.11559664,0.11925351
0.13898054,0.1799777,0.23104244,0.17038132,0.12372533,0.081181265,0.11773673
0.12118466,0.15567717,0.22179279,0.1874739,0.11400097,0.104020566,0.18595594
0.16703978,0.18929738,0.27140272,0.21511534,0.13840163,0.11513811,0.18720536
0.2292226,0.2631178,0.3003513,0.2810161,0.16952743,0.19097218,0.27541685
0.12341358,0.14967091,0.18804249,0.2032187,0.09154149,0.11813686,0.18125597
0.20088498,0.23768224,0.26141414,0.27843577,0.15668212,0.22408205,0.23246323
0.29573628,0.28610075,0.32500517,0.3090596,0.18467888,0.26586774,0.29036126
0.19097136,0.22761533,0.24152513,0.22966689,0.09589568,0.20044518,0.2531203
0.10985997,0.15393308,0.19694686,0.19029397,0.07504832,0.16287762,0.21689564
0.2172571,0.24224694,0.22611079,0.25966543,0.16224301,0.1674965,0.2714139
0.15670796,0.19030184,0.1989189,0.22080614,0.13419674,0.15157641,0.19543363
0.14424331,0.23232965,0.1697427,0.20370016,0.12250501,0.17377967,0.21541102
0.113918416,0.16699865,0.16663097,0.18837057,0.12593654,0.17144005,0.14218661
0.18677494,0.20267813,0.19262788,0.20232357,0.11681004,0.16701925,0.15557829
0.13164671,0.14274117,0.104887195,0.19318731,0.116325885,0.14399822,0.11486145
0.10005341,0.098574325,0.14873981,0.19542667,0.121843055,0.2031738,0.21497542
0.17036274,0.16089989,0.15160957,0.19149135,0.1748849,0.23134387,0.20077193
0.13661371,0.12084921,0.14105487,0.15297535,0.13318323,0.15527631,0.1296464
0.12436907,0.10408027,0.1083679,0.13888036,0.09927968,0.113121316,0.14609036
0.18398465,0.13157989,0.20389436,0.19410653,0.14866991,0.19239856,0.18187849
0.15428784,0.110419124,0.13536945,0.16916886,0.16969045,0.22233386,0.16132537
0.11279847,0.14129476,0.21155176,0.22447878,0.15259607,0.1868314,0.18045759
0.16274267,0.1387267,0.18631975,0.17036568,0.15215057,0.15137939,0.16712153
