step,per_step_all,per_step_mid
0,0.1272881,0.13732217
1,0.08408402,0.07587986
2,0.048261408,0.038395133
3,0.056230936,0.057704583
4,0.06767074,0.057645794
5,0.053093743,0.044852898
6,0.049976908,0.0468877
7,0.055458628,0.051801924
8,0.052963544,0.044543024
9,0.057360593,0.056540813
10,0.052616168,0.050359726
11,0.04818314,0.043383624
12,0.04746042,0.03970405
13,0.057934094,0.058150113
14,0.0640245,0.05860698
15,0.112421736,0.12602
16,0.05160476,0.045669388
17,0.04588817,0.0439663
18,0.04285263,0.03783885
19,0.03968877,0.033778504
20,0.042025767,0.036637906
21,0.052462198,0.049477182
22,0.05863422,0.05553588
23,0.044981446,0.0383462
24,0.043116797,0.033776477
25,0.0426621,0.034853723
26,0.045007247,0.03818425
27,0.0383877,0.032552954
28,0.042884197,0.040297486
29,0.05239839,0.0471546
30,0.046723854,0.042758375
31,0.048923697,0.048881706
32,0.046139684,0.042430576
33,0.05316508,0.044890326
34,0.0418467,0.035429448
35,0.045579664,0.043514088
36,0.048671182,0.04405044
37,0.045015704,0.04153278
38,0.056195825,0.05430882
39,0.12156253,0.13801263
40,0.1524603,0.16594061
41,0.099097975,0.100946076
42,0.058108445,0.049377345
43,0.053077914,0.04758148
44,0.04810696,0.041214183
45,0.048101276,0.0458702
46,0.055102505,0.05043334
47,0.049611222,0.0432668
48,0.0641688,0.053371582
49,0.066727705,0.06470972
50,0.058788203,0.05172244
51,0.059908416,0.05597146
52,0.05435856,0.05115043
53,0.05537721,0.05138665
54,0.050999302,0.051035546
55,0.057365578,0.052259434
56,0.055782292,0.05656353
57,0.05279052,0.051861838
58,0.04764226,0.041942466
59,0.04631194,0.037431348
60,0.06219,0.06432371
61,0.060300313,0.059490398
62,0.06952866,0.06683994
63,0.057981722,0.056253806
64,0.051495437,0.042785104
65,0.056178395,0.054196157
66,0.07387952,0.07267625
67,0.1178555,0.12542838
68,0.09084421,0.09421659
69,0.06635194,0.060384598
70,0.06488525,0.062777154
71,0.057896357,0.05931084
72,0.058786806,0.05478295
73,0.055634383,0.050901413
74,0.048545018,0.043225776
75,0.04095721,0.037574127
76,0.049104154,0.046662655
77,0.049199574,0.041005537
78,0.0525306,0.044366907
79,0.04251472,0.039221536
80,0.041216083,0.03504512
81,0.044537436,0.03471364
82,0.050159696,0.048243213
83,0.048183143,0.040697183
84,0.048400957,0.041170977
85,0.049635686,0.041096468
86,0.04581189,0.040007815
87,0.050028704,0.047358107
88,0.04890489,0.047600556
89,0.04898835,0.045404144
90,0.053672794,0.050148703
91,0.04450368,0.042200934
92,0.050562702,0.046564173
93,0.063725084,0.0682321
94,0.075658046,0.07754047
95,0.058800746,0.050323725
96,0.054789826,0.05243851
97,0.05882609,0.055531085
98,0.052243643,0.04495504
99,0.0442273,0.039020926
100,0.048675474,0.043829616
101,0.04673841,0.039247748
102,0.052035622,0.050689112
103,0.065677434,0.065778226
104,0.058374505,0.05894675
105,0.058761463,0.05657635
106,0.056339815,0.05276769
107,0.04953335,0.045933414
108,0.050856292,0.05014425
109,0.04650961,0.04416311
110,0.047123116,0.03839105
111,0.051005706,0.0470173
112,0.07629884,0.08201171
113,0.10167514,0.10119977
114,0.076722324,0.07195355
115,0.07846105,0.08630617
116,0.058102433,0.052684024
117,0.051915616,0.047791623
118,0.063925736,0.053397857
119,0.046658352,0.041914724
120,0.04219933,0.03625456
121,0.047243558,0.04366152
122,0.045642685,0.042180296
123,0.0425382,0.037640035
124,0.06312264,0.062376916
125,0.055456106,0.051811054
126,0.050964825,0.04552171
127,0.053005993,0.04633191
128,0.04761933,0.043364886
129,0.0473974,0.045389786
130,0.04337279,0.03873535
131,0.04301188,0.03688623
132,0.051859837,0.047672417
133,0.045788337,0.04373466
134,0.042429514,0.03825855
135,0.049354866,0.04446907
136,0.04365809,0.04026967
137,0.05303167,0.052660882
138,0.06354706,0.064061455
139,0.0477063,0.03666677
140,0.05420425,0.050125383
141,0.056184784,0.056770325
142,0.058032952,0.058227453
143,0.07517613,0.07945171
144,0.12263077,0.13574933
145,0.08681175,0.08679212
146,0.060658295,0.054972388
147,0.052812938,0.045033246
148,0.047133613,0.040781185
149,0.04706534,0.040776595
150,0.044405155,0.035839994
151,0.048260942,0.04351854
152,0.0474177,0.045791186
153,0.044461958,0.03937095
154,0.048171874,0.043016665
155,0.04225136,0.036148865
156,0.0472397,0.033259418
157,0.037363727,0.030614078
158,0.053395506,0.05381519
159,0.055931997,0.053208876
