step,entropy
0,
1,0.49880534
2,0.9216812
3,0.0014463626
4,0.12141059
5,2.5362704e-05
6,0.5391469
7,0.05696516
8,0.15200122
9,0.00081946823
10,1.4921308
11,0.62682265
12,0.0064694285
13,1.1927425
14,0.9471065
15,0.039860185
16,0.00039230028
17,0.07096028
18,1.0035654
19,0.008147279
20,0.006445028
21,0.001704608
22,0.021047693
23,0.012330722
24,0.27758697
25,0.0009702539
26,0.004601032
27,0.15150797
28,0.7273081
29,0.5471336
30,0.35067135
31,0.7335649
32,5.5283206e-05
33,0.0005405945
34,0.23242879
35,2.8752558e-05
36,0.7750516
37,0.015973201
38,0.2659667
39,0.17547628
40,2.2539054e-05
41,0.59828335
42,3.007244e-05
43,0.0002665103
44,0.0005543011
45,0.019237949
46,3.2527565e-05
47,0.00010350515
48,0.01289654
49,0.028812394
50,0.66752523
51,0.70874465
52,0.00049014034
53,0.16700499
54,1.6432314
55,0.006095102
56,0.00032392557
57,9.830415e-05
58,0.0006096595
59,0.45693487
60,0.19795345
61,0.00017910264
62,0.018986158
63,0.0005140168
64,0.007163231
65,0.21181582
66,0.0008328124
67,0.000604208
68,0.005743735
69,1.5729692
70,0.060089067
71,0.7772846
72,0.75606465
73,0.62025964
74,0.19447796
75,3.1434147e-06
76,0.7629737
77,0.6940896
78,0.2974652
79,0.3720593
80,1.1468809
81,0.25569463
82,1.2351694e-05
83,0.2558005
84,0.011554283
85,0.24557176
86,3.6076162e-06
87,0.0011018371
88,0.26380628
89,0.24126467
90,0.34883446
91,0.83875114
92,0.08026167
93,0.00020730574
94,1.0595853
95,0.0031439005
96,0.034593288
97,3.447964e-05
98,0.0007511267
99,0.49894947
100,0.027104992
101,0.2533355
102,8.0660335e-05
103,0.7382122
104,0.02717556
105,0.15185165
106,0.16839054
107,0.005162627
108,0.00011518171
109,0.08509581
110,0.0010387534
111,7.4213985e-06
112,0.00021357508
113,0.054030284
114,0.2363411
115,0.037277974
116,0.0020434516
117,9.41608e-05
118,0.3840294
119,9.7158445e-06
120,0.70246416
121,0.005391033
122,0.027255094
123,4.604656e-06
124,0.768921
125,0.6759944
126,0.01225986
127,0.7321689
128,0.0046747886
129,0.80896324
130,0.030711323
131,0.8891839
132,0.00021495877
133,0.00022322204
134,7.600937e-05
135,0.16350299
136,0.00022622947
137,0.00016060585
138,0.0028516878
139,0.6732941
140,0.24879086
141,0.972394
142,0.12015763
143,0.0048939725
144,0.00021438472
145,0.110996254
146,0.114335254
147,0.32980517
148,0.7886815
149,0.6825962
150,0.009170215
151,0.020491546
152,0.006432972
153,0.04224588
154,0.79352754
155,0.10652283
156,0.5500142
157,0.11676998
158,0.74033356
159,2.328026e-05
