step,per_step_all,per_step_mid
0,0.13339199,0.14389892
1,0.12420793,0.119908385
2,0.084613316,0.07780498
3,0.08745206,0.08620613
4,0.10406357,0.104517385
5,0.090876475,0.084478214
6,0.09397341,0.088779114
7,0.08927343,0.08312217
8,0.0715138,0.06888072
9,0.08125796,0.076488115
10,0.07895726,0.076574095
11,0.11143693,0.100907736
12,0.08065779,0.0826251
13,0.08890197,0.09039759
14,0.08278811,0.08393833
15,0.09720971,0.101769656
16,0.09753722,0.099330045
17,0.08356262,0.08171645
18,0.08353803,0.08104925
19,0.07951721,0.078441896
20,0.08812889,0.087211564
21,0.09884081,0.10514807
22,0.10039956,0.100376315
23,0.09149827,0.087367445
24,0.08637196,0.085883535
25,0.0771161,0.07186481
26,0.09048038,0.09017849
27,0.08596441,0.08449756
28,0.08957244,0.09031558
29,0.10197895,0.10971064
30,0.11388356,0.11957591
31,0.11130667,0.11607918
32,0.099258244,0.102961056
33,0.110777736,0.10906278
34,0.10269413,0.10835275
35,0.13948478,0.15002538
36,0.13231575,0.14667915
37,0.14222431,0.16299766
38,0.1356431,0.14970683
39,0.12022196,0.12871699
40,0.122758,0.1350365
41,0.12081086,0.12759823
42,0.10830498,0.11411034
43,0.09778909,0.10390751
44,0.11891513,0.12586592
45,0.0968498,0.100730345
46,0.11081886,0.1140812
47,0.11123935,0.11328325
48,0.10317431,0.10223436
49,0.09470478,0.08966985
50,0.07526085,0.06984702
51,0.07580495,0.0702545
52,0.07804047,0.07323966
53,0.0804174,0.08149307
54,0.08965417,0.09129408
55,0.080343686,0.078673854
56,0.090713784,0.0950098
57,0.07964079,0.07787401
58,0.08067808,0.08214457
59,0.06967587,0.06804106
60,0.07783165,0.07796881
61,0.08512371,0.08851964
62,0.11883632,0.12903729
63,0.09464113,0.09513568
64,0.08692153,0.08515864
65,0.120157145,0.13661124
66,0.12128413,0.13712804
67,0.07902523,0.079286836
68,0.077210434,0.07578251
69,0.07919981,0.07754474
70,0.08194083,0.08416294
71,0.12616171,0.14899792
72,0.13393836,0.15394038
73,0.18974449,0.19877242
74,0.20049658,0.21795836
75,0.16486713,0.16092098
76,0.16305399,0.17041598
77,0.15827075,0.17058145
78,0.12057516,0.12099624
79,0.11110482,0.11296423
80,0.11511126,0.12930447
81,0.114346154,0.11493885
82,0.12585376,0.13530178
