k,cum_mean_std_all,cum_mean_std_mid
1,0.12420793,0.119908385
2,0.10441062,0.09885669
3,0.098757766,0.09463984
4,0.100084215,0.09710923
5,0.09824266,0.09458302
6,0.09753112,0.0936157
7,0.09635145,0.09211663
8,0.09324674,0.089212134
9,0.091914654,0.08779836
10,0.090618916,0.08667593
11,0.09251146,0.08796973
12,0.091523655,0.08752435
13,0.09132199,0.08774536
14,0.09071243,0.08747344
15,0.09114558,0.088426515
16,0.09154506,0.08910799
17,0.0910755,0.08867319
18,0.09065676,0.08824964
19,0.09007046,0.08773344
20,0.08997339,0.08770735
21,0.09039565,0.08853786
22,0.090850376,0.089075975
23,0.090878546,0.089001685
24,0.09069076,0.088871755
25,0.09014777,0.08819148
26,0.09016056,0.08826791
27,0.09000515,0.08812826
28,0.0899897,0.08820637
29,0.090403125,0.08894791
30,0.0911858,0.08996884
31,0.09183486,0.0908111
32,0.09206684,0.0911908
33,0.09263384,0.091732375
34,0.09292973,0.0922212
35,0.09425987,0.09387275
36,0.09531698,0.095339596
37,0.096584745,0.09716819
38,0.0976126,0.09855079
39,0.09819232,0.09932428
40,0.09880646,0.10021709
41,0.09934316,0.10088493
42,0.099556535,0.10119982
43,0.09951544,0.10126279
44,0.09995634,0.10182195
45,0.099887304,0.1017977
46,0.10012495,0.102064736
47,0.10036143,0.10230342
48,0.10042003,0.10230198
49,0.10030339,0.10204417
50,0.09980253,0.101400234
51,0.09933199,0.100789525
52,0.098922536,0.10025973
53,0.09857339,0.09990563
54,0.098408215,0.09974617
55,0.09807977,0.09936303
56,0.09794824,0.0992853
57,0.09762705,0.09890966
58,0.09733483,0.09862061
59,0.096866034,0.09810231
60,0.096548796,0.09776675
61,0.096361496,0.09761515
62,0.096723996,0.09812196
63,0.09669094,0.09807456
64,0.09653829,0.09787276
65,0.096901655,0.098468736
66,0.097271085,0.09905448
67,0.096998766,0.09875944
68,0.09670776,0.098421544
69,0.09645402,0.09811898
70,0.09624668,0.097919606
71,0.09666802,0.09863902
72,0.097185664,0.0994071
73,0.098453596,0.10076827
74,0.09983256,0.10235192
75,0.10069968,0.10313284
76,0.10152013,0.104018144
77,0.102257155,0.1048826
78,0.102492,0.10508919
79,0.102601014,0.10518888
80,0.10275741,0.105490305
81,0.10290048,0.10560695
82,0.10318039,0.10596908
