0.13395442,0.13580762,0.04016505,0.07385133,0.037630253,0.057513103,0.052231066,0.06429774,0.040396187,0.04579673,0.036189463,0.025350524,0.04015535,0.054639716,0.13470228,0.055130985,0.044277985,0.035291184,0.02923109,0.042639744,0.013134124,0.018709317,0.050734177,0.022422139,0.033722132,0.044895753,0.034356676,0.061721753,0.041688327,0.029298408,0.032361988,0.07425317,0.018093329,0.02572215,0.021478146,0.03256718,0.04831818,0.018364603,0.028172506,0.01574172,0.06643082,0.07971987,0.081383504,0.052654393,0.06437276,0.06474172,0.047868665,0.038245477,0.04078001,0.0376218,0.10198543,0.034399733,0.028983038,0.046984553,0.045741122,0.0329721,0.02583177,0.04139384,0.02158765,0.018795663,0.032426093,0.016698236,0.022925342,0.02061264,0.030168392,0.021452643,0.043016415,0.05270766,0.0628419,0.07923272,0.07180909,0.025653956,0.043861322,0.054541834,0.029525356,0.041510344,0.030109996,0.04720472,0.02021385,0.027993746,0.037284784,0.07504921,0.039868377,0.04280342,0.033618283,0.029640947,0.057284947
0.014977531,0.054327086,0.016125059,0.010087716,0.0082684755,0.008833673,0.009946698,0.011652362,0.008343228,0.0044147335,0.0062910225,0.0076006264,0.014277152,0.015451485,0.010927244,0.019110601,0.008980436,0.009280179,0.004529649,0.018495355,0.0039943755,0.0041553625,0.010426086,0.009769272,0.015339595,0.019054348,0.0081560165,0.0059668156,0.0064130276,0.0054513374,0.013393904,0.006689322,0.031309135,0.011301433,0.005490121,0.008114342,0.010161015,0.004257154,0.0039754496,0.006709121,0.010756936,0.01508968,0.014568481,0.0079220375,0.013908013,0.007925211,0.016562691,0.012204753,0.010875107,0.0130246235,0.009374535,0.017086772,0.020338016,0.017649021,0.007744961,0.007582029,0.008768722,0.004833163,0.0262562,0.025288975,0.01229489,0.007716522,0.00985758,0.0044017327,0.01059485,0.0070647895,0.009432132,0.015247356,0.012018304,0.056571595,0.014714973,0.008280787,0.013513045,0.013227615,0.009429248,0.010631921,0.0052277097,0.01289099,0.0076251947,0.0113097215,0.0077469996,0.009443166,0.00779807,0.007998816,0.005995124,0.009811805,0.009024494
0.040696204,0.070228234,0.021280266,0.021530349,0.01856517,0.02307603,0.024466012,0.031200245,0.03571417,0.0308257,0.018945098,0.021519743,0.033538572,0.025125237,0.018322045,0.015769862,0.02470504,0.022260075,0.022085596,0.14635827,0.016140852,0.014092155,0.015525167,0.050747994,0.03753248,0.06342017,0.02212492,0.03163129,0.024949746,0.013741087,0.019532586,0.01043048,0.016361782,0.023158582,0.022995928,0.018687835,0.01898566,0.0077702696,0.026533075,0.020700548,0.01356535,0.023696603,0.03971489,0.014072954,0.020382294,0.022869809,0.03220319,0.019616377,0.037801445,0.03199878,0.017774977,0.022954967,0.022394853,0.10882306,0.03715839,0.031682424,0.035828535,0.01626188,0.012291461,0.015260106,0.023281973,0.012875667,0.034482576,0.016224029,0.036363557,0.015058572,0.04169574,0.03351731,0.022009216,0.03253758,0.035059944,0.016111905,0.015449186,0.032762192,0.028445067,0.02218794,0.015986895,0.03545781,0.021734515,0.03246756,0.01788486,0.0133362785,0.013775422,0.019355679,0.019948002,0.042896707,0.013692007
0.052854914,0.19784978,0.08364682,0.0337278,0.09236501,0.083485164,0.13072363,0.12878801,0.08249564,0.07102447,0.069010615,0.05202655,0.06483661,0.051672556,0.048904385,0.13391308,0.102403745,0.07268362,0.041212894,0.0852151,0.032978937,0.020876918,0.02611734,0.068185575,0.060406063,0.097172044,0.057947367,0.08542745,0.045539938,0.054187056,0.092736684,0.058849275,0.14295927,0.06122101,0.06590071,0.044713527,0.0658267,0.03120992,0.078139566,0.061519727,0.04758918,0.10732372,0.06841929,0.04789396,0.078650154,0.051790386,0.06856247,0.04306051,0.18183675,0.109901115,0.044321217,0.24374981,0.09518101,0.11816571,0.056444775,0.063054405,0.05116002,0.038611986,0.11837459,0.047738995,0.059721034,0.043182738,0.03730431,0.012717508,0.051144868,0.06129523,0.051171206,0.052451443,0.030525418,0.11916766,0.13831511,0.050908394,0.03660027,0.07230514,0.036734253,0.089187145,0.048057243,0.08374367,0.03691087,0.0474485,0.03255681,0.04831605,0.12811153,0.07660231,0.06853252,0.07344365,0.02427309
0.01795132,0.022537773,0.034985278,0.032646663,0.029081691,0.045925915,0.024032297,0.022830531,0.023356218,0.042618517,0.019616056,0.03655635,0.05039738,0.03200133,0.023679152,0.015153109,0.020189324,0.03800965,0.022268225,0.02374488,0.025922326,0.018488707,0.017340828,0.016692607,0.013328639,0.020962443,0.02409044,0.019569203,0.02703158,0.022554262,0.017267667,0.011417141,0.016912548,0.020779949,0.018688684,0.034146413,0.02519522,0.021582227,0.012464275,0.031724907,0.017285537,0.015512473,0.05990925,0.03351668,0.020787038,0.027754854,0.022248974,0.026841681,0.026196348,0.03844224,0.010361863,0.028930744,0.020531539,0.025172247,0.021231366,0.037221257,0.015295637,0.01031679,0.0135366,0.018241256,0.028008787,0.027809646,0.011925298,0.023364065,0.019920716,0.01352307,0.057014562,0.053694233,0.016472697,0.025042435,0.029579243,0.02666049,0.024806956,0.02768027,0.020974334,0.026900502,0.018079566,0.014618595,0.023432558,0.031660754,0.021657692,0.019684168,0.011036003,0.010099881,0.029294854,0.04109424,0.015638841
0.021282647,0.0286494,0.036004733,0.0297262,0.036985327,0.033626694,0.019449573,0.02742308,0.033229247,0.03835878,0.036755085,0.033848867,0.049098723,0.07367762,0.026655836,0.01874706,0.023029685,0.04460383,0.040335007,0.030397622,0.022420479,0.03597287,0.017256914,0.0148863485,0.031245515,0.021388434,0.016403098,0.034454435,0.033194575,0.023019899,0.03917158,0.025742842,0.021951005,0.019144425,0.026543899,0.029348457,0.03111987,0.014748619,0.018945707,0.037394848,0.027316272,0.019452749,0.046287216,0.02069484,0.030171385,0.022740154,0.025218723,0.019419055,0.01922646,0.037292637,0.016639112,0.028079068,0.0176186,0.024720114,0.021188196,0.039802633,0.03838382,0.018038815,0.016392594,0.013832579,0.01665926,0.023217048,0.017766258,0.016076135,0.032174263,0.028977381,0.044629186,0.05164994,0.022353537,0.024605699,0.023033924,0.026460309,0.013893577,0.027181001,0.012173813,0.0129716,0.009716978,0.018875377,0.021245865,0.03725183,0.043366317,0.0153539665,0.013653444,0.012500739,0.024348464,0.041368615,0.012709971
0.07783549,0.063460395,0.032700807,0.042501133,0.06431579,0.051682845,0.062255032,0.07858375,0.05785057,0.046136096,0.06088675,0.039868005,0.06550037,0.0578574,0.08490807,0.052973162,0.067311175,0.059139416,0.079578266,0.07960712,0.025244841,0.07761197,0.07738374,0.050378047,0.041576143,0.081316024,0.038454954,0.06969674,0.05575667,0.035081044,0.06968932,0.05757426,0.047045812,0.039715577,0.038796585,0.03915265,0.0521501,0.030596362,0.04892701,0.04044894,0.06751433,0.040218066,0.027092252,0.041160814,0.038342852,0.032260388,0.044583462,0.021679712,0.048174676,0.054857846,0.05562485,0.040968582,0.05611095,0.055945773,0.058821782,0.034566328,0.04434358,0.042945832,0.039606255,0.03725563,0.033334706,0.017024001,0.026428744,0.00980041,0.03404736,0.028080864,0.026123377,0.025091816,0.049357723,0.059329294,0.043104652,0.03886423,0.041457634,0.043243673,0.036282673,0.030429224,0.022365594,0.039803427,0.023043143,0.04331882,0.027320236,0.034084428,0.06145324,0.04159723,0.032810323,0.048198383,0.041361656
0.02920005,0.0274075,0.03443093,0.028456166,0.031043347,0.032487396,0.031555653,0.028901465,0.027539471,0.0341834,0.02963104,0.02895105,0.04284191,0.06076382,0.030711956,0.022125257,0.022936797,0.042327635,0.0327261,0.02931327,0.02157851,0.030788764,0.018566357,0.016009277,0.019629655,0.026588043,0.022590626,0.026951348,0.024127964,0.022102369,0.025167186,0.024766644,0.022738423,0.02035892,0.019791245,0.03350437,0.028898079,0.01993253,0.022025878,0.031291313,0.030194018,0.021470577,0.042391717,0.029514808,0.025876708,0.022958817,0.024395304,0.020693677,0.024284186,0.03758318,0.019095425,0.026169194,0.027663426,0.027879663,0.022085119,0.03202348,0.031067034,0.022952704,0.019173404,0.017969936,0.019506814,0.022554858,0.015677968,0.018069016,0.03390973,0.02354367,0.0290101,0.034510992,0.022573384,0.027676564,0.023014843,0.021862097,0.016248921,0.026199257,0.013642995,0.017083028,0.009932772,0.017901666,0.017627932,0.024533043,0.030372627,0.014348632,0.01613302,0.012907317,0.020688785,0.035091355,0.015505102
0.013120467,0.014153016,0.016873557,0.008997715,0.027760336,0.016701505,0.015933689,0.017361416,0.011338251,0.013557708,0.012099916,0.011461087,0.017352886,0.023143915,0.015615555,0.013229296,0.016153287,0.01842402,0.013870053,0.0138325505,0.0049481285,0.011544356,0.016920786,0.011546935,0.011325183,0.017768253,0.056011837,0.017008374,0.021019828,0.01102148,0.009366449,0.012240334,0.009873229,0.011620858,0.016310606,0.014521608,0.018933713,0.029703517,0.011243274,0.029833598,0.014553632,0.012925869,0.02430257,0.007375995,0.014307098,0.015096234,0.04023535,0.021123704,0.013054788,0.030433444,0.012957849,0.01887631,0.025029538,0.023043608,0.011789971,0.013599606,0.02338128,0.013086705,0.0066920016,0.018664537,0.021637911,0.026298644,0.009719442,0.009759066,0.0150116645,0.019286066,0.024947217,0.037623946,0.013916386,0.021579891,0.033501856,0.018967692,0.020869564,0.02215695,0.0113428105,0.0136859305,0.0081193885,0.009185155,0.006857603,0.010670168,0.010726444,0.0072252136,0.00936517,0.007993545,0.011340469,0.016007097,0.00677186
0.008330189,0.01811903,0.02155127,0.020462655,0.012231396,0.009610493,0.011415814,0.014940975,0.0151364375,0.009414915,0.0121277645,0.013178813,0.018222833,0.023935929,0.010796918,0.008096607,0.01173282,0.0286009,0.024608355,0.016340498,0.014102228,0.022923792,0.010255933,0.013060542,0.010896541,0.018802013,0.015537188,0.016431358,0.025962805,0.011201092,0.016870346,0.011156394,0.008671102,0.016779074,0.021248152,0.031602845,0.018958086,0.012839771,0.017536318,0.01807788,0.010691926,0.011944266,0.017945495,0.017904911,0.015433633,0.01105612,0.019745013,0.009771144,0.02253246,0.023427758,0.007751852,0.012782999,0.01715675,0.027248893,0.012290732,0.011752264,0.016253967,0.0076073348,0.013652256,0.009986267,0.016191611,0.022051504,0.011154472,0.015623727,0.018274194,0.01572404,0.023288097,0.027616173,0.015808875,0.023154544,0.018623127,0.016512297,0.009949417,0.031588025,0.011531216,0.0091874795,0.0064767273,0.011662713,0.0076846126,0.010931535,0.012181755,0.0071592717,0.0064808936,0.008646709,0.026294617,0.023478772,0.007565709
