step,per_step_all,per_step_mid
0,0.121538825,0.1276127
1,0.089266196,0.081729874
2,0.061853223,0.05719912
3,0.051631227,0.04738656
4,0.06984676,0.067861706
5,0.05813671,0.061446782
6,0.06718616,0.05949706
7,0.0630229,0.0521104
8,0.05498101,0.047557354
9,0.049013432,0.04196921
10,0.055041317,0.051276956
11,0.054150887,0.048372816
12,0.0498819,0.043695495
13,0.053464215,0.055271093
14,0.087140456,0.090554394
15,0.067374825,0.06393476
16,0.059243046,0.053260338
17,0.053777993,0.050759315
18,0.054856602,0.05395064
19,0.11043544,0.12018151
20,0.10262376,0.109928586
21,0.050744567,0.047841456
22,0.051828787,0.04652619
23,0.053198803,0.053637054
24,0.04540345,0.042671632
25,0.055543575,0.05699223
26,0.054453734,0.050684974
27,0.050484944,0.04792073
28,0.0522033,0.053485636
29,0.05088982,0.05036117
30,0.047448173,0.043158296
31,0.054437675,0.058631625
32,0.062764384,0.06414208
33,0.06180994,0.0587945
34,0.060773414,0.064536005
35,0.061648715,0.058981344
36,0.05163618,0.051180746
37,0.05512482,0.05185279
38,0.063153304,0.066921376
39,0.057973832,0.055242397
40,0.057430893,0.05965972
41,0.05393488,0.05447835
42,0.04849394,0.04330131
43,0.07621372,0.08570019
44,0.106422916,0.11866801
