step,per_step_all,per_step_mid
0,0.11502161,0.12047043
1,0.09815258,0.094351105
2,0.073199704,0.067736425
3,0.06566614,0.06146828
4,0.06740856,0.06395166
5,0.049854614,0.039224897
6,0.059509173,0.050478164
7,0.054983906,0.050618384
8,0.08982044,0.089365415
9,0.06269213,0.057529245
10,0.063646324,0.061044335
11,0.06432367,0.057262227
12,0.05937723,0.06015328
13,0.062216766,0.0589986
14,0.06275694,0.056112193
15,0.05200493,0.049565077
16,0.057810698,0.05203625
17,0.045987464,0.039107323
18,0.04973299,0.044373713
19,0.050446086,0.043556806
20,0.05964955,0.056407943
21,0.059228614,0.061717477
22,0.05031193,0.04446223
23,0.050152935,0.048722517
24,0.054548975,0.047757134
25,0.0533156,0.05165678
26,0.052700993,0.045609955
27,0.054562673,0.0457496
28,0.05699218,0.05457201
29,0.102778584,0.10897734
30,0.061724447,0.054703616
31,0.056649145,0.047926888
32,0.05173669,0.042523757
33,0.04498078,0.03731301
34,0.04683409,0.042506862
35,0.04919267,0.044873875
36,0.049106486,0.03979558
37,0.058222327,0.055831376
38,0.062797785,0.06350096
39,0.05550306,0.04982573
40,0.054109998,0.052252423
41,0.05370885,0.051020097
42,0.048560597,0.04739867
43,0.058398787,0.055498134
44,0.07254091,0.07708734
45,0.049221925,0.045478977
46,0.045987755,0.038442414
47,0.049815867,0.04798712
48,0.045534525,0.040035035
49,0.04697172,0.040322885
50,0.04118762,0.034454826
51,0.05635109,0.061339654
52,0.048170164,0.04064418
53,0.05752127,0.047791004
54,0.046477683,0.03928248
55,0.06078893,0.06281596
56,0.104689494,0.11758001
