0.07596616,0.04586835,0.04364614,0.13676043,0.19366297,0.09168224,0.06275033,0.067305066,0.21931165,0.20523442,0.07931031,0.14698753,0.10477931,0.13535585,0.109607294,0.17203182,0.14271526,0.086555615,0.14193314,0.16500859,0.18679759,0.11639428,0.11225516,0.1606715,0.23790799,0.14697944,0.13313127,0.058690738,0.10961323,0.17931892,0.16703159,0.09980938,0.080303624,0.061784223,0.15759279,0.31834483,0.11876268,0.10976172,0.07975047,0.0927046,0.07351664,0.12185937,0.09354717,0.12014906,0.09469706,0.07248695,0.08692527,0.10728535,0.0688498,0.16134965,0.20045136,0.13377677,0.053819284,0.055254158,0.052659545,0.079444,0.0820951,0.045542035,0.06772042,0.05200518,0.057352137,0.08098467,0.05630545,0.09218353,0.09160602,0.06313733,0.054643728,0.14651076,0.09116178,0.060275365,0.055130728,0.067829795,0.10468848,0.046116736,0.045888554,0.049835388,0.08531724,0.05637379,0.054622754,0.07099639,0.09671923,0.08054481,0.05627201
0.14176461,0.07041961,0.07505426,0.15938719,0.13318561,0.086167865,0.08858389,0.07882483,0.097680375,0.08365847,0.08549344,0.13137655,0.12377324,0.12545544,0.108974226,0.17463323,0.14638905,0.120533235,0.15087083,0.13808212,0.14206713,0.09018994,0.12154034,0.18904933,0.11091099,0.1519749,0.18618931,0.076121345,0.16066043,0.12183548,0.11806726,0.06400385,0.07487527,0.10055482,0.07179682,0.18776214,0.09432321,0.08445033,0.090033084,0.09681685,0.090710394,0.13848218,0.08843787,0.10443924,0.09491516,0.08904347,0.07866542,0.07464875,0.05941274,0.11291036,0.22880751,0.071305245,0.07559571,0.05331113,0.05483907,0.14115652,0.08438339,0.07492994,0.072155625,0.08115932,0.10255859,0.14663228,0.11850434,0.1506117,0.12807988,0.108928084,0.09799763,0.12858371,0.12325455,0.13520978,0.11175966,0.12431051,0.09269241,0.07206185,0.067543544,0.06868516,0.108723104,0.06828926,0.05318976,0.07845554,0.22016777,0.10964992,0.066586494
0.13354659,0.06289036,0.034280337,0.0065774755,0.122531146,0.09834456,0.099920556,0.089786045,0.083453566,0.16456611,0.15173323,0.16805954,0.37178847,0.40043217,0.50331473,0.32348758,0.1392741,0.33611318,0.3412812,0.4278767,0.31419522,0.5907891,0.3053741,0.574826,0.67415065,0.49695474,0.48142007,0.16314216,0.14145909,0.10168989,0.09856989,0.09067302,0.17744581,0.13715331,0.15458693,0.2185387,0.20460586,0.29219547,0.10016675,0.17039236,0.17072445,0.16947219,0.08519605,0.22111169,0.12610301,0.15510614,0.07705413,0.3033273,0.23765917,0.10310803,0.3051628,0.116353765,0.3529027,0.10110064,0.15116309,0.08558357,0.063347034,0.17881899,0.13122332,0.28671828,0.1362649,0.24198504,0.081039965,0.072856754,0.22044691,0.07093184,0.09951969,0.1327941,0.108771175,0.15934516,0.12882225,0.06547616,0.1390952,0.10394103,0.12668128,0.10752465,0.13822055,0.09106091,0.0599281,0.071026795,0.09544293,0.16561036,0.46108583
0.09671714,0.07911828,0.061845157,0.0706579,0.11720103,0.112109184,0.20228802,0.1344016,0.12575443,0.10430457,0.27766842,0.14229189,0.22897838,0.08900914,0.13474521,0.08210296,0.09913601,0.16996108,0.1317377,0.15504383,0.11236396,0.23783028,0.16776468,0.23237818,0.19434299,0.3665798,0.18291724,0.11680831,0.08788892,0.08518763,0.079498,0.09255503,0.21533333,0.19499761,0.12639454,0.14002414,0.28363445,0.10576912,0.10118828,0.23529361,0.123113416,0.10763658,0.09988307,0.09047472,0.10017034,0.10275056,0.12114841,0.2982375,0.12532485,0.054659124,0.18275306,0.090026334,0.099985965,0.06500506,0.066440746,0.0929129,0.12792319,0.14225537,0.06113329,0.059121635,0.084549986,0.09226966,0.08175266,0.064038426,0.065451756,0.075975545,0.07307141,0.0985651,0.10869375,0.060339198,0.045194678,0.13792498,0.13206764,0.071664,0.08176942,0.07769738,0.05286426,0.07827939,0.065817565,0.073033966,0.0978875,0.05761777,0.091361254
0.078571364,0.076163925,0.0962945,0.107266136,0.10729355,0.07861711,0.10035928,0.125217,0.11448559,0.14892642,0.12357395,0.12435414,0.17578492,0.1892787,0.22286706,0.21241684,0.10750864,0.17727423,0.20508562,0.15718476,0.1344539,0.15079713,0.1360799,0.17457788,0.13862453,0.20823489,0.14224021,0.10741705,0.21753448,0.1234885,0.13021831,0.14242293,0.1424439,0.17836933,0.17023104,0.21846525,0.2138901,0.14730978,0.21428393,0.19180936,0.16953187,0.21432072,0.083194315,0.17056312,0.1710436,0.22272672,0.12572926,0.1579744,0.14283456,0.14574495,0.23940736,0.098758295,0.08997333,0.17293963,0.091233954,0.099434,0.16102983,0.14301376,0.14869042,0.1975853,0.13280502,0.19495565,0.111200534,0.16252281,0.23081367,0.15341021,0.12416686,0.20984423,0.2988993,0.14287503,0.13826254,0.112271465,0.13594776,0.08019561,0.09235629,0.2300133,0.11438634,0.12368282,0.10189116,0.1510549,0.13518493,0.19206525,0.14418803
0.09199133,0.0718712,0.04757094,0.09148933,0.14724441,0.11548767,0.108790964,0.113701634,0.10703566,0.15771352,0.16538753,0.16340579,0.27844882,0.28238845,0.30804932,0.28423402,0.14345413,0.28870988,0.22663218,0.24090217,0.23031346,0.27498233,0.21845257,0.23052354,0.21915315,0.34397167,0.19048569,0.13530186,0.20451152,0.16323842,0.13736,0.12669654,0.14900208,0.12146313,0.1382412,0.19431987,0.19649155,0.10173852,0.23470728,0.20641331,0.17956908,0.22849067,0.10268023,0.17807129,0.21955632,0.24989069,0.1230413,0.1251327,0.13442037,0.12066839,0.27492368,0.078471065,0.19634084,0.16502552,0.23543788,0.12422555,0.13666777,0.23482391,0.15461364,0.16676922,0.17291859,0.20895788,0.110269375,0.15600367,0.36217263,0.15800412,0.10976098,0.18620375,0.2801638,0.12818114,0.1369438,0.12921521,0.15118481,0.0752847,0.09758899,0.14424069,0.15834165,0.1101539,0.09289035,0.11892772,0.15842526,0.2111558,0.21287142
0.07453221,0.08264913,0.07996804,0.10270775,0.1681117,0.13436294,0.12722078,0.11784566,0.12635611,0.19581854,0.18645422,0.17547806,0.28744864,0.22481991,0.20681503,0.18834198,0.119550794,0.3311755,0.3001971,0.16889204,0.15109998,0.3437259,0.23166393,0.23254764,0.2854509,0.2898685,0.140725,0.18954131,0.29494572,0.22927627,0.22301966,0.16012175,0.14614949,0.105974734,0.1433422,0.14324005,0.15847619,0.09805822,0.16684885,0.20666058,0.15025455,0.15446676,0.15907422,0.17152514,0.16324341,0.19682048,0.12399718,0.11460367,0.11729953,0.07743014,0.43099305,0.09367778,0.20376861,0.16006796,0.14064671,0.15644182,0.20560355,0.23750286,0.123572454,0.1981172,0.17024684,0.22386694,0.12523365,0.14934841,0.3355663,0.15105309,0.12872384,0.1745537,0.2790183,0.19237904,0.17950627,0.13830869,0.18593471,0.104363024,0.14304669,0.1617202,0.2621278,0.16381921,0.12756225,0.17912252,0.20951007,0.29512933,0.22070286
0.07274877,0.12208389,0.091692396,0.13581954,0.11706794,0.070395865,0.08391916,0.08750045,0.102209456,0.11379535,0.1268931,0.13901775,0.13398476,0.13724028,0.11994536,0.082432576,0.121009484,0.18147148,0.15727736,0.1365674,0.115598656,0.16944854,0.11668966,0.16168201,0.14121316,0.19261351,0.14698732,0.09570648,0.13288115,0.11351873,0.12706149,0.09843376,0.15168098,0.1412852,0.13477834,0.1098986,0.11038353,0.12193331,0.1233018,0.17385934,0.16292322,0.106159836,0.069034554,0.118899085,0.1529096,0.117082216,0.104121886,0.08647519,0.09214588,0.085810184,0.24194452,0.077982254,0.09461027,0.14266202,0.0909946,0.097485736,0.13927303,0.15811071,0.08181969,0.11336366,0.16026631,0.16510804,0.13884234,0.16729838,0.14988199,0.16174112,0.14750206,0.18076697,0.18897732,0.10172504,0.090124615,0.09399384,0.12423853,0.08120015,0.11124814,0.11857386,0.0901431,0.104942314,0.110847935,0.11641884,0.16904007,0.13934955,0.07630117
0.10866295,0.06937577,0.079460695,0.07482306,0.07556426,0.12620616,0.083937205,0.07690759,0.11084287,0.13488562,0.11101803,0.13589717,0.1146066,0.13306479,0.10150208,0.07475579,0.13768776,0.11911187,0.121452115,0.12844656,0.13844293,0.10281252,0.13106817,0.119788684,0.08959823,0.09591451,0.12225345,0.0696872,0.06392595,0.083792225,0.10738751,0.10250478,0.07431466,0.10178559,0.07861617,0.08146097,0.082725205,0.11079895,0.073787294,0.08044893,0.079303704,0.09115632,0.091684274,0.13493644,0.106076926,0.08642189,0.06927712,0.08976977,0.08157292,0.095020585,0.092041805,0.10559845,0.06340736,0.0638243,0.079634845,0.07918116,0.08741174,0.06980152,0.07145952,0.09711776,0.07361303,0.1026071,0.064482085,0.05468228,0.07889706,0.06076173,0.07573329,0.09839702,0.09979445,0.101182245,0.07130139,0.05745106,0.09552878,0.05908338,0.06085898,0.0755276,0.08805008,0.053114172,0.052014027,0.057487562,0.08431634,0.08211513,0.08198415
0.13223001,0.084199555,0.10861146,0.112121865,0.12255867,0.11627186,0.12405099,0.0953391,0.13576426,0.15271269,0.10720345,0.19032001,0.14693142,0.16584787,0.13372703,0.13241452,0.16445976,0.14833568,0.1502928,0.14411335,0.1691749,0.13892075,0.14979394,0.18411228,0.16017504,0.16289914,0.20951371,0.1503754,0.11573716,0.10904115,0.10439557,0.1124724,0.109386414,0.12524652,0.11623049,0.12682779,0.15376519,0.16312872,0.11743145,0.12707876,0.12966949,0.12215935,0.14613551,0.12255832,0.1556516,0.10955803,0.10644309,0.123985626,0.08860317,0.106752105,0.23022392,0.16517474,0.17352855,0.08496618,0.09654275,0.08843548,0.1141308,0.09315938,0.095975816,0.11311462,0.10455723,0.18649007,0.09988831,0.1273305,0.14464706,0.10245521,0.09206288,0.15925655,0.17820743,0.15349242,0.080206074,0.07789727,0.11787619,0.07270043,0.07804018,0.1283389,0.14901404,0.076141246,0.057524104,0.064946,0.09699571,0.13922182,0.22378829
