step,head_agreement
0,
1,0.13758095
2,0.14675677
3,0.36928695
4,0.38696313
5,0.14868435
6,0.15706903
7,0.19641496
8,0.29884052
9,0.17386138
10,0.2516549
11,0.31708
12,0.2681968
13,0.36192483
14,0.32835886
15,0.3070895
16,0.35389555
17,0.36939666
18,0.3247398
19,0.33341956
20,0.33066693
21,0.30388743
22,0.39314705
23,0.30463618
24,0.32375064
25,0.33887336
26,0.4058409
27,0.16719943
28,0.28950533
29,0.42331424
30,0.33450538
31,0.31462848
32,0.22740906
33,0.28908622
34,0.3284074
35,0.34366927
36,0.28993064
37,0.37675822
38,0.33424076
39,0.2891228
40,0.33552998
41,0.32872346
42,0.2389151
43,0.36510855
44,0.3542301
45,0.21227391
46,0.3105839
47,0.39301988
48,0.38132292
49,0.4310199
50,0.22973433
51,0.3943665
52,0.098357804
53,0.08361783
54,0.115066834
55,0.2257469
56,0.1234417
57,0.18813352
58,0.33475786
59,0.20721254
60,0.14910683
61,0.27000374
62,0.24039216
63,0.33077458
64,0.36674127
65,0.18119332
66,0.23907617
67,0.29155767
68,0.22199506
69,0.15145032
70,0.17334284
71,0.20445883
72,0.06628015
73,0.17601818
74,0.17507346
75,0.3053731
76,0.26372996
77,0.33408177
78,0.39222008
79,0.366244
80,0.34877372
81,0.31126443
82,0.12264608
