step,entropy
0,
1,0.006997445
2,0.03577607
3,1.3351476
4,0.018242499
5,2.203249
6,0.7476218
7,0.00034836357
8,1.2992926
9,0.6534226
10,1.2284962
11,1.1802025
12,0.81558484
13,0.087824635
14,0.4020835
15,0.6245602
16,0.42846733
17,1.1562417
18,0.17044999
19,0.2838732
20,2.855529
21,0.50927097
22,1.7420042
23,1.0136175
24,1.8973677
25,0.0011340256
26,1.149984
27,0.44838446
28,1.9858518
29,1.1482701
30,0.75042176
31,1.7203304
32,0.01164199
33,0.0037370203
34,0.026907349
35,0.59064734
36,1.5046812
37,0.025267046
38,0.11404437
39,0.1289253
40,0.19572915
41,0.48437878
42,0.7431809
43,0.6171429
44,0.09465991
45,0.7963262
46,0.040214088
47,0.0039927727
48,0.004907507
49,0.0013070339
50,4.0317762e-05
51,0.0012981743
52,0.00089737336
53,0.6672889
54,0.4385929
55,0.41872683
56,0.5708139
57,0.0006263538
58,1.1550791
59,1.1227864
60,0.9023122
61,1.1796094
62,0.11893402
63,0.016487932
64,2.2444282
