k,cum_mean_std_all,cum_mean_std_mid
1,0.08297354,0.07506332
2,0.07239189,0.06528567
3,0.06566484,0.058848154
4,0.06351554,0.058486547
5,0.06515097,0.0605587
6,0.065821566,0.061375946
7,0.06664728,0.062507086
8,0.065637276,0.06146849
9,0.06514509,0.060787573
10,0.06472891,0.060440093
11,0.06441158,0.060146973
12,0.06422304,0.059882313
13,0.06324287,0.058867745
14,0.0623251,0.058246605
15,0.062105976,0.058101576
16,0.06196626,0.057798706
17,0.06586798,0.061202828
18,0.06492372,0.06035185
19,0.06436506,0.060123745
20,0.06529714,0.061043836
21,0.06551732,0.0611552
22,0.06576688,0.061388984
23,0.06564356,0.061254382
24,0.06519397,0.06076458
25,0.06454591,0.060216185
26,0.06399716,0.059729576
27,0.06390675,0.05952673
28,0.0635638,0.059205543
29,0.0631978,0.05899887
30,0.06300335,0.058844805
31,0.06264645,0.058555517
32,0.062349506,0.058442995
33,0.062337406,0.058575425
34,0.062365938,0.05869217
35,0.062150266,0.05860264
36,0.06216447,0.058558006
37,0.062136684,0.058638606
38,0.06223785,0.058891322
39,0.06209898,0.0587869
40,0.062713705,0.059330773
41,0.062395044,0.058946308
42,0.062163778,0.058801185
43,0.062029384,0.058695443
44,0.061852384,0.058476675
45,0.061660487,0.058198262
46,0.06157899,0.058169506
47,0.061455894,0.05811053
48,0.062015723,0.05880129
49,0.06256488,0.05943068
50,0.06256655,0.05937202
51,0.06250098,0.05925624
52,0.06235964,0.059128635
53,0.062271595,0.05902253
54,0.06230862,0.059167523
55,0.062210046,0.059108585
56,0.062190585,0.059140153
57,0.0621141,0.059086766
58,0.061963156,0.05896292
59,0.06191306,0.05888739
60,0.06185807,0.058843296
61,0.06173157,0.058763716
62,0.061615452,0.05865087
63,0.06163909,0.058771834
64,0.06156448,0.058669936
65,0.061359126,0.05840039
66,0.0620819,0.059039406
67,0.062022977,0.05903773
68,0.062027525,0.059110776
69,0.06203874,0.05906966
70,0.061960123,0.058961324
71,0.061957207,0.059009485
72,0.061910816,0.05903572
73,0.06190262,0.059037484
74,0.061772957,0.05891287
75,0.06162057,0.058753178
76,0.061450657,0.058614656
77,0.06134543,0.058530647
78,0.06125304,0.05842475
79,0.06119288,0.058379836
80,0.06106053,0.058297344
81,0.06102864,0.058298275
82,0.060935453,0.058212485
83,0.060838543,0.058152188
84,0.060827635,0.058164746
85,0.060806006,0.058131054
86,0.06069249,0.05803728
87,0.060582064,0.057977863
88,0.0604988,0.057869818
89,0.06037452,0.057665214
90,0.060356013,0.057639133
91,0.06083795,0.058266476
