step,entropy
0,
1,2.0856128
2,0.056993682
3,1.5702643
4,0.7327419
5,0.09004079
6,0.79324466
7,0.012247784
8,0.0036300663
9,1.402142
10,1.464712
11,0.029126082
12,0.07331392
13,4.903504e-05
14,1.3023777
15,0.011905373
16,0.200142
17,0.015956167
18,0.97799945
19,0.005636265
20,0.4844817
21,1.2344965
22,0.46574873
23,0.028174605
24,0.5637005
25,0.027448794
26,1.7964907e-05
27,4.5376848e-05
28,0.11445007
29,1.0391985
30,1.2372168
31,0.059333004
32,0.7746194
33,0.00017491967
34,0.7615019
35,0.21482155
36,1.5120804
37,0.24669997
38,1.7037868
39,0.037207358
40,1.2490776
41,0.0003082939
42,2.5006452e-06
43,0.0048782127
44,0.8863191
45,0.19769478
46,0.7662688
47,0.27366886
48,0.8621826
49,0.015308347
50,5.574711e-06
51,1.2353437
52,0.002812117
53,1.6113316
54,0.6864785
55,0.78394175
56,0.567598
57,0.68257904
58,1.3431737
59,0.7936053
60,1.0839975
61,0.93752646
62,2.0496213
63,0.7970092
64,0.029754085
65,0.0008869763
66,0.0028029303
67,0.12501687
68,1.679702
69,0.6943082
70,0.0009427387
71,0.5700971
72,0.001965683
73,0.014312462
74,0.0010514616
75,0.004047606
