0.16681847,0.10061505,0.1619983,0.15356961,0.19160871,0.10177481,0.16651599,0.14620122,0.17966172,0.15740824,0.11418558,0.124004655,0.13562387,0.22580817,0.23314482,0.1359074,0.1244742,0.20797925,0.16773665,0.10707694,0.13392594,0.17515652,0.16289207,0.17895642,0.12911184,0.13482745,0.085235015,0.15110521,0.11042025,0.13327743,0.07669774,0.14452453,0.10736048,0.16030003,0.22358602,0.16915993,0.21944112,0.09584089,0.1773495,0.19049416,0.107771836,0.13362028,0.08973744,0.13547753,0.13563257,0.18259783,0.19519617,0.112985626,0.15128744,0.22342356,0.12033166,0.17266954,0.15495124,0.16066171,0.12154841,0.11394642,0.23211835,0.08210684,0.16155475,0.1308418,0.09923639,0.12789369,0.20803489,0.18724884,0.230876,0.16344696,0.16894858,0.114366546,0.13218836,0.21118346,0.09562026,0.20026048,0.16866918,0.22324553,0.12364271,0.12416051
0.15663281,0.06694813,0.1526915,0.13466631,0.19914171,0.19183555,0.10778921,0.16075383,0.124136105,0.06252385,0.123617336,0.21874876,0.10031688,0.13975415,0.10848898,0.06667134,0.044868667,0.08328159,0.096956216,0.052582443,0.05598494,0.10450526,0.07453469,0.1273381,0.07902508,0.11154779,0.124536574,0.18475293,0.10760424,0.13893199,0.10795058,0.17408186,0.111309156,0.07971356,0.10303823,0.13002095,0.1351479,0.11617803,0.059478745,0.095354706,0.05102687,0.12279668,0.17673747,0.14460975,0.13160239,0.12308642,0.15770105,0.15518545,0.16702524,0.11745043,0.12557863,0.07384254,0.13960466,0.06273258,0.09355526,0.10462566,0.1210382,0.07845696,0.116309226,0.08646516,0.08018356,0.11758172,0.075455174,0.113358945,0.10852437,0.0866551,0.21933766,0.10933786,0.15166494,0.06786313,0.095587835,0.07266713,0.15239748,0.11592757,0.1088845,0.110598296
0.15180747,0.15245296,0.2561324,0.15136094,0.17351423,0.097229995,0.09613791,0.16462776,0.1301097,0.15019898,0.17011721,0.1846839,0.13412829,0.10316384,0.21593253,0.15861884,0.11506992,0.19458681,0.20194067,0.106848165,0.17349844,0.20255904,0.18627612,0.15169495,0.22854425,0.14565752,0.14298016,0.13173884,0.15483473,0.13641039,0.12218272,0.16392398,0.11769198,0.083670676,0.09293648,0.12582971,0.21812627,0.066652164,0.11151799,0.12420398,0.11943162,0.15119709,0.09301372,0.09535469,0.11415362,0.11175271,0.14262788,0.1332274,0.13349304,0.07137378,0.10758334,0.0851383,0.08835164,0.09917727,0.092912935,0.121717885,0.13385217,0.062500335,0.13201733,0.15154946,0.07997107,0.18938547,0.115134634,0.14168416,0.13140064,0.13305977,0.106112756,0.14096282,0.12890999,0.112555705,0.087463036,0.1034192,0.115436606,0.14797539,0.08187007,0.102488436
0.1672657,0.11033109,0.11851931,0.30535397,0.26554716,0.15218171,0.08699491,0.14339232,0.14768957,0.11256736,0.19217618,0.11681161,0.2710584,0.19010386,0.12233098,0.12168307,0.10637356,0.0845389,0.108454265,0.079852015,0.09496193,0.12287615,0.0892675,0.13262975,0.11615802,0.09419258,0.130938,0.07551986,0.09058879,0.085320115,0.096268974,0.12320325,0.21194832,0.15039018,0.13428855,0.16908003,0.1430434,0.13320947,0.19714479,0.20164345,0.15080537,0.111296564,0.104787305,0.13440518,0.116206504,0.14039007,0.097683005,0.094383456,0.09346193,0.10987009,0.14805824,0.08422843,0.09006806,0.09813817,0.09022432,0.10827911,0.1722715,0.18460476,0.15412319,0.11650625,0.089356266,0.16518779,0.10277504,0.11995538,0.12060474,0.14798024,0.06383199,0.10315938,0.08561573,0.15401816,0.19450192,0.15334025,0.10218465,0.08308472,0.09127006,0.092797585
0.15445726,0.1109542,0.12765202,0.10877732,0.13733101,0.100367494,0.06711622,0.09783483,0.06347541,0.09179839,0.09803967,0.09198895,0.0943205,0.1143049,0.08405884,0.10218635,0.08482562,0.07094187,0.073325194,0.0973707,0.07506714,0.088161774,0.08045934,0.12552562,0.11216656,0.07510705,0.07648493,0.090360336,0.14917783,0.08773904,0.09808944,0.11830343,0.09192812,0.09114491,0.07684177,0.0724708,0.071543194,0.067995235,0.069684155,0.08193465,0.066379376,0.08124765,0.07988476,0.0800214,0.05735988,0.06505305,0.1140031,0.09733369,0.08380134,0.12459249,0.08340635,0.07829415,0.10019239,0.06981828,0.075872175,0.06455713,0.09878885,0.07959227,0.06922065,0.085864484,0.061084077,0.076392174,0.07018824,0.09044372,0.06246422,0.07034838,0.0750045,0.14193293,0.10551175,0.08617456,0.117023654,0.098165914,0.087175906,0.07900521,0.11655436,0.14288707
0.1439303,0.068697214,0.14236452,0.099893555,0.17779133,0.104688555,0.07970303,0.15749766,0.08515403,0.10393423,0.15816386,0.12366083,0.08747447,0.13231616,0.10988833,0.12061761,0.10153225,0.08532945,0.11145685,0.123726666,0.09140688,0.10488886,0.07005758,0.1417836,0.119033724,0.08346229,0.09200569,0.07963878,0.2029726,0.10501787,0.15469798,0.14508346,0.07617592,0.09235024,0.070497796,0.099422604,0.12736322,0.08291141,0.0800991,0.09743624,0.085472025,0.07342079,0.09447465,0.11483412,0.07973452,0.074334584,0.12213345,0.12706916,0.087905556,0.10854424,0.098931365,0.07714628,0.10577917,0.07884001,0.07897118,0.078669004,0.101866476,0.086349756,0.07561319,0.1080517,0.057375986,0.12504055,0.06785354,0.09845851,0.06993217,0.086409755,0.07123579,0.1585458,0.09223575,0.09320655,0.117821895,0.11455823,0.0989402,0.123240285,0.113786,0.13619632
0.14172201,0.11717226,0.13269135,0.093032375,0.10186493,0.08302602,0.05866648,0.07280289,0.0641754,0.0798716,0.08280495,0.1090348,0.072749995,0.0776485,0.076132454,0.07441383,0.08125165,0.06811494,0.06496127,0.12934072,0.06793183,0.07901306,0.07625813,0.063018955,0.07279026,0.069139674,0.06255978,0.052088216,0.082235985,0.09041066,0.07756125,0.12632018,0.0644958,0.0831217,0.079139724,0.06905403,0.08421421,0.13817844,0.15665239,0.09285625,0.067981094,0.061239086,0.06114516,0.07690011,0.08306152,0.07090097,0.084314644,0.094838224,0.075472616,0.07765823,0.103570126,0.070912704,0.075293325,0.08088503,0.08950204,0.19398744,0.08427134,0.09280368,0.07515721,0.06358154,0.05291579,0.056301348,0.07214942,0.079720624,0.06784243,0.06600854,0.04763963,0.06291287,0.08602163,0.08127315,0.07495807,0.066359386,0.06089849,0.07144439,0.07581321,0.0971122
0.123234764,0.100744806,0.12782963,0.116845265,0.15581347,0.09890896,0.07772703,0.19855103,0.09622615,0.128611,0.10701453,0.14021541,0.10378807,0.10360174,0.08077649,0.11885631,0.106934756,0.16284691,0.10698059,0.28758556,0.09873462,0.08226486,0.2071125,0.10513054,0.09147619,0.22860834,0.08170897,0.110657714,0.13432293,0.09895899,0.079244696,0.13103561,0.095066614,0.10215552,0.09698924,0.13685802,0.13651761,0.09876408,0.102521025,0.11551169,0.14602807,0.10123309,0.11034393,0.124770865,0.118665345,0.1670865,0.14133343,0.16602455,0.10686264,0.09070906,0.105579875,0.09480643,0.10983042,0.104518734,0.10427706,0.098450586,0.13881296,0.11591107,0.18291545,0.117709816,0.09468099,0.119055904,0.07726228,0.08870404,0.1941943,0.09658153,0.10117412,0.110779695,0.13306507,0.08766017,0.10345344,0.13351035,0.11977364,0.11216087,0.10159018,0.13662796
0.10354282,0.11350879,0.06946289,0.17792411,0.086918905,0.071011566,0.0631895,0.07454063,0.046514645,0.0611998,0.116989754,0.13592924,0.155901,0.12702405,0.053908356,0.07090303,0.05344867,0.05530958,0.05088189,0.09384026,0.05813174,0.03737578,0.026087996,0.092161536,0.07111226,0.030294614,0.033777703,0.055350773,0.043029625,0.08715741,0.061472423,0.05093515,0.08421163,0.07679526,0.050919294,0.09253816,0.08501792,0.053223994,0.05926849,0.10300514,0.06240488,0.052104484,0.117845684,0.10335364,0.07953047,0.06906157,0.072789446,0.07150794,0.10952449,0.05579842,0.05347299,0.04964036,0.104819156,0.049248066,0.038427193,0.053163707,0.06994405,0.05186874,0.051605288,0.052414786,0.03606481,0.051136967,0.029485228,0.049374774,0.03197308,0.035887633,0.045689344,0.041443788,0.12888654,0.06820991,0.055605862,0.053508285,0.07162544,0.069020785,0.054593664,0.09607198
0.10709502,0.09023678,0.37909672,0.08812384,0.08227097,0.05188571,0.03308525,0.07631027,0.08754906,0.10456238,0.10777532,0.22104158,0.09469991,0.0723069,0.10535369,0.08386336,0.06649523,0.059057206,0.06746541,0.09930558,0.09906411,0.064863004,0.03367161,0.087842345,0.05620407,0.045410227,0.06669633,0.05991434,0.09496126,0.12498797,0.06919308,0.4044787,0.06360934,0.04314783,0.03285764,0.08347853,0.080393665,0.0691693,0.053699635,0.07739294,0.061673094,0.05720038,0.0788986,0.086347476,0.047860686,0.037516996,0.050716005,0.08937221,0.10571113,0.09803955,0.06658927,0.053160876,0.087415956,0.04469634,0.036126126,0.06349136,0.08553194,0.056664135,0.0433116,0.061992347,0.061145086,0.059111536,0.032916863,0.03970111,0.041441984,0.05685441,0.040452972,0.0775713,0.098664075,0.071843155,0.056823142,0.026686016,0.06501306,0.041214235,0.047373842,0.14375184
