k,cum_mean_std_all,cum_mean_std_mid
1,0.111306295,0.10895741
2,0.09954293,0.094188854
3,0.09434565,0.08922612
4,0.09103559,0.085107505
5,0.08808996,0.08206279
6,0.08526697,0.07843641
7,0.08636932,0.08039905
8,0.084444985,0.077939
9,0.087052494,0.080516644
10,0.08537133,0.07879105
11,0.083466776,0.0766178
12,0.08220066,0.0754512
13,0.08080273,0.073937766
14,0.079630576,0.07245816
15,0.08055161,0.07349308
16,0.07960348,0.07245916
17,0.08049598,0.07380408
18,0.082083315,0.07563441
19,0.0835482,0.07733204
20,0.083190896,0.07712588
21,0.08496793,0.07959811
22,0.08700698,0.08284858
23,0.08880445,0.085196435
24,0.08896998,0.08485798
25,0.09062348,0.08747068
26,0.090484016,0.08735625
27,0.08994547,0.086845905
28,0.09028462,0.087641455
29,0.09130251,0.08953255
30,0.09334668,0.09258065
31,0.094623335,0.09460872
32,0.09651542,0.09746402
33,0.09873555,0.10004935
34,0.10133443,0.10369729
35,0.10284072,0.10537245
36,0.10526663,0.10877059
37,0.10775268,0.11209967
38,0.109956756,0.1145142
39,0.11242014,0.11734945
40,0.11392932,0.11872995
41,0.11458036,0.119399406
42,0.11423774,0.11890871
43,0.11392507,0.11849862
44,0.113699265,0.11811927
45,0.1133743,0.117594175
46,0.11314167,0.117221594
47,0.11317116,0.11728327
48,0.11260847,0.11643082
49,0.112290405,0.11595201
50,0.11177456,0.115233086
51,0.11116331,0.11442534
52,0.110641636,0.113703094
53,0.11022149,0.11314532
54,0.109777056,0.1125466
55,0.109297454,0.11191062
56,0.10877226,0.11124996
57,0.1083161,0.110716894
58,0.10765403,0.10992662
59,0.1070959,0.10923647
60,0.10657456,0.10865807
61,0.10615081,0.108074196
62,0.105777085,0.107669175
63,0.1054268,0.10721749
64,0.105209455,0.10692648
65,0.10491665,0.10661288
66,0.104720764,0.106411956
67,0.104464665,0.10612868
68,0.10424827,0.105856396
69,0.10396266,0.10553949
70,0.10385924,0.10534701
71,0.10357697,0.104992695
72,0.10326514,0.10461611
73,0.102847874,0.10416357
74,0.10251353,0.10373626
75,0.10229975,0.10350391
76,0.10202539,0.103184186
77,0.101799086,0.102940954
78,0.10155136,0.102638915
79,0.10124052,0.10227609
80,0.100962415,0.10194007
81,0.1007079,0.10162357
82,0.10061564,0.101514325
83,0.10056497,0.10146624
84,0.10038746,0.10131173
85,0.10016195,0.101055965
86,0.099988416,0.10079832
87,0.10000736,0.100802094
88,0.10005799,0.100862
89,0.10020474,0.10107682
90,0.10028124,0.10122991
91,0.10031334,0.10123902
92,0.100250475,0.10117624
93,0.10020079,0.10112418
94,0.10016377,0.101054564
95,0.10014295,0.10106333
96,0.10006664,0.10088965
97,0.10012623,0.10094962
98,0.10000056,0.10079148
99,0.10040148,0.10112237
100,0.100277826,0.10098053
101,0.100420244,0.10123644
102,0.10042649,0.101335414
103,0.10029728,0.101125136
104,0.10069143,0.10163302
105,0.10088863,0.101859644
106,0.10114911,0.10204792
107,0.10092716,0.10179132
108,0.10100654,0.10195437
109,0.10095212,0.10193032
110,0.101443864,0.10259898
111,0.10121552,0.10231404
112,0.10128658,0.102407314
113,0.101205684,0.102318816
114,0.101302646,0.10248052
115,0.10147241,0.10266639
116,0.10148686,0.10263557
117,0.101526454,0.10269175
118,0.10161713,0.10278297
119,0.10167023,0.102858424
120,0.10182693,0.10311816
121,0.10205333,0.10341367
122,0.102316946,0.1037738
123,0.10243414,0.10393092
124,0.10269422,0.104171954
125,0.1028503,0.104381956
126,0.10290397,0.104429595
127,0.10285804,0.104376234
128,0.10280354,0.10430554
129,0.10287028,0.10441001
130,0.10294731,0.10453304
131,0.102935255,0.10453862
132,0.10299462,0.104620285
133,0.10297444,0.104620755
134,0.10300994,0.104705244
135,0.10293421,0.104601175
136,0.10283083,0.1044731
137,0.102957994,0.1046132
138,0.102960564,0.10462573
139,0.10293628,0.104580864
140,0.10296178,0.10459738
141,0.1029679,0.10459777
142,0.10302507,0.1046801
143,0.10305012,0.1047297
144,0.10307146,0.10476246
145,0.10306167,0.10477396
146,0.103055924,0.10478788
147,0.1030944,0.10485401
148,0.10321394,0.10506646
149,0.10317792,0.10501727
150,0.10306993,0.10490192
151,0.10297353,0.104786
152,0.10298658,0.10483168
153,0.103069775,0.10495888
154,0.10315377,0.105001025
155,0.10307005,0.10490334
156,0.10325257,0.10513266
157,0.10348771,0.10542132
158,0.10365246,0.105646506
159,0.10385782,0.10592453
