0.19925915,0.20918916,0.20093347,0.23932748,0.20523684,0.16604553,0.15565848,0.15808202,0.15113355,0.15423325,0.18439224,0.15559913,0.2358796,0.16130608,0.13681518,0.30059177,0.16669385,0.14973092,0.22471634,0.14768595,0.1929196,0.16180728,0.1401604,0.18643805,0.18781419,0.21195374,0.23300555,0.13999493,0.29566357,0.22449501,0.18700394,0.21042217,0.20384762,0.17515983,0.14919084,0.19336954,0.21513852,0.1975479,0.21722972,0.17488185,0.17117347,0.17679599,0.16890042,0.19125167,0.1492806,0.18473625,0.1687398,0.15256938,0.1459653,0.16707069,0.18252984,0.13582407,0.14529173,0.24864887,0.16060849,0.17619959,0.19061413,0.159232,0.19397968,0.19676024,0.16819482,0.15414372,0.19309601,0.346004,0.19541594,0.19700223,0.22161023,0.1774798,0.17590001,0.20869055,0.23292802,0.17055488,0.16840522,0.14377274,0.16058753,0.14241475,0.19695479,0.16024739,0.12935746,0.15963256,0.13817607,0.16322191,0.15179828,0.13818954,0.16482572,0.18232009,0.27662918,0.18477316,0.17050506,0.16478066,0.27605197,0.19379295,0.22396165,0.17262124,0.17919509,0.2030779,0.15350766,0.16431111,0.1779166,0.19972062,0.18620268,0.17093973,0.18484333,0.16215158,0.14262187,0.16059202,0.16849233,0.1737954,0.16384646,0.20873536,0.18826994,0.1406685,0.1577024,0.16540794,0.14625025,0.1566917,0.13078439,0.14720507,0.17909527,0.1766212,0.18497895
0.11668383,0.14035808,0.13278203,0.14174323,0.13539311,0.1250933,0.117140174,0.12517637,0.11199604,0.11813841,0.12588476,0.12459486,0.1715475,0.122461386,0.11367873,0.117811784,0.10470643,0.12904617,0.14992732,0.11296983,0.12319939,0.1298307,0.12042342,0.12568128,0.12970324,0.13083775,0.13258815,0.11690739,0.1635223,0.13748017,0.12944861,0.15229902,0.13879347,0.13888562,0.12701984,0.12087979,0.12305992,0.12198837,0.13349111,0.13861057,0.14201988,0.1275227,0.13034095,0.1308804,0.12268422,0.13579766,0.12535541,0.1232293,0.112540916,0.13240066,0.15468639,0.11941596,0.119055696,0.17357683,0.130026,0.12391725,0.12798367,0.12584312,0.12901004,0.1441332,0.1344882,0.13305128,0.12444255,0.119872406,0.106786326,0.12812075,0.114865534,0.12607922,0.12258037,0.11390835,0.14327638,0.11144575,0.11931666,0.11861593,0.114700146,0.107165806,0.12951098,0.13817646,0.11054027,0.111691244,0.1083526,0.11931849,0.123276725,0.115531124,0.18858288,0.1435255,0.20240259,0.11922955,0.11199528,0.12135387,0.11697327,0.11497498,0.1153021,0.122533314,0.12359132,0.13348493,0.12099902,0.11805323,0.12188666,0.12888277,0.12797819,0.12258341,0.12321965,0.13379338,0.12340946,0.125253,0.1293227,0.15552655,0.15048757,0.14057752,0.13427001,0.11553642,0.121337146,0.12900735,0.11867127,0.12148401,0.122807615,0.11915001,0.11739947,0.11532151,0.13562371
0.16628617,0.15795536,0.17643641,0.18429565,0.17825335,0.16625522,0.16070062,0.20359853,0.14263973,0.14375764,0.13009578,0.16275792,0.32702002,0.1792198,0.14403082,0.13171789,0.13423309,0.13500026,0.2450564,0.14535631,0.18052277,0.17088126,0.14539748,0.3151894,0.16617395,0.15186128,0.15769142,0.13773742,0.21641141,0.19390646,0.1746942,0.16930857,0.17039396,0.16086933,0.16324681,0.16529298,0.16026254,0.21800607,0.15149842,0.13335301,0.15103821,0.16611652,0.17077142,0.17521766,0.134242,0.16100192,0.13913104,0.15272155,0.20104107,0.14470054,0.18659873,0.13357556,0.18067563,0.32509494,0.19832352,0.25503352,0.21696715,0.17205937,0.19904155,0.18444741,0.17577901,0.15900011,0.16061527,0.1599959,0.144712,0.16984797,0.16013794,0.15503345,0.16396055,0.14730963,0.18264982,0.13546637,0.13401075,0.14337516,0.15932551,0.11862235,0.1360095,0.15154545,0.18031804,0.14845939,0.13225228,0.12431927,0.15190494,0.15929873,0.19099244,0.15893501,0.22156587,0.16823778,0.13916738,0.15284787,0.13953581,0.15748584,0.1517442,0.14869595,0.16071759,0.15272485,0.13204686,0.12056963,0.1419777,0.13203037,0.13769262,0.13719928,0.13293764,0.1293528,0.18028401,0.15166909,0.13894156,0.16427042,0.16263112,0.197027,0.1509367,0.13123576,0.16811986,0.17303498,0.14205223,0.13445468,0.1456791,0.14509718,0.14667025,0.19195709,0.14169113
0.22296634,0.38782856,0.2834738,0.24722962,0.28727755,0.26627725,0.33562964,0.2313319,0.25737733,0.23214506,0.13224907,0.24067196,0.4007555,0.30248275,0.21488562,0.16813278,0.3886136,0.3125325,0.335205,0.32274106,0.32090282,0.267943,0.2700314,0.32918778,0.37685215,0.3148766,0.32858685,0.32828435,0.34727862,0.25362366,0.22293442,0.2910322,0.27418295,0.2290071,0.3094578,0.4563637,0.28346792,0.4356842,0.446122,0.25619987,0.20154324,0.29221794,0.21542741,0.22296906,0.2670557,0.24150582,0.25379306,0.25846297,0.21666223,0.21860796,0.33313808,0.23159364,0.2735458,0.35615182,0.28637788,0.27882648,0.21673134,0.15181229,0.25041196,0.23556468,0.2515221,0.23658538,0.22594868,0.2863032,0.26988202,0.22632878,0.37768236,0.54966575,0.37507877,0.31381446,0.30928898,0.2421896,0.27353063,0.3078002,0.23480481,0.16616106,0.2395908,0.25138938,0.20256542,0.2411552,0.21980412,0.11645193,0.20750113,0.21968092,0.18438056,0.26209664,0.3281793,0.39965695,0.18477704,0.21307401,0.2712108,0.3183948,0.36481547,0.5652792,0.38762447,0.2690262,0.22671022,0.27808297,0.26334384,0.27284363,0.23039034,0.18448232,0.19947368,0.27336195,0.28341487,0.30713713,0.35760224,0.2610956,0.27819496,0.38094833,0.23050055,0.28501967,0.22658081,0.19641174,0.17768191,0.19352645,0.24139486,0.45045614,0.24402615,0.4527031,0.4119321
0.117363535,0.14936844,0.1480751,0.1664103,0.16055118,0.1557364,0.13485296,0.15477376,0.12953638,0.14053315,0.14137167,0.15071268,0.181739,0.14678997,0.12464997,0.11835347,0.13141191,0.14192747,0.16208155,0.12521352,0.13933688,0.14096461,0.12832968,0.13610801,0.15606745,0.1285412,0.12939972,0.11127103,0.15911378,0.15532295,0.15686111,0.17072828,0.14136669,0.12441661,0.12454582,0.13131809,0.13266425,0.13216649,0.13605073,0.12953147,0.1338883,0.1357833,0.14183109,0.14193696,0.12733513,0.14837785,0.1424558,0.13808106,0.13471565,0.13713712,0.14959913,0.13737623,0.13056068,0.16316782,0.13850835,0.13221547,0.15326881,0.15402876,0.15054369,0.14042181,0.13543339,0.1375122,0.13027091,0.1298444,0.12709376,0.14875686,0.1284719,0.14347658,0.13124289,0.12795633,0.15079027,0.12598887,0.1307334,0.12347511,0.12562257,0.13373843,0.1359274,0.14171326,0.13434598,0.12770128,0.13329436,0.12790248,0.12243614,0.12839636,0.123286605,0.14513487,0.15826331,0.13342693,0.14482303,0.1358944,0.12443369,0.13276185,0.13599692,0.14283778,0.13478106,0.13298811,0.12623997,0.13400385,0.15392503,0.14004426,0.14924632,0.15455084,0.13415317,0.12938161,0.15222988,0.15732662,0.15585767,0.16635942,0.15770899,0.15824309,0.13670105,0.12335348,0.13274388,0.15315273,0.1439763,0.14824544,0.1329399,0.11978946,0.12819178,0.13476126,0.13871872
0.1345383,0.17100243,0.16189803,0.16939454,0.15806888,0.14439346,0.13506863,0.15633069,0.13318004,0.1561077,0.1513627,0.14343897,0.19821285,0.14515397,0.1598264,0.13912779,0.13136512,0.14649212,0.15373531,0.12156292,0.13978587,0.12998179,0.13050503,0.14269225,0.13420543,0.14047074,0.13841493,0.11560795,0.1845699,0.16862115,0.15194882,0.15686938,0.17440835,0.14540973,0.12424761,0.14052293,0.14753483,0.15186004,0.15013956,0.12949365,0.12945354,0.14489612,0.13724625,0.13441068,0.11491207,0.14707004,0.12084559,0.13185965,0.12986043,0.12107281,0.12797666,0.110734396,0.1260373,0.17891383,0.1347028,0.14527012,0.1586519,0.14624113,0.182228,0.13075739,0.13661672,0.12081065,0.15002006,0.13481772,0.13781378,0.15639505,0.13138843,0.15391077,0.12951432,0.12940381,0.1427449,0.13663593,0.12352536,0.12916699,0.13594878,0.116965346,0.14285225,0.13923505,0.12563042,0.12632446,0.13193169,0.124643415,0.12855603,0.15168451,0.14135891,0.13192853,0.15931231,0.1325071,0.11827443,0.14618936,0.1307754,0.14625826,0.13096888,0.1521616,0.13118108,0.13438323,0.11455539,0.13755377,0.13832514,0.13752727,0.16265956,0.1485272,0.14012398,0.13703817,0.13790233,0.12975937,0.12837423,0.1563263,0.14189532,0.14593013,0.13271922,0.119689405,0.13409714,0.16105583,0.13382109,0.12103604,0.13485426,0.1295561,0.13547386,0.14110209,0.1379287
0.1797008,0.23704946,0.23055176,0.23819749,0.22843756,0.18136962,0.21110232,0.19255343,0.19604966,0.19351842,0.16948435,0.1524388,0.30643257,0.20652023,0.20692664,0.25229514,0.22005261,0.20772776,0.21635416,0.1817135,0.18039794,0.19354953,0.18846406,0.19125254,0.18778189,0.14621317,0.16849935,0.1871811,0.16807272,0.16935444,0.14711668,0.15910512,0.18532021,0.18082963,0.2149826,0.16478653,0.1873898,0.17613253,0.25599295,0.22236276,0.22543149,0.20423347,0.20178607,0.17458552,0.15615952,0.183025,0.14047025,0.17237958,0.15763627,0.1954457,0.19902901,0.17039324,0.17654961,0.25442627,0.17569928,0.2025862,0.18196851,0.17238797,0.18949534,0.17885603,0.17212954,0.18682288,0.1987268,0.1933177,0.18293694,0.15943988,0.1828464,0.18647416,0.166074,0.14975703,0.20377918,0.23074514,0.2009998,0.21175025,0.23399739,0.16016829,0.23619138,0.19954912,0.15922023,0.17119178,0.17735817,0.14753878,0.17688482,0.19649531,0.22125395,0.18468264,0.22145028,0.18900558,0.1504872,0.21050589,0.21237482,0.21180008,0.17328206,0.18310754,0.16856866,0.18213862,0.15043259,0.20648557,0.16236301,0.1680692,0.17443575,0.1493879,0.22823876,0.20632699,0.19733302,0.17453167,0.19905326,0.21269892,0.18393834,0.1895477,0.17624435,0.17252678,0.19498304,0.19118042,0.15269278,0.17556718,0.1898982,0.16061467,0.18586387,0.17031732,0.22554065
0.1296147,0.17438854,0.1548969,0.17438996,0.15371299,0.14874174,0.13335028,0.1573397,0.12867665,0.1526031,0.15606411,0.13426821,0.21154757,0.14331128,0.15316266,0.14168525,0.1373628,0.14827165,0.16359252,0.12273449,0.1466861,0.1302601,0.12376352,0.14702426,0.12958951,0.14448659,0.13880119,0.117607586,0.1695969,0.14846364,0.14038682,0.14688314,0.16102101,0.1445248,0.12575096,0.13640378,0.14166191,0.15093376,0.15474519,0.14349476,0.13775742,0.1465011,0.14158651,0.13978398,0.11245752,0.13757627,0.121180564,0.12855235,0.1345746,0.13386841,0.13243113,0.12098036,0.12776296,0.19220917,0.13845202,0.13708124,0.15108083,0.14320533,0.16075335,0.1478174,0.13562773,0.1370376,0.15049608,0.13237868,0.13472421,0.14586873,0.12551247,0.1336429,0.12710646,0.12795942,0.13900656,0.13061032,0.12194419,0.12619744,0.1319514,0.114486985,0.1412909,0.1414544,0.12854888,0.11935041,0.13066636,0.12417288,0.12326098,0.13969076,0.13960215,0.13358669,0.16001536,0.135528,0.11733517,0.13470715,0.12791479,0.1391644,0.12589738,0.13084403,0.12472639,0.13083267,0.114538245,0.13433613,0.13022366,0.1256332,0.14893383,0.13863195,0.14065972,0.13802318,0.13869476,0.13781151,0.14635868,0.16096939,0.15485016,0.1529167,0.13488959,0.11146575,0.13105541,0.13913147,0.124305286,0.12021863,0.12985721,0.1310074,0.1326923,0.13482912,0.14432594
0.09934454,0.12879416,0.12863743,0.12911563,0.13937499,0.13876101,0.13143073,0.12651634,0.12617782,0.13214158,0.13022958,0.13200171,0.15431906,0.12545554,0.11384555,0.11026633,0.119078234,0.13243927,0.14627177,0.12245041,0.13267381,0.13318953,0.11518096,0.1254,0.11755008,0.123695865,0.11294005,0.100076765,0.13618521,0.13101685,0.12735316,0.15621956,0.11060358,0.10855775,0.12552415,0.11381112,0.11414986,0.11463744,0.11380067,0.12523337,0.13040742,0.12702173,0.123282135,0.12874377,0.108500615,0.137372,0.12139747,0.115157045,0.10936013,0.113156684,0.12092158,0.1197066,0.12025205,0.14686832,0.116998374,0.11583924,0.12905066,0.12262743,0.12158547,0.117151216,0.11028927,0.121516086,0.120953195,0.116051495,0.10494073,0.12094934,0.1032229,0.114345245,0.10856589,0.10688135,0.13201411,0.123487085,0.12078348,0.11937763,0.11836679,0.10989629,0.111317344,0.11967866,0.10629503,0.12078327,0.12149003,0.11710883,0.116560094,0.112273216,0.1078239,0.11585947,0.13715918,0.12981306,0.121847644,0.11776378,0.111389324,0.11801395,0.10756038,0.11540798,0.10646041,0.112262644,0.11931666,0.12581764,0.116945215,0.113716505,0.11244106,0.118379615,0.10965383,0.11963905,0.116451666,0.110153064,0.11658725,0.13902055,0.14222564,0.13016975,0.124664605,0.11756065,0.13204445,0.12518859,0.10962535,0.12071415,0.10997977,0.10551619,0.1157372,0.110106304,0.11109969
0.10623037,0.120436564,0.113519624,0.12200589,0.12706712,0.12364169,0.124229535,0.13215102,0.120748006,0.1265942,0.13042708,0.13781372,0.15940674,0.12999599,0.12042303,0.10809791,0.107408404,0.12850067,0.13698772,0.111296654,0.13183102,0.12947698,0.120443754,0.14305115,0.1287414,0.11650481,0.11830336,0.10790712,0.13173155,0.12285833,0.12884961,0.1288696,0.1113515,0.11764692,0.11967225,0.11802377,0.12070957,0.118474245,0.1278709,0.12093417,0.12033069,0.13400242,0.120176464,0.12840316,0.10436035,0.13440502,0.11921998,0.12718679,0.11828938,0.1162478,0.115864724,0.113391295,0.11995162,0.15132901,0.12222431,0.115682416,0.1287304,0.11618765,0.12156554,0.124012135,0.11386812,0.11452169,0.11390782,0.12003572,0.103851765,0.11398815,0.10594915,0.11743,0.10267341,0.10954344,0.12602597,0.117174596,0.11122818,0.117823236,0.12720446,0.111595586,0.116668105,0.12530951,0.10793667,0.10964665,0.11355579,0.11776117,0.11745542,0.11902505,0.10647366,0.11418988,0.13463233,0.12715574,0.11451642,0.12116352,0.108461745,0.11504637,0.11325089,0.12287614,0.10388832,0.10701984,0.10207952,0.119392775,0.117993966,0.10721453,0.11801955,0.116816886,0.109482385,0.12388152,0.11843902,0.10817911,0.10658354,0.122160114,0.11881805,0.118098274,0.114825144,0.10722608,0.12790187,0.12050939,0.10718016,0.11437471,0.11638049,0.1158187,0.11931106,0.11173315,0.116673924
