0.30211297,0.37616712,0.36049518,0.3295908,0.38364375,0.3326667,0.35266802,0.38857362,0.36071408,0.35689175,0.3452401,0.36494595,0.3278806,0.5035877,0.39208597,0.36052996,0.39178258,0.3505659,0.36223647,0.4037301,0.3658262,0.33200318,0.36478388,0.3581474,0.443044,0.384524,0.36269858,0.3343372,0.5091141,0.35965332,0.38461894,0.3904221,0.385348
0.05003655,0.0914709,0.070560485,0.051055506,0.066567525,0.0513643,0.04842493,0.05414436,0.04710759,0.056667093,0.0536699,0.046928763,0.042382155,0.047549944,0.055279832,0.069179304,0.05431803,0.046964116,0.07920676,0.05944622,0.042255968,0.05494415,0.05889724,0.040207744,0.048010435,0.04334276,0.045895934,0.037650213,0.048045624,0.0592305,0.049481004,0.05027238,0.049741995
0.051375426,0.075229734,0.042596616,0.05723558,0.04103514,0.029527893,0.042694826,0.037293058,0.041065104,0.04175295,0.02818819,0.030811738,0.025259137,0.037511256,0.03418955,0.045684557,0.041273676,0.025048528,0.047839917,0.03209099,0.034188718,0.025131568,0.042668927,0.031939056,0.038272377,0.045449603,0.045356087,0.024353964,0.03686487,0.041485306,0.037619226,0.023541214,0.02947322
0.057970587,0.069193885,0.06683296,0.06357069,0.06704326,0.08012235,0.04302537,0.05239216,0.037461918,0.058760468,0.04094478,0.0802469,0.033255406,0.040474184,0.06068683,0.111802,0.0735205,0.040902115,0.053438142,0.029554768,0.04339755,0.042478956,0.03474453,0.036840297,0.027262134,0.034998503,0.042382926,0.02519229,0.037519302,0.044872582,0.06828203,0.051098272,0.048360467
0.061571255,0.09783346,0.06925592,0.06858839,0.0733649,0.06985335,0.06799334,0.050286002,0.05883526,0.05469426,0.031403586,0.053194787,0.045977104,0.0417002,0.041464027,0.053896386,0.055433147,0.04359142,0.0644343,0.043325447,0.056424994,0.046496797,0.05090007,0.03787297,0.033472132,0.03038887,0.03164439,0.040247694,0.039594643,0.04339184,0.028565468,0.041328393,0.066807054
0.091793574,0.13337207,0.0808482,0.0974973,0.066501394,0.043324966,0.070322454,0.047391042,0.0801224,0.051217295,0.03239931,0.036352936,0.0406476,0.043340676,0.043898363,0.034310758,0.04423905,0.033882067,0.06337203,0.035379007,0.07526313,0.042176507,0.11119764,0.036050044,0.045196243,0.0402724,0.028513113,0.031451833,0.03831165,0.06258273,0.029740797,0.03167828,0.084134065
0.07832283,0.12361124,0.05972682,0.05838899,0.07904966,0.049175195,0.044707187,0.05683001,0.07627037,0.06503808,0.057994574,0.04906187,0.05422019,0.06192775,0.06821254,0.07272769,0.04931082,0.04982228,0.07239321,0.05698016,0.061758135,0.06637526,0.104182556,0.04408764,0.062428784,0.05669527,0.050704576,0.057787783,0.05398648,0.057368953,0.030072564,0.04163761,0.06105893
0.14338005,0.10087919,0.06280896,0.06566835,0.058236472,0.03736779,0.05211136,0.034888633,0.06939174,0.05054362,0.061359793,0.05145397,0.059090864,0.060013555,0.043163367,0.03446484,0.030817956,0.041339986,0.062103625,0.030816339,0.043619554,0.036897413,0.05185093,0.03584544,0.05581291,0.0648837,0.04775419,0.05858302,0.07023937,0.06581331,0.027245639,0.03894462,0.06841348
0.08676519,0.05542937,0.0499945,0.04362017,0.044306595,0.03698313,0.046140336,0.037522268,0.049016353,0.06176699,0.04888405,0.037593424,0.05320175,0.043753818,0.04928228,0.043122225,0.036572594,0.0428433,0.039476614,0.03265329,0.059185475,0.04703597,0.04535831,0.037885,0.028196057,0.031344578,0.037982386,0.042400945,0.049248006,0.06886236,0.032794476,0.048169907,0.060827613
0.19093837,0.10971818,0.07558046,0.07425197,0.082203664,0.042810716,0.07173116,0.05084741,0.051997684,0.0477834,0.06482932,0.061631713,0.06195913,0.035596576,0.04448367,0.03913544,0.03638429,0.028541068,0.048656814,0.027375137,0.059866585,0.044551674,0.055321462,0.045709282,0.06492942,0.032023773,0.038716525,0.04885737,0.030498756,0.046515644,0.020158622,0.031429388,0.070882045
