k,cum_mean_std_all,cum_mean_std_mid
1,0.12140001,0.12628514
2,0.09797545,0.09827508
3,0.089335404,0.087560885
4,0.08073578,0.07656552
5,0.07728946,0.074017495
6,0.076362334,0.073407024
7,0.074087575,0.071076386
8,0.07387464,0.0709739
9,0.0733908,0.07019898
10,0.071640685,0.06828005
11,0.07144564,0.06841671
12,0.07119871,0.06851678
13,0.070552416,0.06830727
14,0.06951128,0.06706535
15,0.068424314,0.06583184
16,0.06769079,0.065099776
17,0.06664611,0.06412588
18,0.06612373,0.06326713
19,0.065415084,0.062729575
20,0.06573916,0.06308542
21,0.065845475,0.06315826
22,0.06570922,0.062840275
23,0.065101855,0.062243223
24,0.064529456,0.06165729
25,0.06377139,0.060905132
26,0.063537866,0.060838457
27,0.063346684,0.0607896
28,0.06305514,0.0606103
29,0.06282717,0.060217496
30,0.062333714,0.0597867
31,0.062040158,0.05954025
32,0.06282914,0.060508236
