step,head_agreement
0,
1,0.28051853
2,0.14196737
3,0.105794765
4,0.18533981
5,0.22371563
6,0.24669106
7,0.29751152
8,0.26079375
9,0.25327024
10,0.19990568
11,0.25962645
12,0.3360058
13,0.31642234
14,0.23276861
15,0.35932043
16,0.2934545
17,0.34369463
18,0.29976687
19,0.25438243
20,0.25048265
21,0.1904472
22,0.23336613
23,0.37344706
24,0.3748644
25,0.4437426
26,0.3792805
27,0.43053657
28,0.43909404
29,0.34388247
30,0.42672628
31,0.39679694
32,0.40898362
33,0.4287827
34,0.4414148
35,0.4256353
36,0.3750781
37,0.37129298
38,0.36795065
39,0.33331317
40,0.2657763
41,0.11693649
42,0.36802253
43,0.32021835
44,0.3317704
45,0.23913184
46,0.21500969
47,0.15982394
48,0.16238941
49,0.08886792
50,0.10216957
51,0.23824179
52,0.2454835
53,0.26576138
54,0.24674422
55,0.20283742
56,0.25459394
57,0.19723834
58,0.1983339
59,0.24233879
