0.16162151,0.08131755,0.0975287,0.09609695,0.11111496,0.09927819,0.07836916,0.09247964,0.097392075,0.07678542,0.07945683,0.16045827,0.07830896,0.08297757,0.08372769,0.06258418,0.058344845,0.072341554,0.09085686,0.06138953,0.0855542,0.09070033,0.06939886,0.08444386,0.093512885,0.07429793,0.091598585,0.080789216,0.0644902,0.08123867,0.07518074,0.0757402,0.09649711,0.09821623,0.08412389,0.08454397,0.0711582,0.08215575,0.055851195,0.0980366,0.10379723,0.09868617,0.08954961,0.08870279,0.09731021,0.08601516,0.07663783,0.10545089,0.106991075,0.08205157,0.08313765,0.06714843,0.063642874,0.08360907,0.0861568,0.0669171,0.08085873,0.103501186,0.09145334,0.140453
0.20159706,0.104734704,0.12311202,0.113728106,0.11298952,0.12578844,0.17444246,0.117492266,0.10340156,0.15611541,0.10210279,0.13095729,0.16264935,0.11385926,0.10888896,0.107679464,0.1340155,0.12207277,0.115691915,0.13157421,0.09209568,0.10394319,0.16548553,0.120117165,0.10951095,0.11222279,0.13251504,0.11958147,0.20479217,0.09432684,0.089350015,0.09957842,0.13303949,0.1113134,0.13333808,0.101844184,0.09696175,0.11884391,0.17045522,0.11357439,0.104258776,0.10119148,0.13645841,0.13755493,0.113020785,0.1214104,0.111630216,0.10983442,0.095174454,0.19261701,0.0875157,0.09104466,0.09557515,0.08754294,0.11091704,0.16023861,0.08080429,0.16057302,0.07983294,0.09438399
0.14480594,0.08030761,0.117261074,0.11023366,0.0910387,0.1086794,0.089943975,0.08482038,0.08548356,0.07266672,0.0889583,0.13622738,0.076482445,0.074447066,0.08845464,0.08829948,0.09497982,0.0629829,0.10781199,0.07437347,0.06634922,0.074648,0.07895855,0.09653898,0.07657475,0.08933042,0.100541905,0.085799485,0.078994446,0.09847649,0.11385145,0.0845582,0.098533146,0.12043512,0.086506575,0.08258227,0.07778111,0.09041729,0.076437876,0.07617506,0.081137724,0.064974084,0.090340085,0.090961725,0.07494783,0.07292868,0.060618546,0.07270412,0.07495689,0.07461948,0.06756737,0.06481666,0.06376745,0.07383381,0.08891866,0.078463025,0.08361455,0.08724491,0.062378507,0.071271755
0.13508731,0.073552765,0.1029771,0.099328816,0.09682737,0.100371525,0.08160684,0.10078504,0.071942456,0.07076554,0.08392045,0.17553231,0.06836836,0.0967738,0.120136715,0.08911897,0.067587346,0.0818967,0.08795584,0.07407627,0.113512516,0.096512266,0.07828132,0.098558724,0.0932689,0.11560052,0.10935919,0.08846521,0.08038113,0.096766636,0.1479683,0.10226651,0.11322595,0.08660912,0.14058504,0.08191421,0.099775456,0.08119072,0.070964366,0.1277841,0.11628713,0.09134775,0.118899934,0.12940018,0.10548071,0.10028778,0.084607154,0.10565259,0.10216917,0.08707831,0.07703475,0.07162884,0.21831286,0.117120095,0.206692,0.15464078,0.1132972,0.10287828,0.088910185,0.10847243
0.024847742,0.10474926,0.11235852,0.13414879,0.12314543,0.12339729,0.112654075,0.1222274,0.12291891,0.11741977,0.13425109,0.16765316,0.116314925,0.1396078,0.15538794,0.13344017,0.12518719,0.14659607,0.12691563,0.12189076,0.13680016,0.088026986,0.08891471,0.12135807,0.10421119,0.12007705,0.121171094,0.11030442,0.09815748,0.09763701,0.10321158,0.10352569,0.12787591,0.13622548,0.101581745,0.10585268,0.10272933,0.11848065,0.11723969,0.13627054,0.08687103,0.111902356,0.10802816,0.11276721,0.11507381,0.09371105,0.092219025,0.11787383,0.26134306,0.08874399,0.11011059,0.087375835,0.0976203,0.103969164,0.13045448,0.10006559,0.1311447,0.11720709,0.11774023,0.27247122
0.2970834,0.2117387,0.2969418,0.2778813,0.22755404,0.21031724,0.19864954,0.23810768,0.20393023,0.1896916,0.23647438,0.3792039,0.18122698,0.25186273,0.24586165,0.18353081,0.19693884,0.26784787,0.19918978,0.19657391,0.27976048,0.31847438,0.19421619,0.20430097,0.19819805,0.1649941,0.22609335,0.17998749,0.17557707,0.23316878,0.21070622,0.18782647,0.19983119,0.2349778,0.20024107,0.16509868,0.2408307,0.18400304,0.17518376,0.28095457,0.30244726,0.29843354,0.23833258,0.23460478,0.29411408,0.27001864,0.26745617,0.31330702,0.33818793,0.25958043,0.24271892,0.27140942,0.24934433,0.28399485,0.26945522,0.26687366,0.20836517,0.23661226,0.2812348,0.3065094
0.1265541,0.13202477,0.1418314,0.14500234,0.1268767,0.11772491,0.101323396,0.1118103,0.15394768,0.13818821,0.13209035,0.14575532,0.13328044,0.13241673,0.10674647,0.1149355,0.09874182,0.11308033,0.1344607,0.12198557,0.14794262,0.13832289,0.11526104,0.111412756,0.122796096,0.12650524,0.10765315,0.1233088,0.1259781,0.09187867,0.10236764,0.10250176,0.1113628,0.10402571,0.09747234,0.10336137,0.12939095,0.13985972,0.12196658,0.14096312,0.12548326,0.10128657,0.11790671,0.14295311,0.16274244,0.11945301,0.15461971,0.18486552,0.1656364,0.11193065,0.12291756,0.0964069,0.08432948,0.11597903,0.12617125,0.11685971,0.13170074,0.15526223,0.27197057,0.17106111
0.11297839,0.09725051,0.1061936,0.11320628,0.10102382,0.12160456,0.11611238,0.09170308,0.09782248,0.09519154,0.11100795,0.11612063,0.1073228,0.08608678,0.12159916,0.106954664,0.11171324,0.10872061,0.10420089,0.088579565,0.10001631,0.1451074,0.09661115,0.09058424,0.10465612,0.09700884,0.103201956,0.094169304,0.09437724,0.09046969,0.10400395,0.10542209,0.102264136,0.10511179,0.10802699,0.1087251,0.10191682,0.11167041,0.106690705,0.10738974,0.21865705,0.1079609,0.1216877,0.1299845,0.1047877,0.15760131,0.097435765,0.09329289,0.18250348,0.107397735,0.08902047,0.09992727,0.07106909,0.10881945,0.08405591,0.081407,0.09894012,0.11298082,0.10737196,0.13186842
0.3719656,0.16977243,0.20827542,0.33520386,0.1931485,0.09223324,0.08311089,0.097107224,0.12358422,0.17683065,0.07083647,0.0835494,0.09404213,0.08361132,0.18783255,0.105276644,0.10726935,0.0554436,0.08277998,0.27366176,0.1617915,0.19744667,0.19073486,0.20679812,0.38010854,0.17281704,0.28072804,0.20155232,0.17791311,0.19900352,0.42222637,0.5195693,0.6595625,0.43628561,0.41974205,0.43646312,0.2200764,0.19621468,0.12414508,0.20015816,0.44185805,0.24132492,0.507735,0.5110616,0.20956902,0.32530096,0.18755053,0.19385707,0.3223124,0.14156793,0.131992,0.57506466,0.40050307,0.17872757,0.34245068,0.59019005,0.3155672,0.41461787,0.24073255,0.2993543
0.2311446,0.17991899,0.22048293,0.19906294,0.15766542,0.15705986,0.3411859,0.13178265,0.088854074,0.12598066,0.124744706,0.088536225,0.16384088,0.13947795,0.31785458,0.1901655,0.20626782,0.10809522,0.15785858,0.31825182,0.19254914,0.23136508,0.32868636,0.2404434,0.34739867,0.17054342,0.24180143,0.12087637,0.116316065,0.123258926,0.205699,0.3682015,0.5228536,0.5525427,0.44646537,0.55888677,0.18856137,0.20147693,0.14360519,0.13881212,0.19670811,0.11734708,0.22528024,0.32813314,0.12428382,0.1840689,0.11504558,0.15000428,0.23927374,0.3847199,0.16832231,0.5421289,0.5464768,0.3316873,0.7681388,0.92709947,0.9629648,0.7672584,0.31163967,0.25966275
0.23560347,0.17128542,0.110407084,0.1262508,0.12537237,0.12773933,0.14644137,0.16471496,0.11726216,0.13750686,0.108425386,0.0851826,0.12805603,0.20679468,0.35971287,0.23398887,0.15692751,0.15450369,0.14303067,0.20113657,0.1571893,0.14225164,0.20718677,0.39500853,0.20078631,0.115784526,0.13527186,0.11263564,0.15289591,0.18077962,0.27506217,0.29799235,0.5016178,0.4497757,0.4155781,0.34159967,0.17049943,0.18940288,0.14290121,0.09865001,0.23704919,0.113871805,0.20830277,0.21763092,0.097288325,0.09410417,0.102633215,0.09444908,0.20881467,0.1141816,0.16659167,0.1894918,0.55603707,0.21828523,0.61026454,0.7999957,0.59213966,0.60478514,0.29369655,0.20776944
0.31061828,0.31371272,0.23211274,0.22912239,0.1771988,0.28946295,0.28381956,0.24950464,0.23547816,0.34609684,0.27534273,0.12658967,0.3028571,0.25570023,0.26012638,0.22633715,0.19164093,0.14654699,0.17007795,0.2893022,0.36639532,0.2529835,0.3550827,0.38334936,0.33911648,0.34517884,0.24104583,0.21289478,0.29178214,0.2688836,0.30157533,0.36704484,0.36272967,0.36338443,0.34660146,0.3028324,0.37046266,0.2531415,0.24420789,0.22775504,0.23403417,0.1461557,0.1848449,0.26040077,0.2153428,0.23951001,0.21472879,0.24807043,0.28616875,0.20448679,0.2000292,0.258163,0.2910884,0.2676556,0.56134635,0.63240296,0.4635649,0.5990397,0.3729936,0.2527412
0.11794344,0.07031179,0.09744552,0.07798427,0.09263047,0.10054605,0.09914402,0.1234164,0.07936806,0.07839901,0.08092566,0.10251534,0.103241436,0.1165759,0.13534334,0.08652254,0.12468085,0.11180942,0.097705096,0.105611354,0.11078129,0.124053404,0.10012088,0.12397848,0.13146335,0.1761066,0.15509558,0.10740546,0.112202965,0.09707788,0.091606356,0.1465886,0.20213586,0.13819538,0.1822473,0.14179172,0.11817545,0.1126839,0.121554874,0.10406581,0.1015892,0.09577754,0.13798882,0.17010029,0.11931231,0.09531646,0.09142657,0.10690981,0.09239603,0.06716725,0.069187954,0.07325892,0.051194273,0.07427613,0.060471293,0.10323749,0.09685531,0.083227165,0.078341745,0.084735736
0.12292865,0.14106508,0.16842927,0.11182327,0.133362,0.15082566,0.12677369,0.11709368,0.120212585,0.1156997,0.109285794,0.09248312,0.11641975,0.10689572,0.10900202,0.12939547,0.1279428,0.12006687,0.11545438,0.13329968,0.16540812,0.11354295,0.12509601,0.13607807,0.15957719,0.14383833,0.13323002,0.12432869,0.13639776,0.14354345,0.16896366,0.20606028,0.24499536,0.24555002,0.2051602,0.15089531,0.09724218,0.13515826,0.15111516,0.12834549,0.17150986,0.14370799,0.11193447,0.19288862,0.20444271,0.17523879,0.14044847,0.17519349,0.10735965,0.12496774,0.096423894,0.085367285,0.07482343,0.10823321,0.19624479,0.11433686,0.14052185,0.12614128,0.14158666,0.08584192
0.17637086,0.1574148,0.10773773,0.12445367,0.095507294,0.14244723,0.12851368,0.18635064,0.10618407,0.12116897,0.12996762,0.086180985,0.23137945,0.12700513,0.19255027,0.114409626,0.15963659,0.13083808,0.12118906,0.13857217,0.09882064,0.13177109,0.12193475,0.113602355,0.2733074,0.25422192,0.16301246,0.19667661,0.20128748,0.1967324,0.24103011,0.36302277,0.35725617,0.22620974,0.30935782,0.30108553,0.16675244,0.20288327,0.15356818,0.09046043,0.10595938,0.11221502,0.13340233,0.21679252,0.15146263,0.15494151,0.1308139,0.09975492,0.09948217,0.065102726,0.05075251,0.070240855,0.101350226,0.11491849,0.18283072,0.13195428,0.112438664,0.16039217,0.11291676,0.060053144
0.011545439,0.05152019,0.0987395,0.06769714,0.0868124,0.10092557,0.14993164,0.16115858,0.10526042,0.11675319,0.113935724,0.073643014,0.1629187,0.13275917,0.25106055,0.15356195,0.2033977,0.17064652,0.15794033,0.24908656,0.14476234,0.09135811,0.14909199,0.18836531,0.25303453,0.1879998,0.18540052,0.1270069,0.09055774,0.1104117,0.17650907,0.29270926,0.33171478,0.4655699,0.32266432,0.36787385,0.13722406,0.10511009,0.09696323,0.11049973,0.10086863,0.07942912,0.09512959,0.19844656,0.09296158,0.16227372,0.08583529,0.0731448,0.056109846,0.13778578,0.06707371,0.08641681,0.15445168,0.1372736,0.6843477,0.7371989,0.28045768,0.67122424,0.33518696,0.030077161
0.25374466,0.1339656,0.12982751,0.1818221,0.15129456,0.1459131,0.13584048,0.15781642,0.12347312,0.122817405,0.16549507,0.16924272,0.12962042,0.15135883,0.19401883,0.124020435,0.12363957,0.15600316,0.11808958,0.10537823,0.24346355,0.104373306,0.12791568,0.14187387,0.12302592,0.114021026,0.0972165,0.076080844,0.077202514,0.09837344,0.1069113,0.11605347,0.11563109,0.15008922,0.1320145,0.11850078,0.113046855,0.09824963,0.086866364,0.11264426,0.085512854,0.07905528,0.08932358,0.11008771,0.08094271,0.08200696,0.07217348,0.10500272,0.14042842,0.0687272,0.09464701,0.10692931,0.09775325,0.2512435,0.21220253,0.25341126,0.12131609,0.3576476,0.4620726,0.10550658
