step,entropy
0,
1,0.00011571865
2,0.1772175
3,0.4066057
4,3.6311012e-05
5,0.067187496
6,0.4741493
7,0.009572452
8,0.49884245
9,0.0053826966
10,0.38866144
11,1.8520896e-05
12,0.037884917
13,1.1701227
14,1.576505e-05
15,0.006684209
16,0.33949038
17,0.0002676568
18,1.05263125e-05
19,0.641855
20,0.3342398
21,1.0693023
22,1.0813737
23,1.2905619
24,1.2513416
25,0.53516424
26,0.00030173597
27,0.7193501
28,0.4523726
29,0.0008993498
30,0.14440309
31,0.8403929
32,0.002857895
33,0.021010302
34,0.7332876
35,0.06081044
36,1.6002159
37,0.012016581
38,0.01351321
39,0.06629122
40,1.2304133
41,3.3329736e-05
42,2.0532956
43,0.3987602
44,0.48537213
45,2.2405813
46,0.22526132
47,1.3901818
48,0.6498569
49,1.7585479
50,0.54942364
51,2.4809742
52,0.40721905
53,0.016264658
54,1.1770047
55,1.0800953
56,4.8588914e-05
57,0.29651555
58,0.76889855
59,1.0769796
