step,per_step_all,per_step_mid
0,0.13005823,0.14400859
1,0.13211986,0.13988893
2,0.14417084,0.15960681
3,0.11219115,0.1198596
4,0.10432971,0.10803876
5,0.1153328,0.11435771
6,0.07030272,0.06334637
7,0.07778243,0.07662684
8,0.11822244,0.12934949
9,0.17913619,0.21121643
10,0.18170832,0.21209659
11,0.18916206,0.21538574
12,0.19350313,0.20589446
13,0.2050083,0.22452186
14,0.17246528,0.17035237
15,0.1685214,0.18411805
16,0.12381292,0.13530721
17,0.121654615,0.13605738
18,0.12169741,0.13495153
19,0.102299936,0.1044241
20,0.09068614,0.07653783
21,0.13060975,0.14890875
22,0.1311286,0.14300133
23,0.14765486,0.15262514
24,0.11439047,0.12168081
25,0.09697914,0.09856713
26,0.09149441,0.094720215
27,0.07735085,0.07852685
28,0.096959084,0.095183656
29,0.12675543,0.13634461
30,0.13658392,0.13768645
31,0.11260781,0.10562568
32,0.10251438,0.10501445
33,0.1259613,0.1167698
34,0.11013472,0.10143609
35,0.08811895,0.07955599
36,0.07420211,0.06855127
37,0.09450543,0.09694114
38,0.1005087,0.0964619
39,0.12511921,0.13423334
40,0.14761034,0.17702495
41,0.15184493,0.1794607
42,0.08110057,0.07570113
43,0.08043349,0.08107813
44,0.06900148,0.06103395
45,0.07021649,0.06312576
46,0.08167496,0.07931927
47,0.09508099,0.09228666
48,0.07052442,0.06728858
49,0.07526035,0.071363814
50,0.07362473,0.06783136
51,0.09090234,0.08647419
52,0.09161751,0.094987184
53,0.088093504,0.07911764
54,0.10705582,0.11103011
55,0.08767379,0.09475319
56,0.09709208,0.09819239
57,0.108353,0.11294167
58,0.092045054,0.09248557
59,0.07804133,0.076056175
60,0.0798596,0.07551363
61,0.07593541,0.0733268
62,0.10409135,0.094186015
63,0.073604085,0.07409083
64,0.08548461,0.08734442
65,0.083277546,0.082366504
66,0.07897506,0.07869813
67,0.07482981,0.07409552
68,0.076863766,0.077621035
69,0.07525642,0.07192537
70,0.080941275,0.08460565
71,0.08552845,0.083700106
72,0.11703678,0.13137545
73,0.12195265,0.12786022
74,0.09382981,0.09462082
75,0.08689643,0.08570939
76,0.077169254,0.07809002
77,0.07264496,0.07265689
78,0.076152995,0.07970024
79,0.089970164,0.09517351
80,0.08448508,0.07718967
81,0.105582915,0.11397176
82,0.10678377,0.11249492
83,0.102416545,0.105110995
84,0.09630753,0.09862142
85,0.07622004,0.07733205
86,0.100543596,0.10234997
87,0.11411967,0.1273625
88,0.11604785,0.12051035
89,0.10096057,0.10244367
90,0.0939754,0.09295104
91,0.09628507,0.10062922
92,0.09219072,0.0931561
93,0.08869294,0.08963028
94,0.097327515,0.101569556
95,0.10372498,0.112897284
96,0.08845781,0.09413149
97,0.09714422,0.10653305
98,0.10131469,0.11104718
99,0.102344505,0.11011844
100,0.094015345,0.10049698
101,0.10058088,0.10280749
102,0.08525098,0.085910745
103,0.10047067,0.10140915
104,0.10017435,0.110292725
105,0.08371795,0.083357185
106,0.097048745,0.10431514
107,0.09325048,0.09341197
108,0.10438463,0.11612623
109,0.10983225,0.11275544
110,0.08990854,0.09097078
111,0.08451549,0.08435013
112,0.085736565,0.08715271
113,0.07972079,0.07721443
114,0.09406015,0.097918466
115,0.09365344,0.09337538
116,0.087014556,0.085812196
117,0.092897415,0.095963486
118,0.07667187,0.07521923
119,0.08864867,0.08515853
120,0.08609059,0.08395038
121,0.09326942,0.094155386
122,0.091367245,0.09831681
123,0.12240008,0.1328861
124,0.09067184,0.092616774
125,0.08713514,0.08852913
126,0.0904082,0.091820024
127,0.08816719,0.09043149
128,0.07716489,0.07441244
129,0.08431482,0.088601
130,0.07376259,0.07073885
131,0.07361578,0.06773844
132,0.07254383,0.07155885
133,0.08377503,0.08819216
134,0.08221441,0.08507807
135,0.08344061,0.087998234
136,0.09040132,0.094028346
137,0.08129274,0.0861116
138,0.08326659,0.08833166
139,0.07864212,0.07447673
140,0.07395244,0.0747225
141,0.0763754,0.068992555
142,0.07805159,0.0781637
143,0.077061415,0.07804379
144,0.08296522,0.084234245
145,0.08306962,0.08130538
146,0.07621451,0.07389448
147,0.06261227,0.0607319
148,0.07196685,0.07597034
149,0.075715266,0.07669796
150,0.09834673,0.1008729
151,0.09227606,0.10012811
152,0.117013775,0.124113746
153,0.10293209,0.11149607
154,0.08879361,0.092255205
155,0.08586812,0.0895941
156,0.08440287,0.084866
157,0.09239414,0.09961161
158,0.10395142,0.1104973
159,0.106622934,0.11034428
