0.86478126,0.25486526,0.25922945,0.23150542,0.24595009,0.2314118,0.24906802,0.26060662,0.33238873,0.24464715,0.22357184,0.25756985,0.2600419,0.22473527,0.26878116,0.20662907,0.23438711,0.22222523,0.33308703,0.24665603,0.24329956,0.23273377,0.26240453,0.22140868,0.33143368,0.2412198,0.27242243,0.24002261,0.25479493,0.200822,0.32581154,0.2611117,0.21914588,0.24574703,0.2208158,0.2473804,0.21008627,0.28814635,0.20494886,0.21102501,0.22180612,0.26507565,0.23538795,0.3198313,0.23328203,0.2375745,0.25523874,0.26049206,0.31735107,0.25987107,0.2101381,0.31852177,0.20826392,0.22934096,0.24109,0.21497986,0.3141053,0.22544055,0.2677085,0.2720288,0.2438749,0.24186613,0.19908364,0.23958918,0.24504696,0.22941498,0.24462539
0.20510323,0.06030631,0.06559942,0.05289827,0.051992044,0.064258456,0.043487698,0.045350034,0.038958654,0.050451383,0.05742494,0.054168843,0.045277692,0.041010574,0.048975058,0.062283713,0.071763515,0.059759226,0.050614215,0.06604915,0.058147527,0.050013166,0.057131868,0.047853608,0.044827133,0.05346716,0.05074126,0.060862992,0.058095705,0.08336614,0.039012372,0.057933792,0.038424797,0.038251106,0.04496078,0.04335112,0.034669463,0.029523702,0.039349042,0.03104392,0.05337034,0.048164945,0.06160019,0.0441066,0.05028275,0.030837584,0.043017272,0.06991525,0.035568118,0.053224653,0.039463513,0.031014137,0.049453147,0.05015135,0.045925684,0.04409672,0.044281032,0.05260086,0.04752756,0.03395405,0.04808327,0.03524826,0.036723293,0.047214694,0.047463138,0.029754236,0.042765677
0.15412377,0.17110898,0.17353253,0.14623383,0.18319343,0.18252102,0.14903869,0.14366548,0.17163736,0.15689592,0.16095836,0.159306,0.16359748,0.15497944,0.15526249,0.28956127,0.15652095,0.1518705,0.16937572,0.16692367,0.13472837,0.15874374,0.16677882,0.16933918,0.15392789,0.13576882,0.15669508,0.16232379,0.21561593,0.15966764,0.14232804,0.15424138,0.14705932,0.13705198,0.13887188,0.15454754,0.1384504,0.13483208,0.1639642,0.14218669,0.14630863,0.14669998,0.14770317,0.15397146,0.1330063,0.14650506,0.15544043,0.183251,0.15919901,0.15104651,0.15013985,0.13524912,0.20216514,0.17829669,0.17886034,0.1584217,0.1499514,0.13495852,0.1708585,0.14969446,0.15260659,0.13191871,0.1387495,0.15849116,0.14904621,0.13783893,0.1554638
0.13595843,0.14520203,0.19070855,0.16797991,0.1959968,0.15697268,0.14895445,0.16712202,0.19684045,0.15308474,0.16241427,0.15856077,0.15546775,0.15283327,0.16617061,0.22130784,0.14726731,0.14667863,0.15867071,0.17114906,0.14849578,0.1533031,0.15663452,0.16095397,0.17389111,0.15368837,0.13598362,0.16111813,0.21910873,0.1742442,0.16141295,0.15538767,0.14280804,0.14348423,0.15294404,0.16220075,0.14026842,0.15861571,0.14580737,0.14063013,0.14344375,0.16216467,0.1658223,0.15402767,0.14472845,0.14311326,0.13754477,0.16638751,0.16003469,0.15660314,0.167246,0.1671817,0.14988773,0.1753473,0.16319442,0.15206814,0.16278152,0.14506027,0.17716014,0.15936242,0.15341699,0.14172933,0.14576316,0.17142247,0.15885013,0.1420715,0.13306294
0.19490899,0.2033016,0.17741346,0.16063958,0.18129306,0.17618772,0.13797796,0.14106725,0.19520171,0.14635152,0.15916276,0.1727845,0.1468632,0.1640158,0.16016337,0.22869837,0.13682084,0.13863584,0.15412448,0.19742672,0.15731113,0.16137177,0.14213823,0.14017309,0.14221914,0.12542318,0.16283594,0.1421484,0.2222178,0.14411676,0.14302625,0.1667374,0.12752478,0.13135898,0.15590644,0.14671841,0.14240664,0.14608848,0.12352608,0.13024978,0.17973544,0.1455202,0.15346956,0.13543946,0.13537797,0.1338971,0.16209134,0.15834324,0.13916835,0.14729641,0.14800581,0.14692253,0.18879786,0.18346459,0.18947494,0.19263327,0.17466529,0.1256449,0.16250516,0.14378482,0.13468795,0.1514477,0.14950433,0.15809856,0.14800751,0.13929823,0.16691583
0.17945579,0.18338342,0.22490346,0.17714533,0.26124692,0.18142462,0.17898527,0.16655618,0.19310363,0.14557694,0.1878922,0.18538117,0.1777243,0.20151056,0.19234176,0.459259,0.18217114,0.1947491,0.18715923,0.30186442,0.18389605,0.17615443,0.16796167,0.16618662,0.18385763,0.14212881,0.17348576,0.14509976,0.3401755,0.17533824,0.17927939,0.17975594,0.17947438,0.1487528,0.2029358,0.15086764,0.16244349,0.1550856,0.15320349,0.16884449,0.21164002,0.16465737,0.18321711,0.18528599,0.14460473,0.14913946,0.1609104,0.16777183,0.16211548,0.17677642,0.17286912,0.16629834,0.2016457,0.25524938,0.20394884,0.19383799,0.19339383,0.14899099,0.15903977,0.16967066,0.16963884,0.14788137,0.15551043,0.180492,0.15172702,0.13285355,0.14799525
0.22325298,0.1692518,0.17309248,0.14578438,0.20235024,0.18031172,0.1535366,0.15178254,0.22908746,0.15805043,0.15706235,0.14962897,0.15595242,0.16158372,0.17859474,0.34099326,0.14465152,0.16461605,0.19008768,0.29399678,0.14633358,0.1621642,0.1717164,0.14809097,0.15352878,0.14302914,0.18072549,0.14015555,0.299773,0.14001876,0.16503237,0.13807783,0.13516547,0.14138547,0.13685925,0.11875288,0.13733028,0.14681835,0.118964784,0.123604946,0.15251681,0.14900725,0.13392003,0.15880778,0.13183048,0.13604902,0.17508006,0.1749406,0.17604353,0.14589609,0.16193226,0.15221922,0.21099046,0.2038725,0.20865594,0.15337844,0.1739624,0.14085543,0.14839002,0.14527789,0.13014819,0.1224649,0.13710845,0.1668398,0.1426152,0.12887856,0.1366692
0.29354832,0.21551171,0.1592675,0.14854512,0.20090067,0.16863467,0.15880987,0.16115187,0.1972807,0.1412672,0.14268292,0.17853996,0.15907043,0.19692092,0.17723732,0.41903532,0.17507055,0.22146842,0.1840715,0.33488807,0.18566403,0.17435634,0.14841151,0.15907133,0.1807828,0.12391733,0.17560916,0.13468103,0.44285575,0.1657396,0.1871845,0.13941565,0.16222464,0.12727495,0.16376825,0.13192438,0.16219094,0.14119543,0.14122947,0.19141445,0.19962509,0.16119556,0.16307384,0.19662867,0.1580258,0.15872452,0.14464356,0.20972525,0.19234455,0.24513245,0.22597624,0.27294785,0.4099053,0.43056542,0.41605264,0.3348313,0.27167377,0.18372703,0.1791376,0.20992096,0.1541641,0.16507658,0.18342528,0.19103646,0.18428348,0.15706055,0.16745295
0.27217698,0.14779568,0.17246647,0.14342883,0.21635114,0.19691889,0.17702916,0.18993098,0.1666836,0.18275064,0.18585652,0.2114825,0.18115044,0.18969278,0.19650221,0.26596698,0.20352237,0.24087869,0.20196047,0.19391596,0.20396504,0.15407862,0.13446915,0.16679381,0.19380133,0.16234018,0.17283534,0.16973113,0.32166094,0.18240498,0.19391282,0.199423,0.19781189,0.19835882,0.22785185,0.1623713,0.19879648,0.20710494,0.17988673,0.23953858,0.2215802,0.2023273,0.21107435,0.19956169,0.17706859,0.20672904,0.18369342,0.19201946,0.14646223,0.19418284,0.17062423,0.19132201,0.27656424,0.27292576,0.31270307,0.22462367,0.17631441,0.17885546,0.18412142,0.17893858,0.16474147,0.18139641,0.20275238,0.15881507,0.17848574,0.20908244,0.1650803
0.29201278,0.28263897,0.17242533,0.17599098,0.22590579,0.19972499,0.20189677,0.22037435,0.19752327,0.1843091,0.20926753,0.2320351,0.19200967,0.2098691,0.25294217,0.38456395,0.21352069,0.24162339,0.24379057,0.26818326,0.23954058,0.20425056,0.20548621,0.19707733,0.17794544,0.18067925,0.21261719,0.17605318,0.45106035,0.21079312,0.21542658,0.23372656,0.22264437,0.23356926,0.25841314,0.20672834,0.19524343,0.27168083,0.2540011,0.28714445,0.22583899,0.21523623,0.21738788,0.2358095,0.20374063,0.20793152,0.20194094,0.19806838,0.20437048,0.2312113,0.17509043,0.1818065,0.4887967,0.44278505,0.48169184,0.41874152,0.26761156,0.260966,0.2278524,0.23172477,0.20280395,0.21078803,0.22049603,0.18409069,0.16849577,0.19694102,0.19855614
