k,cum_mean_std_all,cum_mean_std_mid
1,0.10230281,0.0991433
2,0.09399319,0.088726744
3,0.101791404,0.101000406
4,0.098152936,0.097923115
5,0.09744807,0.09704824
6,0.09606043,0.094527334
7,0.09460111,0.09251291
8,0.10273546,0.099835634
9,0.101250045,0.098349944
10,0.10040034,0.09823129
11,0.10060315,0.09916279
12,0.10060156,0.09926436
13,0.10029452,0.09904447
14,0.10026123,0.099275865
15,0.100483984,0.09996373
16,0.101643935,0.10186145
17,0.10325772,0.104321435
18,0.10462439,0.10664303
19,0.10574836,0.108352624
20,0.10625635,0.10914455
21,0.106617436,0.10991506
22,0.10671999,0.110285826
23,0.10703484,0.11067628
24,0.107269585,0.11117527
25,0.10718185,0.11107078
26,0.10692133,0.11090973
27,0.106784835,0.11058375
28,0.107524954,0.11119384
29,0.10746584,0.1110199
30,0.10721459,0.11072219
31,0.1078814,0.11156175
32,0.10841114,0.11229368
33,0.109051585,0.11329329
34,0.10977985,0.114274114
35,0.11022239,0.114973284
36,0.110518426,0.11549938
37,0.11060021,0.11572713
38,0.11073411,0.11601896
39,0.11127632,0.11670309
40,0.1117537,0.11742282
41,0.11223659,0.11824558
42,0.11263282,0.11878775
43,0.11281316,0.11896771
44,0.11323895,0.119464345
45,0.11329661,0.11958416
46,0.1130685,0.11934901
47,0.113153495,0.11950513
48,0.1134091,0.11990562
49,0.11358812,0.120218314
50,0.11357716,0.12031988
51,0.11316828,0.119801655
52,0.11250298,0.11882229
53,0.11193582,0.118024886
54,0.11156604,0.117629305
55,0.11166191,0.117790595
56,0.111675434,0.11780965
57,0.11139898,0.11744403
58,0.111082986,0.11703771
59,0.110693686,0.11661865
60,0.11013709,0.115988284
61,0.1102024,0.115950815
62,0.10996451,0.1156485
63,0.109559655,0.11510752
64,0.10922465,0.1147424
65,0.109441996,0.11514951
66,0.10910683,0.114703506
67,0.10896637,0.11426662
68,0.10896568,0.11432203
69,0.108484246,0.11372506
70,0.108157136,0.11333546
71,0.107809976,0.11284952
72,0.107440494,0.112393074
73,0.10725939,0.11216188
74,0.1069531,0.11180246
75,0.10657929,0.11140001
76,0.1062701,0.11105387
77,0.10588094,0.11064294
78,0.10557568,0.110349424
79,0.10526151,0.109979
80,0.104874946,0.109529994
81,0.10442988,0.108999014
82,0.10398068,0.108413465
83,0.103496954,0.10782172
84,0.10306129,0.107305564
85,0.10274196,0.10696322
86,0.10251177,0.1066779
87,0.10215804,0.10625177
88,0.101765156,0.10578897
89,0.101396054,0.10533783
90,0.10106479,0.10495349
91,0.10080103,0.10466635
92,0.10093365,0.10487113
93,0.10120838,0.10522281
94,0.101575926,0.105747186
95,0.10129211,0.10533875
96,0.10093689,0.10487577
97,0.101647675,0.10555365
98,0.101369515,0.105203316
99,0.1010871,0.10487873
100,0.100848034,0.10458339
101,0.100558735,0.10422891
102,0.1003337,0.10395175
103,0.10005874,0.10359267
104,0.09978282,0.103247836
105,0.09953368,0.10291101
106,0.09923177,0.10256993
107,0.098914966,0.10215722
108,0.09863154,0.10178083
109,0.09841878,0.10142122
110,0.098262236,0.10124601
111,0.098545685,0.10170091
