0.87996966,0.2599824,0.2505176,0.23950844,0.26896825,0.23204583,0.34207353,0.25822607,0.2373312,0.24318245,0.2462999,0.24554119,0.24183954,0.25290534,0.2581776,0.34103882,0.23656242,0.2477272,0.26088414,0.2815274,0.24335805,0.2408032,0.24035129,0.27909634
0.20608105,0.05760629,0.078730255,0.053688075,0.061814167,0.03598516,0.04196473,0.055666625,0.04189409,0.057075083,0.05053591,0.059413206,0.059389256,0.059939794,0.048019044,0.0385539,0.04960337,0.05216476,0.05015181,0.042635895,0.04544219,0.0522329,0.06833598,0.048951663
0.16037482,0.18168597,0.16465971,0.14245176,0.16580985,0.16030335,0.16101907,0.14867839,0.14576429,0.14696649,0.15394256,0.16173922,0.1860285,0.16655454,0.18420193,0.16775376,0.2113362,0.19929272,0.1915867,0.14936812,0.1593502,0.15387408,0.16434085,0.17880861
0.13921317,0.15148425,0.16966918,0.16868097,0.15296493,0.16331476,0.1608223,0.13396065,0.14439867,0.15217422,0.14782435,0.15141867,0.14483887,0.1668229,0.16919312,0.15531512,0.15598403,0.17641419,0.16533296,0.16271606,0.13277835,0.13146563,0.1473701,0.14336695
0.17270298,0.19346519,0.15929377,0.15179682,0.18535256,0.14928806,0.15488994,0.13433796,0.13711907,0.11780534,0.15555562,0.15760696,0.17866446,0.16854656,0.17254624,0.15806133,0.18127547,0.18350737,0.19128421,0.16725595,0.1976438,0.16418412,0.13574491,0.15474492
0.1821513,0.1697266,0.16818275,0.1547523,0.15402299,0.16406871,0.16045511,0.1428258,0.154048,0.13861871,0.17147122,0.16194165,0.17805941,0.18257524,0.18293121,0.1591853,0.24000569,0.22665738,0.2199113,0.18597132,0.19466434,0.15566987,0.16583084,0.18301155
0.23023364,0.1492275,0.12248859,0.15370503,0.15961532,0.14288898,0.16105582,0.14305633,0.14082861,0.11109155,0.14572829,0.15429458,0.17998245,0.1731882,0.16932218,0.15629165,0.23052202,0.19564664,0.21001025,0.15110388,0.15967292,0.13246725,0.12835848,0.13722026
0.3191539,0.19084348,0.13036677,0.14458959,0.17223774,0.17322874,0.1648511,0.12306802,0.1443274,0.09625015,0.14483166,0.19945493,0.27068847,0.25451624,0.3271281,0.30331418,0.45443085,0.39200884,0.36700118,0.25505382,0.27628306,0.18631133,0.14564548,0.21357614
0.27081642,0.14584458,0.16249104,0.1536284,0.14288083,0.13456674,0.14166112,0.12621492,0.120455764,0.14099123,0.13872437,0.1405566,0.18306457,0.20445834,0.24582967,0.21173525,0.2863966,0.29888222,0.2983682,0.22611076,0.21973217,0.15570255,0.1601322,0.16259836
0.30211693,0.27072755,0.19960214,0.2049554,0.1760786,0.15256046,0.14043348,0.13242938,0.12974696,0.14174242,0.23227468,0.18547371,0.32641855,0.33116135,0.35509306,0.36216274,0.5249427,0.4298308,0.4069947,0.4022876,0.34992123,0.27786714,0.19815433,0.30490723
0.3051354,0.20750701,0.123413034,0.1395048,0.13747846,0.13054284,0.12746976,0.11898367,0.11705079,0.10683492,0.14782533,0.1637235,0.24600887,0.23162238,0.2707949,0.17987137,0.270718,0.298398,0.20867585,0.25604305,0.25271782,0.21916239,0.14720295,0.26420814
0.28663763,0.18271144,0.19090515,0.17297038,0.22350423,0.20080192,0.19059332,0.16344436,0.1439782,0.15081145,0.16529016,0.16195837,0.24346752,0.2518999,0.37410736,0.343339,0.34675133,0.3387523,0.393678,0.32447964,0.22697616,0.18217053,0.18391816,0.18768498
0.437864,0.36866218,0.23160036,0.22666976,0.2447354,0.23042725,0.22609481,0.17516047,0.18191685,0.15624791,0.26488054,0.2960781,0.29408377,0.36563212,0.4233003,0.31427586,0.51239216,0.40787962,0.3382063,0.39823812,0.2988509,0.26239258,0.22607364,0.38487643
0.32080537,0.30215696,0.35351425,0.26881313,0.3786381,0.30134106,0.27845204,0.24271083,0.19824468,0.16657703,0.2870332,0.28809413,0.2693069,0.3367549,0.36719826,0.3947624,0.35901272,0.31642002,0.36740604,0.32264683,0.22380707,0.23759802,0.2642845,0.3182946
0.36803055,0.37039176,0.24667057,0.2637328,0.2648612,0.24267602,0.20743594,0.17746642,0.15671985,0.16300671,0.2882942,0.35377598,0.3563561,0.39601356,0.4378899,0.46453622,0.42817858,0.4371564,0.40600887,0.3975374,0.27316168,0.24853778,0.19901271,0.33207074
0.45526183,0.37236637,0.2782599,0.35729206,0.23781735,0.20053689,0.2098955,0.2153959,0.27624434,0.39101338,0.46969312,0.46531075,0.5293768,0.54017705,0.49433744,0.521515,0.5726979,0.57114667,0.52060395,0.4417038,0.35654917,0.32902136,0.25051168,0.42511347
0.43544254,0.37851784,0.31867677,0.41372928,0.35119534,0.3322329,0.33239672,0.24140863,0.39774814,0.46387684,0.56003505,0.43806583,0.48333633,0.4769054,0.45225456,0.42821097,0.5096933,0.6127599,0.3302907,0.2964063,0.33116695,0.31736794,0.28067428,0.44016016
0.1971468,0.18889996,0.16702616,0.22381873,0.21692799,0.1719999,0.16256459,0.16538116,0.21596873,0.24038218,0.2624942,0.24588259,0.2731177,0.2816853,0.29118294,0.28826723,0.34308505,0.3535884,0.21463734,0.17473534,0.187912,0.17703186,0.16858046,0.19617635
0.26568595,0.25082165,0.32309562,0.29222366,0.3260515,0.29267263,0.279994,0.24498484,0.18689387,0.2577806,0.26901054,0.29293528,0.26868156,0.32382512,0.28919113,0.3768203,0.3807019,0.42605114,0.3153016,0.21619128,0.26552024,0.24598883,0.19538763,0.30784723
0.3129284,0.19294943,0.28429753,0.21556167,0.24092898,0.17663251,0.16480885,0.19533497,0.16280144,0.29287186,0.34967563,0.42297253,0.35708228,0.4168293,0.33976462,0.4253199,0.38534486,0.33680677,0.32930836,0.24527992,0.24925601,0.17645727,0.17934224,0.2588542
0.29536462,0.26561376,0.33160397,0.32164368,0.32416314,0.27517682,0.260667,0.2140027,0.22087976,0.32136995,0.31697726,0.31204355,0.27825806,0.42647105,0.31574392,0.4478788,0.3298764,0.37612185,0.27853793,0.17043133,0.3099894,0.24535687,0.20605464,0.24862534
0.22724745,0.18161133,0.25947052,0.18722798,0.18983786,0.16444899,0.17007025,0.15184167,0.14272301,0.17815486,0.16867353,0.18116343,0.15988861,0.2859754,0.27007565,0.23792665,0.19058894,0.31453067,0.18193324,0.12733975,0.17379056,0.16091156,0.14954205,0.14375319
0.22459619,0.17800143,0.21683031,0.15301146,0.19089678,0.15344952,0.15673403,0.1357528,0.12690447,0.18580614,0.19210504,0.20636567,0.18903716,0.28862792,0.23658752,0.22876908,0.13554005,0.22286102,0.2004193,0.16497512,0.17247458,0.15505949,0.14536469,0.15865114
0.14791396,0.123440385,0.16894573,0.14784187,0.15592307,0.11956652,0.12813227,0.13256527,0.10523166,0.12560433,0.107732326,0.13842295,0.14169295,0.1851268,0.1483166,0.14318755,0.10190251,0.1250724,0.12446419,0.102902,0.13617013,0.11702777,0.1118098,0.1095516
0.16189337,0.1820241,0.19295193,0.17435566,0.1773925,0.14134535,0.14405468,0.14153817,0.13302295,0.17649013,0.15552594,0.16543815,0.12107442,0.18308493,0.20286378,0.18780294,0.18398777,0.21491168,0.14155531,0.10879776,0.1882157,0.1589849,0.11894163,0.13096373
