0.005402072,0.28883004,0.30065238,0.2570532,0.30741027,0.27689427,0.27820063,0.3089408,0.26177981,0.29467437,0.2637337,0.29114673,0.2863349,0.2981442,0.29489097,0.2787148,0.25915518,0.29449385,0.31255776,0.3056266,0.263679,0.28014874,0.2920252,0.27816164
0.18427165,0.09027749,0.11041597,0.08027147,0.09552096,0.05150531,0.06676871,0.08134204,0.05399311,0.075192414,0.06464972,0.09027008,0.083449274,0.08993057,0.07503667,0.061779533,0.07155806,0.08622355,0.08209406,0.06947262,0.052220285,0.06284168,0.10180497,0.057070248
0.067860164,0.07584292,0.06425282,0.037891243,0.049084917,0.04581868,0.05553022,0.056377195,0.029307596,0.04567367,0.059240427,0.050587192,0.07125927,0.05368379,0.072273605,0.0629179,0.17521253,0.12494242,0.13454868,0.040141128,0.07449399,0.064680845,0.061446868,0.049453475
0.040015757,0.04439855,0.041009303,0.03367416,0.019658448,0.03542696,0.028778661,0.013841586,0.018646482,0.021960989,0.030636357,0.040507473,0.026549973,0.04543249,0.042957738,0.028968325,0.054023296,0.062335793,0.048534576,0.027208442,0.017407479,0.021692866,0.023630505,0.030472483
0.08154659,0.101797916,0.093408674,0.08840725,0.07801681,0.06299082,0.059713062,0.05330797,0.05658626,0.041118197,0.079908594,0.06760522,0.10186178,0.09289331,0.09451708,0.06377264,0.13233975,0.13794172,0.1442493,0.08065435,0.119696096,0.07334579,0.057591207,0.0718061
0.06264585,0.04670359,0.051495675,0.039836988,0.030535808,0.033349335,0.042007234,0.048550848,0.03791153,0.027730858,0.05033234,0.0377087,0.061530124,0.08332086,0.08022016,0.041611232,0.09113414,0.10898421,0.117328174,0.072435044,0.06769528,0.03519275,0.057090174,0.07185421
0.11429247,0.057389583,0.04954183,0.04326393,0.069425836,0.045132354,0.06607064,0.05136454,0.0383486,0.03483434,0.06375027,0.05220852,0.09527062,0.09549939,0.12826113,0.06956416,0.15159342,0.13673654,0.1476494,0.079115,0.074482605,0.048616566,0.045782495,0.05373258
0.14993224,0.11192112,0.057837218,0.058496088,0.075255744,0.060340658,0.067612775,0.059179895,0.054859433,0.046030063,0.08497355,0.09886803,0.12942143,0.14238264,0.18812329,0.1395064,0.2433065,0.23429836,0.21589178,0.16747221,0.1780009,0.09933951,0.06491081,0.13444594
0.16151637,0.07660564,0.07098696,0.06566389,0.06793907,0.063158326,0.07456788,0.05526163,0.04582445,0.057903163,0.07208791,0.06919574,0.110964224,0.13394347,0.19196793,0.14240824,0.22801831,0.23192583,0.24123171,0.1488758,0.16838215,0.08701861,0.084538795,0.09431891
0.19765401,0.16821377,0.080702454,0.11014856,0.087278225,0.06703385,0.06719845,0.049406514,0.054529566,0.04958539,0.12731375,0.066782854,0.14006257,0.15093772,0.17964959,0.19820748,0.26730803,0.24761254,0.26240155,0.20551133,0.17804945,0.154093,0.07688342,0.17233025
