step,per_step_all,per_step_mid
0,0.14388756,0.16087566
1,0.13305323,0.14526013
2,0.110750884,0.1192602
3,0.10512814,0.11588151
4,0.093978465,0.09669021
5,0.08369758,0.08803054
6,0.08587791,0.088256575
7,0.078280464,0.07851826
8,0.0819192,0.089528546
9,0.10631046,0.12305596
10,0.13280253,0.15241155
11,0.13236323,0.15321563
12,0.14164355,0.15572225
13,0.17441934,0.1997841
14,0.1777096,0.19721864
15,0.17714278,0.20823269
16,0.18907495,0.1989432
17,0.19988011,0.21503034
18,0.16300897,0.15953638
19,0.13111041,0.13631913
20,0.12618616,0.12926592
21,0.10549724,0.111315496
22,0.08316861,0.0816223
23,0.12319695,0.13312076
