0.87996966,0.25998238,0.25051764,0.23950842,0.26896828,0.23204583,0.34207353,0.25822604,0.23733123,0.24318245,0.24629985,0.24554117,0.24183956,0.2529053,0.25817764,0.3410388,0.2365624,0.2477272,0.26088414,0.28152737,0.24335802,0.24080318,0.24035129,0.27909636
0.20608103,0.057606302,0.07873026,0.05368807,0.061814167,0.03598516,0.041964732,0.055666618,0.041894086,0.05707509,0.050535914,0.059413206,0.059389256,0.059939798,0.048019048,0.0385539,0.04960338,0.05216476,0.05015181,0.0426359,0.04544219,0.0522329,0.06833598,0.048951663
0.1603748,0.18168595,0.16465968,0.14245178,0.16580987,0.16030335,0.16101909,0.14867838,0.14576426,0.14696649,0.15394254,0.16173925,0.18602848,0.16655453,0.18420193,0.16775373,0.21133618,0.19929272,0.19158669,0.14936814,0.15935022,0.15387408,0.16434085,0.17880863
0.13921319,0.15148424,0.16966918,0.16868097,0.15296493,0.16331476,0.16082229,0.13396066,0.14439866,0.1521742,0.14782435,0.15141869,0.1448389,0.1668229,0.16919312,0.15531512,0.15598401,0.17641418,0.16533297,0.16271603,0.13277835,0.13146563,0.14737011,0.14336693
0.17270297,0.1934652,0.15929377,0.15179679,0.18535252,0.14928803,0.15488993,0.13433796,0.13711905,0.11780534,0.15555564,0.15760699,0.17866448,0.16854656,0.17254624,0.15806133,0.18127546,0.18350737,0.19128422,0.16725594,0.19764382,0.16418414,0.13574491,0.15474492
0.18215132,0.16972664,0.16818276,0.1547523,0.15402302,0.16406873,0.16045511,0.14282578,0.15404798,0.13861871,0.17147124,0.16194165,0.17805941,0.18257526,0.18293124,0.15918529,0.24000567,0.22665739,0.2199113,0.18597132,0.19466431,0.15566987,0.16583082,0.18301155
0.23023364,0.1492275,0.12248857,0.15370503,0.15961534,0.14288898,0.16105582,0.14305633,0.14082861,0.11109154,0.14572828,0.15429458,0.17998245,0.17318818,0.16932213,0.15629163,0.23052204,0.19564667,0.21001023,0.15110388,0.15967293,0.13246727,0.1283585,0.13722028
0.3191539,0.1908435,0.1303668,0.14458959,0.17223775,0.17322877,0.16485108,0.12306803,0.1443274,0.09625016,0.14483167,0.19945493,0.2706885,0.25451624,0.32712805,0.3033142,0.45443088,0.39200884,0.36700118,0.25505382,0.2762831,0.18631133,0.1456455,0.21357614
0.27081642,0.14584458,0.16249104,0.15362835,0.14288081,0.13456674,0.14166111,0.12621492,0.120455764,0.14099124,0.13872437,0.14055659,0.18306458,0.20445833,0.24582967,0.21173525,0.2863966,0.29888225,0.2983682,0.22611074,0.21973218,0.15570253,0.16013223,0.16259837
0.30211693,0.27072755,0.19960216,0.20495535,0.1760786,0.15256047,0.14043346,0.13242939,0.12974696,0.14174244,0.2322747,0.18547373,0.32641855,0.33116132,0.35509306,0.3621627,0.52494276,0.4298308,0.40699476,0.4022876,0.34992117,0.27786714,0.19815433,0.3049072
0.30513537,0.20750698,0.12341304,0.13950482,0.13747846,0.13054283,0.12746976,0.11898366,0.117050804,0.106834926,0.14782533,0.1637235,0.24600884,0.23162237,0.27079496,0.17987135,0.27071798,0.298398,0.20867585,0.25604302,0.25271782,0.2191624,0.14720297,0.26420814
0.28663766,0.18271147,0.19090515,0.17297038,0.22350425,0.20080191,0.19059333,0.16344437,0.14397818,0.15081143,0.16529016,0.16195837,0.24346754,0.25189987,0.3741074,0.34333903,0.34675133,0.3387523,0.393678,0.32447964,0.22697613,0.18217054,0.1839182,0.18768498
0.43786392,0.36866212,0.23160034,0.22666979,0.2447354,0.23042727,0.22609481,0.17516044,0.18191685,0.1562479,0.2648805,0.2960781,0.29408374,0.36563215,0.42330033,0.31427583,0.51239216,0.40787965,0.3382063,0.39823806,0.29885092,0.26239258,0.22607364,0.38487643
0.32080537,0.30215696,0.35351428,0.26881313,0.37863806,0.30134106,0.27845204,0.24271083,0.19824466,0.16657704,0.2870332,0.28809413,0.2693069,0.33675486,0.36719823,0.3947624,0.35901275,0.31642008,0.36740607,0.3226469,0.22380707,0.23759802,0.2642845,0.31829464
0.36803052,0.3703918,0.24667062,0.2637328,0.26486117,0.24267602,0.20743594,0.17746644,0.15671985,0.16300672,0.2882942,0.35377595,0.3563561,0.39601356,0.43788984,0.46453622,0.42817855,0.4371564,0.40600893,0.3975374,0.27316165,0.24853778,0.19901273,0.33207077
