step,head_agreement
0,
1,0.20292841
2,0.39684033
3,0.23655093
4,0.4636207
5,0.4561246
6,0.42149174
7,0.47389325
8,0.56293654
9,0.4936152
10,0.61729556
11,0.52915645
12,0.49250752
13,0.607309
14,0.5213908
15,0.5199535
16,0.6768721
17,0.6236392
18,0.6109148
19,0.2539176
20,0.4435661
21,0.5652052
22,0.47698912
23,0.6146513
24,0.6133339
25,0.5084373
26,0.70168066
27,0.6513374
28,0.5518113
29,0.530332
30,0.63998586
31,0.59756196
32,0.5495718
33,0.31939983
34,0.36074978
35,0.5406808
36,0.41818753
37,0.46401983
38,0.50321716
39,0.53191257
40,0.53252447
41,0.47328505
42,0.49191055
43,0.5977567
44,0.49918965
45,0.33352274
46,0.54570967
47,0.47788724
48,0.28861907
49,0.47698623
50,0.39224356
51,0.4998322
52,0.46464851
53,0.4962162
54,0.5582214
55,0.5269274
56,0.49217886
57,0.48011836
58,0.47651333
59,0.49970344
60,0.4563708
61,0.50859696
62,0.52992964
63,0.4490343
64,0.29441792
