step,per_step_all,per_step_mid
0,0.10535909,0.11072047
1,0.10729908,0.106338836
2,0.099071294,0.10137298
3,0.092053995,0.099088386
4,0.054788556,0.04622537
5,0.056525867,0.056135103
6,0.074647985,0.07236499
7,0.060519315,0.05550119
8,0.057925075,0.04772518
9,0.0520647,0.044009123
10,0.04869667,0.04441007
11,0.045512334,0.04193662
12,0.04417769,0.03587519
13,0.041607033,0.033554252
14,0.044053037,0.036642633
15,0.041503277,0.035394095
16,0.04074007,0.036138408
17,0.041694798,0.03279599
18,0.045743704,0.03675675
19,0.12487405,0.11136845
20,0.032670133,0.025615191
21,0.05985554,0.049252495
22,0.035126347,0.028412394
23,0.03729741,0.033477653
24,0.0425788,0.03697233
25,0.045282967,0.04114519
26,0.044369493,0.040244203
27,0.04380798,0.031632613
28,0.050269388,0.050943617
29,0.082078815,0.085072786
30,0.051471688,0.047541067
31,0.049000394,0.042584613
32,0.048665363,0.048531566
33,0.042999726,0.037799776
34,0.05132415,0.044454392
35,0.03764114,0.033476666
36,0.034343857,0.03061595
37,0.03927112,0.03720355
38,0.041510012,0.042505328
39,0.03659358,0.03312504
40,0.057736263,0.04780585
41,0.035264663,0.030801164
42,0.05114407,0.053694263
43,0.055280518,0.05677129
44,0.046965223,0.043170296
45,0.038581498,0.0355207
46,0.042374387,0.040561542
47,0.04092709,0.03978666
48,0.046419732,0.040656935
49,0.050755244,0.05049747
50,0.06256951,0.06723125
51,0.050380923,0.04593459
52,0.048639785,0.045242317
53,0.04196881,0.039495137
54,0.041908883,0.04135114
55,0.041238695,0.039391443
56,0.0496712,0.050893128
57,0.06538375,0.06569129
58,0.04966984,0.044945825
59,0.056431036,0.054373156
60,0.04631174,0.04401
61,0.0984671,0.1030001
62,0.04609148,0.04321904
63,0.038773403,0.033971667
64,0.041744076,0.04144365
65,0.051761802,0.054239906
66,0.051023796,0.051325426
67,0.04112019,0.033275567
68,0.045452066,0.043037295
69,0.043214146,0.04109696
70,0.044086535,0.03808963
71,0.037028424,0.030332126
72,0.11550827,0.11249023
73,0.046995804,0.047703397
74,0.049818624,0.049410067
75,0.045534283,0.04046725
76,0.05139776,0.0520702
77,0.059961595,0.058644664
78,0.072343595,0.07489726
79,0.046358846,0.04309566
80,0.051969957,0.047518454
81,0.046599366,0.04204688
82,0.04742714,0.04583193
83,0.04527573,0.04383587
84,0.047299586,0.0445227
85,0.045333825,0.042775754
86,0.050667685,0.044443514
87,0.05220875,0.05220704
88,0.0425061,0.042010095
89,0.045103896,0.03849994
90,0.054517098,0.054038264
91,0.05663645,0.05140154
92,0.049658075,0.04337566
93,0.047583885,0.044277582
94,0.04597444,0.042501364
95,0.036119938,0.032358278
96,0.040951055,0.039627675
97,0.04730213,0.043079093
98,0.045094408,0.04018182
99,0.05022482,0.050781284
100,0.05444099,0.055845167
101,0.052516565,0.0497913
102,0.046167456,0.044117834
103,0.0473114,0.047705457
104,0.044467576,0.045908034
105,0.04665748,0.04881122
106,0.043278344,0.042719785
107,0.04850831,0.050293446
108,0.048165474,0.046255924
109,0.039546378,0.032220647
110,0.053106755,0.053296696
111,0.052315027,0.052763343
112,0.044359762,0.03567612
113,0.046207007,0.046628606
114,0.04627417,0.046325374
115,0.053326283,0.049039245
116,0.044914957,0.0427775
117,0.04614956,0.043945864
118,0.042179354,0.037609536
119,0.05120855,0.04895581
120,0.06354921,0.061483286
121,0.053636923,0.046288643
122,0.045065906,0.040177844
123,0.049179897,0.04622145
124,0.042158052,0.040310055
125,0.05159344,0.054046635
126,0.055402547,0.057523683
127,0.06952312,0.07631337
128,0.045074042,0.0416241
129,0.04852321,0.04353896
130,0.043839753,0.040064234
131,0.043988433,0.04292867
132,0.044291906,0.041346475
133,0.046762645,0.04609393
134,0.043010402,0.0367447
135,0.053985417,0.05676359
136,0.04507339,0.04072274
137,0.04831846,0.039539915
138,0.06261556,0.05730244
139,0.037507154,0.034236237
140,0.05542688,0.060360946
141,0.051524736,0.046879206
142,0.04633887,0.040750507
143,0.051356073,0.04703706
144,0.04479964,0.038546827
145,0.04581314,0.045394186
146,0.04567972,0.043116745
147,0.048239835,0.045453273
148,0.044479445,0.041654572
149,0.04719043,0.043338563
150,0.045055557,0.04507567
151,0.057511438,0.059130684
152,0.08713502,0.09557597
153,0.088914976,0.096045546
154,0.061331574,0.053434208
155,0.05289754,0.04463791
156,0.053433992,0.04922364
157,0.07212701,0.073779196
158,0.10630661,0.12159093
