k,cum_mean_std_all,cum_mean_std_mid
1,0.10729908,0.106338836
2,0.10318519,0.10385591
3,0.09947479,0.10226673
4,0.08830323,0.08825639
5,0.08194776,0.08183213
6,0.08073113,0.08025428
7,0.077843726,0.076718114
8,0.0753539,0.073094
9,0.072766215,0.06986235
10,0.07035926,0.06731712
11,0.068100445,0.0650098
12,0.066106886,0.06258192
13,0.06422228,0.060349025
14,0.06278162,0.05865571
15,0.06136306,0.057104934
16,0.060074124,0.05579453
17,0.05899299,0.05444167
18,0.058256917,0.05345918
19,0.061763078,0.056507036
20,0.060308434,0.054962445
21,0.06028687,0.054690544
22,0.059143208,0.053496078
23,0.05819339,0.052625712
24,0.057542782,0.051973492
25,0.05705239,0.05154036
26,0.056564584,0.051105894
27,0.056092117,0.050384663
28,0.05588416,0.050404627
29,0.056787424,0.051600076
30,0.056610234,0.051464777
31,0.056364756,0.05117832
32,0.05612415,0.051095605
33,0.055726442,0.050692704
34,0.055596963,0.05050922
35,0.055083938,0.05002258
36,0.054507826,0.049483504
37,0.05409602,0.049151614
38,0.053764813,0.048976712
39,0.053324528,0.04857026
40,0.05343482,0.04855115
41,0.052991647,0.048118223
42,0.05294766,0.048250988
43,0.053001907,0.048449133
44,0.052864708,0.04832916
45,0.052547306,0.04804453
46,0.052326154,0.047881853
47,0.052083623,0.04770961
48,0.051965624,0.047562685
49,0.05194092,0.04762258
50,0.052153498,0.04801475
51,0.05211874,0.047973964
52,0.05205184,0.047921434
53,0.05186159,0.047762446
54,0.051677283,0.047643717
55,0.051487494,0.047493678
56,0.051455054,0.04755438
57,0.051699415,0.047872573
58,0.051664423,0.04782211
59,0.051745214,0.047933146
60,0.051654655,0.04786776
61,0.052422073,0.048771568
62,0.05231997,0.04868201
63,0.052104943,0.048448518
64,0.05194305,0.04833906
65,0.051940262,0.048429847
66,0.051926374,0.048473716
67,0.051765088,0.04824688
68,0.05167225,0.048170265
69,0.05154967,0.048067752
70,0.05144305,0.047925208
71,0.051240027,0.047677416
72,0.052132647,0.0485776
73,0.05206228,0.048565626
74,0.052031957,0.048577037
75,0.051945325,0.048468906
76,0.05193812,0.048516292
77,0.052042324,0.048647832
78,0.0523026,0.048984364
79,0.052227363,0.04890982
80,0.052224137,0.048892427
81,0.052154694,0.04880791
82,0.05209704,0.04877162
83,0.052014858,0.04871215
84,0.05195872,0.048662275
85,0.05188078,0.048593022
86,0.051866677,0.048544772
87,0.05187061,0.048586868
88,0.051764194,0.048512135
89,0.051689364,0.048399635
90,0.051720783,0.048462287
91,0.0517748,0.048494585
92,0.051751796,0.048438944
93,0.05170698,0.0483942
94,0.051645994,0.04833151
95,0.051482562,0.04816337
96,0.051372852,0.048074465
97,0.051330887,0.048022963
98,0.051267248,0.04794295
99,0.05125672,0.04797162
100,0.05128856,0.048050355
101,0.05130072,0.048067592
102,0.05125039,0.04802887
103,0.05121215,0.048025735
104,0.0511473,0.04800537
105,0.051104542,0.048013046
106,0.051030707,0.047963113
107,0.051007133,0.04798489
108,0.05098082,0.047968883
109,0.050875917,0.047824405
110,0.050896198,0.047874153
111,0.050908983,0.0479182
112,0.05085051,0.047808886
113,0.050809417,0.04779844
114,0.050769635,0.047785517
115,0.050791863,0.04779642
116,0.0507412,0.04775315
117,0.050701957,0.04772061
118,0.05062973,0.047634926
119,0.050634596,0.047646027
120,0.05074222,0.047761336
121,0.050766144,0.047749165
122,0.05071942,0.047687106
123,0.050706904,0.04767519
124,0.050637964,0.04761579
125,0.05064561,0.047667235
126,0.05068336,0.047745463
127,0.05083171,0.047970407
128,0.05078672,0.04792083
129,0.05076917,0.047886863
130,0.050715867,0.04782669
131,0.050664514,0.0477893
132,0.050616235,0.047740493
133,0.050587263,0.04772811
134,0.050530717,0.047646146
135,0.05055631,0.047713682
136,0.050515994,0.047662277
137,0.05049995,0.04760299
138,0.050587747,0.047673274
139,0.050493643,0.047576603
140,0.05052888,0.04766792
141,0.05053594,0.04766233
142,0.050506383,0.047613654
143,0.05051233,0.047609624
144,0.050472658,0.047546685
145,0.05044052,0.04753184
146,0.050407913,0.0475016
147,0.050393168,0.04748767
148,0.050353207,0.047448255
149,0.05033198,0.047420673
150,0.050296806,0.047405038
151,0.050344583,0.04748269
152,0.050586626,0.0477991
153,0.050837137,0.048114434
154,0.050905284,0.048148975
155,0.050918136,0.048126325
156,0.050934263,0.04813336
157,0.05106925,0.048296705
158,0.05141885,0.048760597
