0.03678606,0.014791152,0.028050108,0.017510999,0.014440814,0.020551147,0.016189476,0.008904569,0.004631118,0.009430296,0.009847933,0.008516335,0.012648199,0.0081994785,0.009943783,0.006673135,0.006427832,0.0046275286,0.026705703,0.008745114,0.015123292,0.0059368787,0.007754747,0.007127508,0.0076411217,0.012546696,0.029370038,0.008621327,0.006123472,0.009178248,0.008003425,0.013941348,0.006890659,0.007044967,0.0095508285,0.008842825,0.018570652,0.002673153,0.007082353,0.010946875,0.008012671,0.007438714,0.01201542,0.008370464,0.013191022,0.020563744,0.021306604,0.007736468,0.012986917,0.027128372,0.017371913,0.0045784065,0.0070864423,0.011986557,0.005598426,0.0112974895,0.0100810025,0.018858062,0.017544908,0.012332216,0.017162882,0.0037063495,0.010708183,0.004643099,0.020754809,0.04260094,0.02163217,0.020606149,0.012700463,0.013748633,0.035940304,0.021014769,0.040543266,0.048454884,0.042210717,0.042373914,0.047435988
0.04685703,0.027399901,0.026946582,0.031883247,0.017138533,0.011132769,0.011526211,0.01085841,0.011997118,0.008751785,0.008951831,0.006980516,0.007607574,0.0073531214,0.008824991,0.0049853493,0.006213418,0.0050584064,0.04695299,0.009345163,0.0140996,0.009230935,0.014062708,0.013532579,0.014654985,0.011136855,0.025047783,0.015851064,0.011435182,0.009485581,0.009009033,0.014744108,0.0048803585,0.0031630653,0.0048138844,0.005404409,0.020687088,0.010402281,0.020242425,0.013753072,0.012321063,0.011173285,0.010598385,0.017341424,0.013860078,0.009340991,0.0115906065,0.0066577415,0.007216259,0.012363187,0.013199786,0.006969977,0.010265579,0.018376587,0.006258814,0.011337889,0.009114422,0.017472783,0.009516787,0.014295255,0.012174961,0.009663712,0.021550907,0.012014389,0.014969568,0.111814044,0.022926932,0.017564746,0.015528702,0.014053461,0.06763226,0.107232116,0.0776587,0.04739252,0.039206404,0.053379945,0.03775412
0.32991147,0.11246534,0.009854955,0.04944203,0.047580898,0.054852836,0.030544512,0.14328693,0.0052560642,0.0317177,0.011103374,0.0069297072,0.039985884,0.019004272,0.013600606,0.0055132615,0.009772266,0.0096287355,0.296185,0.01316602,0.014008587,0.009480527,0.025248012,0.006968248,0.01542126,0.007481063,0.013517618,0.03389908,0.010226696,0.0044642384,0.0045249076,0.5605499,0.0013578656,0.0018343279,0.005026301,0.008476636,0.03981879,0.0027597547,0.025477868,0.030162975,0.01689305,0.01165915,0.006538286,0.46160746,0.0072096903,0.0034862666,0.013249899,0.0045434646,0.01750246,0.03208134,0.041467473,0.005153993,0.006049766,0.0077286744,0.009077883,0.007419898,0.011411535,0.008878645,0.0072490484,0.0069012665,0.051487193,0.13707677,0.025906,0.16967303,0.12906168,0.11579673,0.13033332,0.07760469,0.09188147,0.07338809,0.6743487,0.46423706,0.7234032,0.37034068,0.4400677,0.4104911,0.56642824
0.22252826,0.02588041,0.021248592,0.05547497,0.06724143,0.08717775,0.04184282,0.06576562,0.005370027,0.05278148,0.016146183,0.020899016,0.06315157,0.033864558,0.019687131,0.01569451,0.023278248,0.013821927,0.12564,0.01253233,0.017747713,0.014434381,0.014080019,0.01003359,0.025852118,0.020052165,0.018954443,0.031745426,0.008303427,0.0077191954,0.014259546,0.08713251,0.008084464,0.0068050846,0.008936625,0.01280703,0.04654974,0.0039867084,0.0077598123,0.033487096,0.016237997,0.017713157,0.019198889,0.07323209,0.012978406,0.018381283,0.021844774,0.00582411,0.0130013265,0.019882074,0.026969409,0.01423914,0.016505606,0.018837458,0.017325034,0.021527579,0.019101094,0.028454805,0.017706947,0.010855573,0.044127963,0.044243813,0.02238692,0.039057076,0.037222657,0.09467682,0.07240567,0.06867093,0.06316284,0.03361848,0.12748247,0.07004244,0.08846048,0.09413528,0.08039213,0.108847775,0.062274877
0.64472985,0.1304771,0.01847422,0.047233816,0.035144158,0.06249343,0.008983562,0.039705828,0.0031701087,0.07239309,0.015145486,0.014686543,0.022686148,0.016807333,0.028773319,0.0077233454,0.018065987,0.008155306,0.15903382,0.01804236,0.024327558,0.017069846,0.017057039,0.0049982555,0.014889277,0.007992222,0.010108692,0.011771683,0.020236501,0.030803649,0.022142483,0.1844946,0.013293757,0.015101547,0.03228583,0.011556736,0.011188269,0.0014701717,0.011326281,0.031815592,0.013365484,0.011091603,0.013642942,0.1294459,0.013258744,0.0052347896,0.007323981,0.008334328,0.018808657,0.012465113,0.016549652,0.0047346926,0.02072155,0.012602521,0.011608258,0.026897995,0.027020104,0.018293926,0.013956591,0.011986041,0.008909302,0.033754114,0.025007563,0.15764645,0.21611857,0.17073134,0.3143745,0.2399146,0.38760993,0.16458891,0.61226064,0.5344966,0.5471787,0.812866,0.7348838,0.49910566,0.701451
0.45830524,0.065573335,0.033232,0.0752449,0.07111531,0.045173887,0.008449708,0.066438414,0.0069665103,0.062030036,0.012347015,0.0057271444,0.0139378,0.019449085,0.028172122,0.008810105,0.01670178,0.007625164,0.309096,0.019156063,0.02452757,0.01767457,0.026094921,0.007060614,0.032791637,0.006577366,0.009161052,0.015644683,0.025254522,0.026070768,0.0138080465,0.36568898,0.017388338,0.013648245,0.015513032,0.009983449,0.016994864,0.0028042127,0.0064663007,0.022716047,0.0073721493,0.01544527,0.0130694555,0.24403976,0.010149282,0.008204727,0.0043874057,0.0109526375,0.01374119,0.014940338,0.01922735,0.005565711,0.010619942,0.014326605,0.012157623,0.024954608,0.033661563,0.017529184,0.011877404,0.009507887,0.032974534,0.099603064,0.04906184,0.355029,0.33356377,0.3108387,0.41252595,0.35741726,0.53223985,0.3956948,0.8214151,0.7537465,0.5767759,0.76340896,0.7869537,0.5635319,0.74136263
0.21849759,0.0701375,0.03613156,0.06085966,0.046738178,0.06514588,0.04369284,0.11594768,0.019860623,0.04012888,0.013725899,0.007682302,0.021946887,0.010627495,0.014426526,0.005256509,0.009814671,0.007227013,0.08497279,0.009210807,0.015918849,0.01836581,0.018359961,0.012537235,0.025916807,0.009657997,0.012715015,0.026432922,0.013041108,0.01724068,0.016892437,0.15247568,0.012791183,0.012421258,0.019547991,0.014757116,0.02734456,0.008736901,0.01693911,0.024475781,0.015040095,0.018478075,0.011983809,0.10083045,0.014331313,0.011876915,0.017331986,0.012252119,0.020233251,0.022742191,0.04254779,0.017237635,0.024200324,0.037618764,0.029825132,0.026930666,0.025630366,0.013110566,0.02133429,0.011335458,0.04399576,0.12802933,0.024083644,0.12691587,0.17029779,0.064865686,0.20519297,0.15499885,0.16350554,0.09164504,0.10976086,0.14185481,0.12211885,0.27014285,0.27914992,0.18369779,0.27413112
0.7018364,0.76937413,0.15864904,0.43827724,0.20450568,0.16218343,0.06273742,0.69149566,0.026807206,0.2836142,0.04535771,0.044767383,0.13111039,0.07372272,0.03840228,0.021048754,0.023481153,0.016011646,0.7756516,0.019704556,0.023875827,0.035645362,0.018893978,0.006828373,0.09368165,0.017083203,0.030060234,0.040133815,0.05010655,0.028118843,0.052799992,0.4983844,0.019786568,0.013974255,0.013992328,0.018902332,0.17737247,0.0060510435,0.02319362,0.057760324,0.025082046,0.039547723,0.014455676,0.41226247,0.02566487,0.012316474,0.0070667122,0.036990438,0.051828895,0.023658479,0.044572655,0.02219612,0.028565157,0.020007903,0.017446117,0.025764279,0.02085367,0.03967806,0.015696308,0.017761406,0.18898132,0.36156517,0.08909555,0.30801213,0.23282935,0.79125684,0.2172722,0.29558814,0.39129362,0.5427065,0.8598086,0.44523087,0.84083647,0.7153868,0.5244018,0.32947952,0.67971456
0.14153615,0.3215593,0.12556677,0.24945837,0.25654683,0.19118008,0.122920714,0.35629606,0.09405622,0.24165912,0.1320079,0.06853208,0.25462273,0.15290146,0.176293,0.084917516,0.14588882,0.0734529,0.44458824,0.12270925,0.16015509,0.12124702,0.16095729,0.079360716,0.156478,0.1153703,0.2044424,0.13869268,0.11667024,0.092800885,0.0663968,0.5977775,0.03355765,0.05224842,0.0785677,0.12304178,0.265269,0.042686306,0.17999753,0.1368503,0.11998486,0.11445802,0.10182214,0.5264801,0.1322749,0.07675316,0.115155086,0.14947176,0.3921316,0.2109307,0.14950106,0.10301488,0.056329925,0.061410226,0.08403172,0.10853184,0.08305982,0.0934242,0.06942404,0.1329709,0.32660395,0.18033911,0.085938156,0.20474683,0.15639259,0.22891402,0.21643843,0.18627465,0.1539368,0.0954587,0.27511287,0.15972485,0.14322332,0.21904461,0.3106855,0.30129525,0.24998806
0.10359564,0.2248021,0.09926257,0.17761326,0.25277603,0.2473287,0.13280918,0.24089022,0.06767387,0.21782608,0.06539403,0.04484143,0.14422116,0.19457553,0.12831289,0.046534117,0.08165936,0.06149576,0.36832818,0.09479231,0.11512565,0.094947234,0.100237764,0.058447905,0.12156889,0.07714225,0.2039005,0.10052995,0.08159566,0.052540954,0.05602092,0.35319874,0.023597917,0.02708296,0.047653414,0.1853063,0.22717814,0.055664364,0.1096091,0.07804416,0.08972852,0.08592266,0.056979757,0.28547943,0.08174978,0.049037233,0.0606586,0.058848117,0.12946007,0.07453183,0.06930525,0.09782271,0.053941462,0.06326732,0.04635117,0.07528719,0.0747817,0.05835914,0.03930052,0.060482882,0.07694106,0.12915918,0.13179718,0.121955544,0.18803208,0.07859031,0.27757582,0.2311454,0.10415128,0.07439689,0.226695,0.2253238,0.16944343,0.12283385,0.21076821,0.21306159,0.106755085
