step,head_agreement
0,
1,0.20095484
2,0.35783094
3,0.2907064
4,0.3569997
5,0.38968775
6,0.39615387
7,0.259602
8,0.37093896
9,0.37727922
10,0.46606746
11,0.4886686
12,0.4036547
13,0.44740742
14,0.5394313
15,0.5865287
16,0.47535935
17,0.5719992
18,0.16170736
19,0.51504475
20,0.48197702
21,0.66881305
22,0.49271664
23,0.5774868
24,0.6375797
25,0.43122414
26,0.40614784
27,0.42445534
28,0.46596068
29,0.5293473
30,0.50410897
31,0.20963761
32,0.47185174
33,0.50610775
34,0.5069221
35,0.553434
36,0.37134466
37,0.37228045
38,0.4162467
39,0.4759807
40,0.48956966
41,0.6622478
42,0.44543067
43,0.26017538
44,0.55749476
45,0.4767042
46,0.45179677
47,0.45466644
48,0.4642117
49,0.4252916
50,0.40112874
51,0.39096072
52,0.5730599
53,0.58214355
54,0.47778794
55,0.48645607
56,0.5115444
57,0.5519786
58,0.5209027
59,0.47266272
60,0.2662335
61,0.2961087
62,0.28814358
63,0.20153515
64,0.23585603
65,0.23586485
66,0.25783008
67,0.26593032
68,0.22727706
69,0.26672193
70,0.24781857
71,0.20729576
72,0.21591984
73,0.21333635
74,0.22306302
75,0.23087832
76,0.22597305
