0.11585617,0.07732368,0.025476594,0.04728308,0.022157189,0.08585681,0.12442253,0.084032685,0.16086288,0.066877216,0.023207786,0.041192297,0.21620078,0.079083465,0.11067365,0.16329871,0.042790722,0.028966537,0.03217516,0.052828178,0.038209338,0.019415462,0.08511152,0.05810583,0.06344492,0.14902355,0.038214896,0.035416998,0.04776455,0.027039394,0.03377384,0.06567563,0.043995816,0.033093214,0.018337307,0.073471144,0.03072025,0.014418879,0.054980434,0.04330592,0.017774526,0.03148686,0.040980235,0.07084719,0.086919144,0.029177552,0.015531273,0.03278357,0.04704263,0.030854534,0.08918363,0.03434344,0.04429581,0.021463683,0.02424842,0.03278725,0.016441515,0.06468733,0.031191792,0.096365616,0.029273124,0.011328067,0.035354465,0.092721544,0.03975875,0.01992927,0.014699941,0.033710953,0.1636373,0.027637804,0.015233734,0.016499517,0.01561776,0.032138843,0.054705504,0.068329915,0.0034605705,0.16199322,0.10975642,0.037416723,0.39926958,0.005562774,0.032314856,0.010095867,0.026715364,0.031500336,0.018507471,0.029032918,0.023002727,0.02247631,0.010557808,0.02153636,0.038530007,0.03483976,0.028652292,0.061260965,0.022797983,0.022047285,0.01173281,0.026447995,0.022337241,0.060224667,0.016964177,0.03616533,0.02422246,0.021475745,0.012478287,0.021147164,0.017471656
0.026163135,0.028915903,0.013056891,0.031675838,0.031647872,0.02083457,0.020653265,0.06876706,0.04631166,0.022911904,0.010446491,0.03759844,0.10672885,0.030616065,0.039139695,0.042381387,0.01618035,0.006501885,0.010239226,0.008827171,0.006896909,0.0066653844,0.028698316,0.02911487,0.032790743,0.019122204,0.047616426,0.030612707,0.050273202,0.033252843,0.032915607,0.018177297,0.007972077,0.0045328294,0.0068874494,0.026461847,0.029664937,0.014535798,0.020423422,0.009110932,0.0070566996,0.014103783,0.036669176,0.046396278,0.07507167,0.057195827,0.0044259774,0.025562007,0.056030527,0.016793676,0.01754729,0.042765122,0.03950985,0.03373169,0.019066961,0.039269768,0.011884562,0.020235352,0.01809534,0.06888799,0.037835497,0.019038461,0.023334492,0.027782112,0.034892503,0.010809355,0.0038693317,0.03635283,0.05501116,0.032587785,0.027359404,0.017670672,0.014547348,0.04759961,0.023029607,0.023222193,0.0023535392,0.032490514,0.05141149,0.04127558,0.30499583,0.010431915,0.010129814,0.0036244094,0.010734511,0.034051202,0.015462477,0.009963338,0.0103316065,0.013466958,0.0040729335,0.018105801,0.023254087,0.03395004,0.021707693,0.019485919,0.0050010458,0.0073027657,0.008142787,0.005245696,0.010209968,0.016332148,0.014239601,0.010442222,0.009928275,0.016534753,0.013453321,0.018887667,0.019354792
0.096943386,0.11693297,0.04566058,0.06579867,0.030780312,0.10959585,0.08610475,0.12328597,0.17462724,0.091138765,0.049278963,0.06418862,0.34903592,0.07410739,0.10342824,0.23450527,0.03560773,0.028299393,0.06907431,0.035391476,0.021563029,0.022886105,0.10358702,0.06603437,0.09132456,0.3320685,0.0758485,0.12111432,0.12745138,0.046701796,0.07604878,0.086660415,0.07656559,0.028078709,0.015220284,0.070127785,0.009601728,0.00683817,0.026453309,0.15393895,0.015444376,0.019398509,0.016563667,0.058605187,0.11981868,0.019452125,0.011688614,0.009893999,0.010565901,0.010985864,0.2715955,0.026227243,0.08393108,0.027686475,0.009988263,0.012747721,0.013063741,0.040723547,0.014573285,0.01794335,0.016752549,0.015269941,0.056872126,0.1816839,0.055414043,0.032506723,0.011224885,0.03970175,0.2847196,0.09037968,0.028501548,0.020201873,0.007210347,0.035889536,0.030132534,0.04072726,0.0036482525,0.1603074,0.14192571,0.029664943,0.2693206,0.09090509,0.022838352,0.013067824,0.013279965,0.067642935,0.01988329,0.055289604,0.0533991,0.04044588,0.009474843,0.024920182,0.046697445,0.025711522,0.009647758,0.029019188,0.038194228,0.017703235,0.051373143,0.020012198,0.012081083,0.020249046,0.030518143,0.040451612,0.011610984,0.017103633,0.013003264,0.009020457,0.1382403
0.24291402,0.0880033,0.042110633,0.072216645,0.024312444,0.061321862,0.2829085,0.088433884,0.10692171,0.060094696,0.047858078,0.047623713,0.13860574,0.075116806,0.08187031,0.10442668,0.030802282,0.016499829,0.04091501,0.027336286,0.01516827,0.017606609,0.07097433,0.058191232,0.05250155,0.13499652,0.028483441,0.038066883,0.069338955,0.030440295,0.027433204,0.040654685,0.038474068,0.018428432,0.0033439132,0.035773747,0.008920117,0.0060278615,0.010472503,0.067141674,0.016562708,0.026169492,0.017446142,0.04198929,0.0836844,0.009804918,0.008294971,0.007588241,0.011972542,0.007284729,0.090909965,0.01857524,0.053448282,0.018594371,0.011679575,0.011150813,0.006637201,0.029263202,0.014410309,0.046122156,0.03605401,0.00908916,0.016914409,0.06428459,0.014541384,0.01769427,0.0070735565,0.019447109,0.23699585,0.018705597,0.019246507,0.013516818,0.009970357,0.020282974,0.01479608,0.016626786,0.0035467779,0.19164006,0.05900145,0.018534435,0.63821214,0.037412055,0.018653916,0.008264841,0.0148423845,0.04769731,0.036480214,0.052834567,0.06476738,0.04450574,0.015460211,0.052623913,0.040357105,0.07031121,0.023035558,0.018600715,0.02079369,0.013892266,0.038455684,0.016923789,0.013248469,0.021131327,0.028782455,0.028488277,0.016820129,0.022120843,0.010055852,0.028254407,0.10516188
0.264053,0.06532039,0.06837913,0.03352343,0.025146352,0.059153028,0.189066,0.05275222,0.08947068,0.026135042,0.044055447,0.031244228,0.11718129,0.027527332,0.037248652,0.034173183,0.014912186,0.015046437,0.018743912,0.018244617,0.015476235,0.014733099,0.039207254,0.036902126,0.049176957,0.16157599,0.029847974,0.043631274,0.046853393,0.023868391,0.018852102,0.021077283,0.02486961,0.021293387,0.0051528197,0.015659582,0.010318013,0.00385951,0.011470501,0.18231688,0.029226463,0.026983062,0.01126109,0.013906536,0.026600402,0.0155813275,0.033942398,0.029448459,0.015861396,0.021001564,0.09149367,0.012630724,0.03713018,0.025526734,0.01313926,0.015620765,0.013439809,0.06256137,0.041905828,0.037436735,0.030281067,0.015410197,0.029851474,0.044014785,0.03938647,0.04465714,0.0127783,0.03427795,0.10379393,0.019962464,0.026062377,0.02180314,0.024326205,0.022837307,0.011155122,0.015220995,0.0042869817,0.16222522,0.04573016,0.026363468,0.16747631,0.073424004,0.0088857515,0.021250661,0.019551516,0.039985795,0.017569551,0.033255257,0.033254273,0.02638414,0.009984805,0.0117646195,0.026595494,0.029697774,0.012632351,0.020548208,0.032177545,0.022469562,0.16083114,0.023136491,0.01897261,0.031201039,0.018594645,0.032876067,0.007071907,0.016806671,0.018588874,0.02276359,0.14477627
0.0921682,0.027524028,0.028544307,0.01925729,0.019662226,0.013354878,0.04376953,0.023529386,0.033378877,0.027875287,0.03089327,0.019565197,0.0499872,0.011132779,0.0114260055,0.014912932,0.014401895,0.015744029,0.018539798,0.014454115,0.009746502,0.00860701,0.047823638,0.026547438,0.024512667,0.028606344,0.008695052,0.024182305,0.013544724,0.00882392,0.0054979688,0.014518724,0.038652405,0.018295916,0.008135412,0.014164449,0.0060204635,0.003430701,0.009302661,0.025092755,0.04759986,0.04485877,0.008558747,0.004145286,0.012188295,0.0047874167,0.01173333,0.00837832,0.0034354846,0.0049812393,0.01924843,0.0064024446,0.008525234,0.0063498956,0.014736757,0.016783237,0.009190991,0.012910046,0.008567816,0.009601547,0.0053522447,0.0043794625,0.0070049143,0.019023146,0.010546245,0.01950081,0.0031406602,0.004603641,0.020600114,0.0035296623,0.0032023906,0.0028967594,0.004341406,0.0019916801,0.005106924,0.0050126114,0.0013790425,0.039479025,0.0198394,0.0027060157,0.04574121,0.020392308,0.003367851,0.004321247,0.00718765,0.0034696562,0.0059880908,0.01984776,0.015584977,0.017297413,0.0078076716,0.0077387556,0.01294902,0.0075925686,0.0035064633,0.011104154,0.04739509,0.017195897,0.0043633003,0.023598552,0.009848381,0.0064167436,0.010137421,0.048658073,0.017761283,0.007541252,0.011892905,0.013664431,0.0068718223
0.4607342,0.08774894,0.014714709,0.032279845,0.015266383,0.07428335,0.5135783,0.02284865,0.13708949,0.038161032,0.027218975,0.025297157,0.16242512,0.022247976,0.027760724,0.03715322,0.008172557,0.011120705,0.019574814,0.006605122,0.00866447,0.014126985,0.037235495,0.033204835,0.03690927,0.16178448,0.010100914,0.0671231,0.022409614,0.009014625,0.010092765,0.01929588,0.050505705,0.019407226,0.004467871,0.01721416,0.0061890213,0.0043748277,0.011177759,0.16302842,0.028580103,0.060242284,0.01699172,0.009907999,0.027985174,0.009844557,0.009485364,0.015776247,0.011864016,0.007399819,0.070677035,0.0018513923,0.021437824,0.0081324,0.012976032,0.010280654,0.008174048,0.02674454,0.013096298,0.019431343,0.017365035,0.015384983,0.018732104,0.07309217,0.019260341,0.020095047,0.004573602,0.0057860133,0.05100377,0.01477735,0.008010473,0.00847168,0.0054598646,0.007893583,0.004263528,0.003601346,0.0015929316,0.2531498,0.010589608,0.004788384,0.21245272,0.017499113,0.006845081,0.006217688,0.008416652,0.014448021,0.016204251,0.03575579,0.03137266,0.02780499,0.0069363187,0.01531455,0.019650713,0.01623563,0.0063486206,0.030195367,0.043674473,0.020421755,0.047019314,0.029872777,0.021741042,0.02830316,0.021366498,0.05856297,0.017083138,0.01331096,0.011096097,0.031035561,0.050514176
0.07032627,0.024009848,0.045229938,0.026948087,0.028078567,0.022271143,0.08089685,0.024708454,0.02299225,0.035233706,0.05785676,0.034529466,0.03963899,0.016946163,0.011658863,0.0075808135,0.0069013876,0.009795581,0.015197064,0.013336611,0.012362866,0.0113890795,0.03061356,0.029119961,0.022064894,0.027953995,0.0070939064,0.012597077,0.008118992,0.004533308,0.0050979904,0.012062708,0.036976345,0.018387761,0.006414346,0.0066391705,0.0033255382,0.002497923,0.005147914,0.03812361,0.036202,0.029929373,0.0071888166,0.0032414957,0.005358456,0.0030536265,0.020793095,0.013775065,0.003517638,0.011379268,0.012271337,0.002831798,0.009040914,0.008717481,0.014932184,0.011831748,0.007867169,0.0288351,0.020398773,0.017572174,0.0043663876,0.0034663735,0.0061436696,0.011222802,0.0151292775,0.021999344,0.0067306035,0.0046063517,0.013263734,0.0025560872,0.0057312124,0.008574587,0.011289012,0.0026403342,0.005327581,0.0055474713,0.0023898545,0.03175739,0.03416082,0.007921147,0.078987226,0.01669599,0.0045110923,0.011339224,0.02047247,0.0043135206,0.0063332007,0.014787601,0.014900448,0.015407173,0.008191467,0.0062990305,0.015148334,0.0095637,0.0033652096,0.010231428,0.06619371,0.028109865,0.028878326,0.019835487,0.008884194,0.009045536,0.0099408245,0.019753376,0.008560475,0.011570173,0.011182646,0.020664817,0.017947668
0.084123194,0.122968845,0.06794786,0.082168,0.0515431,0.05210911,0.08740891,0.09222507,0.046574354,0.027391436,0.038053155,0.038221035,0.06627982,0.027484449,0.028620131,0.032346133,0.01680687,0.021207413,0.033142574,0.062188067,0.020384872,0.011623487,0.03623633,0.036418337,0.048876747,0.06434808,0.057594504,0.031337555,0.019068385,0.013502684,0.03126999,0.050818972,0.042478763,0.022791415,0.020000655,0.030219203,0.013604147,0.010032683,0.026831523,0.06436625,0.022992624,0.031931676,0.0270701,0.037092976,0.063675955,0.017757326,0.0127588855,0.0154175535,0.030898355,0.04478063,0.020730915,0.046274967,0.08375283,0.058734976,0.02193012,0.031689517,0.015981317,0.025681293,0.017182902,0.048309915,0.041750498,0.046475198,0.049059357,0.05048434,0.055544373,0.024492849,0.012232622,0.066226274,0.04289451,0.0270697,0.047658965,0.0391012,0.037565574,0.041429803,0.036951784,0.041370917,0.011057222,0.06764325,0.09694573,0.084777735,0.2035116,0.121158615,0.03498901,0.042886145,0.025705716,0.08456016,0.04809242,0.045262467,0.065362,0.04413088,0.018627737,0.049504664,0.055677824,0.0625766,0.03275163,0.03544189,0.058967885,0.019129053,0.051239822,0.014746083,0.04202839,0.062462684,0.050885823,0.025504284,0.011334105,0.043622684,0.020274669,0.0568276,0.04905605
0.03464798,0.014788504,0.008098105,0.020347254,0.00721485,0.02380153,0.11174457,0.016249679,0.027435629,0.015298687,0.015042114,0.014476819,0.07559829,0.011424918,0.02077655,0.040403917,0.011150496,0.0061741187,0.011242395,0.005791615,0.004747381,0.007814625,0.03615109,0.012867004,0.015361856,0.08583525,0.0137206465,0.052760895,0.01276671,0.0025459803,0.001606576,0.003483795,0.011875362,0.0067711505,0.0015760873,0.0071736667,0.0020313202,0.0012796739,0.001702622,0.027051147,0.003331095,0.0070493487,0.0027375715,0.0055059725,0.0048360713,0.0015815917,0.002362637,0.0021029327,0.0026870582,0.0029149114,0.026574705,0.0058475942,0.009437626,0.004923961,0.0062475926,0.004607314,0.0038592985,0.0054905,0.0069753816,0.020106355,0.015123123,0.012449722,0.007704017,0.015853673,0.00401335,0.0074579297,0.0026123882,0.0023943302,0.021405594,0.005383881,0.002790811,0.0024942192,0.0016482122,0.0017444938,0.0012026334,0.0022491594,0.00073956285,0.01881503,0.03425576,0.0026473356,0.14038293,0.005111174,0.0016226349,0.002477047,0.0050032185,0.004827476,0.0042924555,0.007758001,0.011096719,0.016100649,0.004134901,0.004125647,0.004935588,0.007526597,0.0024031329,0.006288589,0.0064956527,0.0075404593,0.023539308,0.0071555614,0.005004735,0.00819221,0.005351615,0.01320965,0.0052789217,0.0045111445,0.0014067218,0.0081055695,0.032900937
