0.23818251,0.093901955,0.18176594,0.122205704,0.18077174,0.28941903,0.23752338,0.23034929,0.12283007,0.23489924,0.3129635,0.32957274,0.21635082,0.16905297,0.14722848,0.23171479,0.32793036,0.40237468,0.349756,0.41129237,0.37366727,0.39180934,0.30542865,0.22717732,0.19231993,0.42888966,0.3289184,0.32238778,0.23196639,0.25302836,0.3596129,0.35750148,0.47299883,0.4368239,0.421558,0.36072582,0.15545559,0.3159744,0.14456782,0.15618709,0.19949062,0.17588487,0.13737105,0.21411449,0.2638366,0.35900024,0.29014182,0.31292334,0.2370398
0.3714314,0.17671628,0.45832545,0.24531765,0.3883084,0.29797077,0.24814004,0.44457877,0.203199,0.3674313,0.52277505,0.3352234,0.22257265,0.32899195,0.25722742,0.5965999,0.3991117,0.30574092,0.48491624,0.33038634,0.41070282,0.38061678,0.3624052,0.15309267,0.19834816,0.29546624,0.34553096,0.30558467,0.2401927,0.2109929,0.31229252,0.30455643,0.39545587,0.46211794,0.3604874,0.5807283,0.17185295,0.38811034,0.19600113,0.25993147,0.3050606,0.22360693,0.20781943,0.17864777,0.18014005,0.1916749,0.19639996,0.049964502,0.25866538
0.11552104,0.13128248,0.20753682,0.07331252,0.52006954,0.1862421,0.24143155,0.29790905,0.2780809,0.34581026,0.31664887,0.15916653,0.29411086,0.37778485,0.26975593,0.39675927,0.20949088,0.24515156,0.31203303,0.27094677,0.29805192,0.2703865,0.23237547,0.5100701,0.3318583,0.33391383,0.23877443,0.19170022,0.36256853,0.3980988,0.41655716,0.35107806,0.31530783,0.21438779,0.22602044,0.31398702,0.23641343,0.22236788,0.25492266,0.24652386,0.22955479,0.20667179,0.1243439,0.120849,0.1414719,0.70401525,0.5318445,0.18428648,0.13974965
0.37332156,0.15380576,0.24449278,0.13907276,0.32217875,0.33677632,0.2658041,0.29925013,0.24666648,0.31562153,0.2747224,0.28968513,0.27277675,0.2942471,0.24223469,0.3768691,0.31204933,0.34810805,0.37689018,0.28047493,0.40665445,0.37501234,0.33474582,0.29394388,0.28790188,0.34289947,0.31322226,0.19975978,0.2973781,0.20937277,0.3898971,0.2851047,0.3349812,0.30969167,0.34160778,0.34994256,0.21371809,0.21916912,0.10615437,0.12021603,0.13300551,0.1259392,0.083664805,0.094283,0.13847084,0.3457255,0.28031716,0.23963608,0.14019004
0.3467368,0.19296612,0.0620355,0.256377,0.11950012,0.10514925,0.15075575,0.13088119,0.07724996,0.09572105,0.11174465,0.07599728,0.07861299,0.12492788,0.13980763,0.091436185,0.08353247,0.09801307,0.12942117,0.13133614,0.10646579,0.12553495,0.092605084,0.10624661,0.15072447,0.09194664,0.106978565,0.10417151,0.15114148,0.17305946,0.09619383,0.08271109,0.095198855,0.10100375,0.09859718,0.13422485,0.051599924,0.08832579,0.13611402,0.15278767,0.109383926,0.1542343,0.16954328,0.108932674,0.07711127,0.31870192,0.2115762,0.29063088,0.29819396
0.119315684,0.04927396,0.0444205,0.08179007,0.045201186,0.033636104,0.062097576,0.04296165,0.054516096,0.034212124,0.030979916,0.033682305,0.0359285,0.044021077,0.04478889,0.031527027,0.036262237,0.035397295,0.052081827,0.038500287,0.042462658,0.053164244,0.04404304,0.05200204,0.05879704,0.049169026,0.03532949,0.054839548,0.0475058,0.10063757,0.03901388,0.037117876,0.023185406,0.044038847,0.04286499,0.03158308,0.06889831,0.07142489,0.098038696,0.19174686,0.111185744,0.1889045,0.34002095,0.18816955,0.072809614,0.35483405,0.3095997,0.18224354,0.23503986
0.12429203,0.09092188,0.03557548,0.12189938,0.058311358,0.044246282,0.035849176,0.045367155,0.04297544,0.029075887,0.029493757,0.04428912,0.030014433,0.037537288,0.04508601,0.026577171,0.042572018,0.041830365,0.05744823,0.046883594,0.04268103,0.051506437,0.049885634,0.064539135,0.07230209,0.07977329,0.0355867,0.06755762,0.05590391,0.117850505,0.037997764,0.04088351,0.033020932,0.037236568,0.029359028,0.030328231,0.053590547,0.058491357,0.07977537,0.15092948,0.13169242,0.15304933,0.20418382,0.262342,0.13538603,0.27649686,0.25930694,0.19427967,0.12892589
0.48638535,0.1793619,0.05568652,0.16857395,0.0918023,0.039663702,0.04459571,0.06962653,0.06031267,0.03858867,0.023985237,0.025097763,0.027447794,0.042057935,0.058057092,0.08142956,0.0446534,0.05754037,0.05100252,0.04467135,0.034313433,0.051529773,0.040225975,0.042115644,0.06467175,0.03822314,0.020026565,0.048304025,0.104080215,0.06994002,0.027860677,0.06028848,0.026165208,0.031591624,0.03388565,0.012954641,0.09257726,0.22726835,0.1840479,0.19899555,0.13137002,0.18213134,0.35757267,0.12891977,0.035839282,0.29781023,0.27094662,0.26005584,0.46494508
0.34807903,0.095727764,0.051844053,0.135163,0.08881392,0.12633532,0.09158443,0.06340357,0.09235754,0.054444928,0.09063212,0.058757786,0.05489117,0.075984806,0.094737485,0.055304967,0.089614555,0.06760691,0.104053855,0.078504056,0.08120834,0.1588185,0.060621236,0.053494997,0.0667064,0.23616458,0.19764036,0.08498368,0.16713603,0.13419357,0.09025589,0.051294364,0.07535256,0.09744375,0.12393814,0.14714798,0.11157815,0.03831862,0.10767183,0.18009076,0.14089243,0.18103014,0.16874518,0.18717992,0.20774932,0.13010392,0.24086289,0.20389855,0.22764838
0.25565153,0.06823088,0.05313643,0.072088964,0.057771347,0.09802236,0.06617052,0.056355674,0.04945363,0.060868137,0.07804376,0.08397298,0.057795167,0.07706689,0.066657625,0.06617034,0.079687044,0.0842591,0.10876145,0.08801853,0.11200773,0.11746818,0.09729478,0.07445488,0.07958405,0.16281946,0.11626994,0.12514931,0.09793863,0.1309087,0.07309898,0.086222,0.10192027,0.13860217,0.1515652,0.12038128,0.061923765,0.08359866,0.09876465,0.15053871,0.16247195,0.15657574,0.1206104,0.14584209,0.19122477,0.35394382,0.34687656,0.27226225,0.18156245
0.32058093,0.2595982,0.09703248,0.20159717,0.11746423,0.13611531,0.13587452,0.13436717,0.09478695,0.10275174,0.1335162,0.12486058,0.09278155,0.09170499,0.11141927,0.091524094,0.12312435,0.103792146,0.15646717,0.10864464,0.109963834,0.15448579,0.14598614,0.09665025,0.08580757,0.14260004,0.14500692,0.18273272,0.08924723,0.10159268,0.10263706,0.087128766,0.112667315,0.13741574,0.11438589,0.14038642,0.058251884,0.13582422,0.08580915,0.10515236,0.14412132,0.1470196,0.12166023,0.100487396,0.106551774,0.10203373,0.108250454,0.10060114,0.10450511
