step,per_step_all,per_step_mid
0,0.12019814,0.13097021
1,0.11785159,0.12099745
2,0.099957615,0.09241595
3,0.1010575,0.108255126
4,0.10037667,0.11035859
5,0.086262375,0.08780938
6,0.10321791,0.11100402
7,0.08527192,0.08290941
8,0.08018436,0.07376355
9,0.07868181,0.074939005
10,0.08326282,0.0779677
11,0.079456575,0.073852986
12,0.067211494,0.058615565
13,0.06508575,0.055447053
14,0.108568534,0.104514025
15,0.09114551,0.079576954
16,0.06605598,0.05763018
17,0.07596347,0.06863147
18,0.08287919,0.084296055
19,0.08380695,0.0848954
20,0.09769933,0.101905674
21,0.104348935,0.10808831
22,0.08098633,0.075024925
23,0.07655471,0.072769634
24,0.07742879,0.07331044
25,0.07843208,0.07105133
26,0.079999596,0.0786082
27,0.07937753,0.079063326
28,0.08334863,0.083575875
29,0.08931939,0.092123605
30,0.080411345,0.08235996
31,0.09472454,0.10155987
32,0.07694951,0.078089215
33,0.0724978,0.06716872
34,0.0750138,0.07412701
35,0.09230082,0.097015336
36,0.08703893,0.084375225
37,0.08530806,0.08184414
38,0.09030359,0.09101851
39,0.083249845,0.08325419
40,0.09214908,0.094560884
41,0.09644001,0.1020736
42,0.10251253,0.10610738
43,0.11340379,0.12211976
44,0.103056066,0.10683448
45,0.10176937,0.10619275
46,0.10476451,0.115967564
47,0.10461702,0.10856204
48,0.1068895,0.1175299
49,0.096015565,0.10013953
50,0.10296544,0.107703656
51,0.11089924,0.120122865
52,0.11458884,0.12726612
53,0.10787119,0.1205246
54,0.11503113,0.12356162
55,0.10291043,0.10930808
56,0.10336365,0.11396
57,0.10848308,0.11524668
58,0.10681214,0.11657274
59,0.10192661,0.10719142
60,0.09919908,0.10711333
61,0.09463131,0.10062706
62,0.10900109,0.11450124
63,0.11528305,0.12721695
64,0.11716075,0.12580028
65,0.106193714,0.113467366
66,0.10962508,0.11625824
67,0.1028987,0.11116622
68,0.09869219,0.10668428
69,0.10862615,0.11868293
70,0.10008705,0.10809605
71,0.10622379,0.11571777
72,0.11735141,0.12782001
73,0.109138474,0.11873328
74,0.10504973,0.1156529
75,0.08468214,0.07624262
76,0.111223854,0.11566717
77,0.09824548,0.09755588
78,0.11162921,0.122111075
79,0.13686858,0.15421182
80,0.12412379,0.13523594
81,0.11256605,0.11679495
82,0.10559845,0.108308725
83,0.10387017,0.10264206
84,0.10128442,0.10764031
85,0.11128012,0.121573955
86,0.11597307,0.12916346
87,0.112957865,0.11997953
88,0.1064747,0.111747734
89,0.102079146,0.1100133
90,0.10990082,0.124796875
91,0.118521675,0.1280366
92,0.117494695,0.13241602
93,0.11633967,0.12671764
94,0.10197824,0.10404763
95,0.094613835,0.09775551
96,0.08825573,0.08937884
97,0.09690255,0.098613374
98,0.09304477,0.093011305
99,0.09171696,0.08924484
100,0.08707705,0.08972229
101,0.10714034,0.109733984
102,0.10020805,0.10516017
103,0.10903167,0.117272824
104,0.12588574,0.1390029
105,0.14249577,0.16355239
106,0.12662861,0.14146978
107,0.09933048,0.10338693
108,0.11501604,0.12040847
109,0.11292797,0.11284531
110,0.11083346,0.11984826
111,0.12868175,0.14728536
112,0.12389872,0.13589539
113,0.11616862,0.1336428
114,0.11003484,0.12398236
115,0.118199706,0.13133468
116,0.11939315,0.13240123
117,0.11881259,0.13166514
118,0.12609307,0.14387967
119,0.12357577,0.13874662
120,0.1321437,0.14518929
121,0.12628889,0.13572314
122,0.12804098,0.14208043
123,0.13826865,0.15060078
124,0.1376422,0.15066089
125,0.13310394,0.14581011
126,0.11867279,0.12566824
127,0.13175233,0.14656967
128,0.104364336,0.10919707
129,0.10396199,0.11150136
130,0.11289175,0.12028625
131,0.1162439,0.13043962
132,0.13578682,0.15426843
133,0.12641537,0.14022838
134,0.105075926,0.10991762
135,0.09692209,0.10221397
136,0.10543717,0.10862462
137,0.10107725,0.10065615
138,0.11373251,0.11943129
139,0.12010313,0.12467713
140,0.09939767,0.10329768
141,0.097804114,0.10176361
142,0.103088096,0.1084114
143,0.10008744,0.106543355
144,0.09708962,0.10701992
145,0.103198394,0.111575596
146,0.089996144,0.09371536
147,0.08594036,0.07395137
148,0.09883383,0.10149808
149,0.11388403,0.121922165
150,0.13981776,0.16044058
151,0.12612963,0.13926531
152,0.103716955,0.113953754
153,0.10148457,0.10756516
154,0.11764568,0.12255309
155,0.12080483,0.12377524
156,0.12620507,0.13313669
157,0.12055467,0.12828542
158,0.13158424,0.14144368
159,0.11898041,0.12982263
