0.029388798,0.01841518,0.104732186,0.07270533,0.03230377,0.03838654,0.023480326,0.036804717,0.017487392,0.02185421,0.012143825,0.024604827,0.028194806,0.04304639,0.12795134,0.0631529,0.045344982,0.042025667,0.018614272,0.013996004,0.021527603,0.03835504,0.05052628,0.036755614,0.019244883,0.013798587,0.019896096,0.05664264,0.046151,0.061521836,0.017326051,0.027045954,0.02280732,0.038469262,0.025522584,0.047370635,0.04700301,0.014466975,0.017070027,0.037885047,0.020771487,0.032244828,0.0123409,0.01529324,0.03628692,0.020069567,0.15673505,0.07045577,0.0529119,0.011067991,0.008738074,0.014399576,0.023262966,0.03490408,0.041831836,0.01122252,0.052380838,0.03911237,0.010611523,0.015036298,0.014507151,0.020140331,0.01778842,0.01754184,0.012603554,0.017217863,0.0053756125,0.009290491,0.00889859,0.01380267,0.008336378,0.021886177,0.027213776,0.041436546,0.012613016,0.009399421,0.0057014837,0.0076122414,0.009075313,0.016899083,0.02894351,0.017481271,0.015666824,0.09518212,0.069189765,0.018071888,0.03874559,0.033634283,0.026783194,0.010374205,0.015625792,0.03001283,0.024309417,0.029657083,0.013769039,0.015669324,0.0152024375,0.02297854,0.054514594,0.2908105
0.042293455,0.032347746,0.024483997,0.072642125,0.018250722,0.02277737,0.009975271,0.0083928425,0.020795211,0.010557099,0.0076895338,0.01029715,0.006563406,0.008299428,0.021036288,0.024929298,0.021912083,0.02061697,0.013027652,0.015619411,0.009460368,0.0077917543,0.022122778,0.018773424,0.0067027407,0.011422946,0.011670912,0.017649045,0.08600612,0.039805636,0.056962363,0.055277567,0.0056394446,0.026262993,0.013874663,0.017775951,0.030331103,0.012750229,0.05525728,0.039953917,0.027141219,0.0495467,0.014253014,0.022807226,0.07026885,0.01682129,0.02737261,0.0752693,0.045737408,0.004115731,0.003643321,0.014440296,0.009651518,0.031036332,0.016371176,0.010467386,0.024515202,0.01859208,0.007848601,0.003862698,0.003107613,0.005085181,0.004429823,0.0054283394,0.0055358247,0.0028382295,0.005163021,0.005786629,0.0074293846,0.009969162,0.0059238314,0.005981307,0.024954032,0.030963209,0.0046066483,0.009562819,0.00966679,0.00858434,0.008123043,0.010917212,0.016161736,0.013674495,0.023842063,0.044421338,0.08699846,0.06053366,0.04427882,0.029448228,0.035930045,0.016839951,0.023434464,0.03632877,0.023973119,0.03512944,0.020336503,0.01761421,0.019095182,0.020570736,0.029944254,0.026744882
0.046480354,0.02593131,0.009841859,0.020671936,0.033645246,0.02235746,0.015187218,0.011485623,0.04778316,0.006979522,0.0077993097,0.0055173263,0.0062974496,0.049025003,0.10255259,0.03726169,0.019881716,0.026273962,0.008869963,0.012040435,0.007884399,0.028655846,0.03706099,0.02904076,0.0093346685,0.004474164,0.004307868,0.08593356,0.050356485,0.0331068,0.026469791,0.020965766,0.02297305,0.03020518,0.008779586,0.11795877,0.08728451,0.023179984,0.038221564,0.04423696,0.03649124,0.040353365,0.017542321,0.02031718,0.029639713,0.049150698,0.053750638,0.13846144,0.060218677,0.0039343997,0.0033072957,0.014161118,0.014913035,0.04661126,0.030095493,0.018563448,0.06914725,0.05323569,0.016293336,0.012007248,0.009959303,0.037439965,0.010485067,0.010338048,0.009161144,0.007426867,0.003390176,0.006334183,0.007618562,0.0044932542,0.004361276,0.047174957,0.06339616,0.060169205,0.017320516,0.031028345,0.008549029,0.0106042465,0.011118175,0.03007333,0.011155692,0.008510273,0.06368244,0.12021312,0.21982297,0.030555343,0.033351365,0.08150073,0.04086842,0.0060997317,0.017481245,0.032295816,0.014746112,0.07481464,0.020656088,0.019348826,0.016341256,0.00435439,0.16300884,0.0792312
0.0478556,0.033198684,0.07808953,0.052029848,0.045615077,0.07898783,0.063491575,0.02749597,0.27041993,0.027787272,0.028225707,0.020345025,0.017134922,0.065673426,0.066025704,0.11002964,0.07630348,0.049395666,0.04881874,0.063095324,0.028746791,0.08528049,0.04845414,0.06382115,0.05803709,0.014778227,0.024391271,0.18447807,0.13763016,0.07811245,0.0964232,0.054729242,0.018409649,0.047815856,0.0334261,0.13142991,0.1185911,0.07767746,0.07592821,0.1229747,0.037652917,0.033551924,0.042470597,0.047469527,0.037036445,0.108135864,0.09120558,0.07678952,0.060360752,0.012747334,0.023797715,0.103400655,0.043832574,0.027937785,0.051981207,0.06834596,0.020342685,0.06354674,0.020766675,0.014937326,0.0135073885,0.022475844,0.01781297,0.04347216,0.043992665,0.032225583,0.012699508,0.013276041,0.059297398,0.026919516,0.017917685,0.070107125,0.1062463,0.02895144,0.015629465,0.021183211,0.016656708,0.0197793,0.015706718,0.043201216,0.0308308,0.0253798,0.06948379,0.08950326,0.134799,0.03999707,0.10425136,0.07221785,0.03230206,0.023671236,0.04361576,0.050499454,0.03261662,0.0815586,0.1786173,0.21963593,0.07485821,0.06967347,0.16549632,0.18594673
0.13515876,0.034726538,0.05969831,0.054701168,0.0096487235,0.019512847,0.018084602,0.009584928,0.010886287,0.008310929,0.005660145,0.024188653,0.014300476,0.010865027,0.0114056915,0.005490113,0.0046861907,0.006876073,0.0015867029,0.006235096,0.011643664,0.0062590386,0.004309993,0.009131187,0.0032828387,0.0040021567,0.0017915501,0.0045577143,0.004905656,0.012328247,0.006665179,0.017406916,0.0030996064,0.004803716,0.02289063,0.0032775817,0.013631183,0.0012993499,0.011085799,0.010334645,0.0017858852,0.022004701,0.012941637,0.015071518,0.0055494425,0.0033775133,0.018470814,0.15268914,0.06945979,0.010280203,0.0065256087,0.034463897,0.013131168,0.041945565,0.03728768,0.002145814,0.021880493,0.028477984,0.006641264,0.016326496,0.01805048,0.009643963,0.0052001863,0.003509203,0.0029863347,0.008348415,0.0011027863,0.002192751,0.0016333776,0.0030357772,0.003227672,0.0028491702,0.0077892416,0.012703135,0.0022668296,0.0037180174,0.0022150956,0.013712554,0.012038789,0.0045976834,0.022833357,0.022119189,0.0024947019,0.024309712,0.012661076,0.0054248306,0.014334562,0.009742066,0.05289105,0.016352877,0.015712464,0.011497355,0.0076668076,0.006822417,0.0048285606,0.008615313,0.00319215,0.02946403,0.0071315556,0.124481946
0.050872125,0.027145948,0.05034498,0.051460423,0.014186187,0.018257141,0.009904917,0.011452812,0.019802084,0.008662712,0.0027215653,0.008123173,0.0023842058,0.010033689,0.028656932,0.00992116,0.009123459,0.017541805,0.003252685,0.008783552,0.011279221,0.01369239,0.02059603,0.019611226,0.00716808,0.006816565,0.013350877,0.018996654,0.013505592,0.035081487,0.016577575,0.03497579,0.020171607,0.023250783,0.02789952,0.027274225,0.03271699,0.0068058553,0.013254403,0.028976759,0.012208952,0.024813566,0.01861392,0.024127958,0.024720509,0.015554121,0.098737314,0.2068843,0.16777684,0.0091507435,0.0055614077,0.12489988,0.017522203,0.05198769,0.06766772,0.0066556176,0.111301124,0.09245829,0.022546213,0.028974842,0.021202698,0.0444061,0.002393994,0.0052763964,0.001696113,0.0023143971,0.0010316744,0.0013972431,0.005937166,0.0038286813,0.0062241047,0.0071652504,0.01901713,0.01960484,0.009058275,0.00793385,0.0076504247,0.0098396605,0.013443461,0.028826961,0.045696586,0.08131117,0.022716986,0.057927996,0.020922832,0.0066851615,0.04837686,0.081676096,0.064739816,0.008643275,0.041815527,0.053144522,0.06630652,0.016841318,0.0010800348,0.004469142,0.0027834799,0.0061150226,0.028304828,0.23195878
0.017287469,0.006451097,0.011530131,0.01184314,0.003312913,0.0020892057,0.0013928899,0.0017980828,0.0049155196,0.0006197551,0.0013832387,0.0022926412,0.0012679619,0.004023007,0.0020720654,0.0011221452,0.002255908,0.001631034,0.0015848423,0.0020251374,0.0020660844,0.0023122693,0.0021097495,0.0012500319,0.0010019824,0.003706407,0.0036914109,0.0023642522,0.0075525474,0.005230072,0.005128129,0.0038130055,0.0030233748,0.0036886185,0.002747345,0.003404377,0.0043666023,0.0011539505,0.0012781302,0.0009682664,0.0018744324,0.0016385523,0.0017910248,0.0015831395,0.0042813695,0.0017267878,0.0023330369,0.006313516,0.0026989211,0.0014820783,0.0007419976,0.0033389346,0.0014014931,0.0029332712,0.0043689865,0.0006963134,0.001671293,0.0028715285,0.0017709141,0.00062808266,0.00078943337,0.0013228543,0.00056591723,0.00063519756,0.00029780224,0.00027899985,0.00031260637,0.00046214781,0.0007655513,0.0007831872,0.0005930198,0.0006979872,0.0007997607,0.0016482803,0.00084743206,0.001226315,0.001368687,0.0017917911,0.0020629377,0.0033606559,0.004084983,0.0030100937,0.0013613483,0.0014270102,0.0010347717,0.00080126384,0.0011312902,0.009577914,0.0027800617,0.0015113753,0.0031296425,0.0032406899,0.0029686703,0.0036766254,0.0006158084,0.0012411879,0.0016679011,0.002786498,0.0026710923,0.022167802
0.0035753367,0.030190088,0.052961674,0.015160777,0.004924878,0.015067537,0.011333165,0.031301342,0.006153598,0.02491481,0.010237926,0.04944813,0.03223739,0.024861243,0.018550858,0.01112775,0.013069913,0.017134426,0.009781163,0.02862549,0.03476991,0.016099775,0.021117272,0.037065446,0.02801892,0.06173507,0.08200206,0.036829516,0.03319738,0.030621987,0.02342262,0.037547126,0.015640877,0.033022992,0.018824222,0.012115731,0.014429883,0.006379854,0.0116440365,0.013507256,0.010040969,0.02367232,0.034487505,0.010055979,0.0062884665,0.0030769596,0.0037179058,0.017307334,0.008140064,0.036072265,0.01019828,0.00410331,0.013563211,0.010328322,0.008151048,0.0027097496,0.008949171,0.022784363,0.0119283125,0.014364522,0.014687107,0.025309512,0.0059902347,0.016663253,0.002910368,0.0054002036,0.0030396553,0.0058502536,0.011947276,0.02243246,0.028981209,0.0044203904,0.008179105,0.011974473,0.008284983,0.0061020786,0.0067169457,0.008275158,0.017933121,0.0057498766,0.022122586,0.04237664,0.005734255,0.009640305,0.008105375,0.0033050156,0.004635629,0.014379947,0.022032794,0.008676797,0.019085161,0.010896503,0.014466931,0.0027927258,0.0019904496,0.0036955406,0.0026627104,0.007089902,0.007837347,0.016692363
0.04937801,0.00017664628,0.0009525677,0.15387304,0.23921043,0.065941446,0.029999752,0.030681696,0.05599956,0.028508613,0.016145268,0.0143881,0.012167369,0.03071174,0.04987048,0.0099092955,0.0063971975,0.0081355525,0.002611703,0.0047136005,0.004672757,0.009542652,0.019339494,0.01618518,0.010434007,0.0033336417,0.0096062785,0.027177714,0.05499832,0.033568013,0.043357413,0.08960721,0.010255429,0.008680263,0.020497663,0.010158587,0.032615736,0.036433578,0.026317025,0.036128238,0.0060105855,0.020158945,0.0011133063,0.020261977,0.016980117,0.0286869,0.109343715,0.058006246,0.03594679,0.0059242286,0.0150543135,0.0790883,0.021307556,0.02479581,0.16683036,0.048934847,0.016784513,0.053204965,0.02647043,0.029446699,0.022880748,0.0070609087,0.008515858,0.010518402,0.0056632496,0.0068276473,0.0065195644,0.006060019,0.018326813,0.014338112,0.009595264,0.007990604,0.052485075,0.04020306,0.003263832,0.009469559,0.0067666513,0.015453399,0.011069184,0.004919312,0.0066080596,0.008077185,0.006468294,0.01875662,0.024204506,0.019964242,0.057427756,0.09814262,0.042207893,0.010983346,0.00641602,0.034497734,0.031935655,0.019222734,0.09360782,0.09499369,0.011746818,0.00842841,0.04717042,0.25625244
0.06085529,0.015656974,0.09037024,0.2720316,0.09053544,0.030676566,0.016098332,0.012019841,0.12241309,0.009723765,0.011990612,0.01673296,0.010435334,0.034621637,0.028483711,0.031039456,0.03213344,0.031083826,0.0090814065,0.013522647,0.04000082,0.012981935,0.0034664012,0.0033392916,0.017612394,0.025103545,0.02193979,0.06495525,0.018899731,0.005885285,0.025117906,0.011870928,0.012837956,0.010757264,0.015896197,0.057823222,0.03897072,0.08155175,0.025136355,0.023925753,0.06453515,0.010535976,0.06172127,0.034094777,0.096648686,0.011545334,0.014018706,0.053435646,0.028563296,0.0044173356,0.029106226,0.10032501,0.01469619,0.01849509,0.14563183,0.033877723,0.0043135346,0.029745005,0.003750309,0.005948186,0.018820798,0.003196848,0.001994379,0.0018727831,0.005568425,0.0027005621,0.00930651,0.014666156,0.033055544,0.0059116017,0.0039433795,0.015145988,0.05255267,0.031985518,0.011153149,0.023597911,0.0334915,0.03247285,0.023393948,0.033691686,0.05315102,0.054502796,0.06405263,0.044293378,0.100563034,0.023218302,0.03161244,0.14418122,0.009099443,0.015958143,0.059759986,0.0477189,0.06863293,0.050605204,0.020796774,0.064992905,0.03983683,0.033979,0.0932929,0.13643728
