0.17625107,0.11942844,0.0322562,0.080147415,0.034066964,0.05487552,0.031749133,0.06539802,0.042961475,0.060388416,0.119268805,0.09745207,0.06521702,0.074756816,0.09550892,0.02443497,0.016261319,0.045777887,0.033968586,0.06432988,0.069807515,0.23520462,0.09081473,0.03573782,0.020370033,0.0491549,0.056020636,0.07830687,0.038894013,0.020938806,0.034324396,0.0884408
0.029732741,0.020459479,0.024811925,0.016540173,0.019867187,0.06791287,0.1008989,0.13830182,0.048065305,0.024285082,0.04898332,0.038188472,0.032050274,0.06293388,0.040312294,0.0148277525,0.019336509,0.029950496,0.064629205,0.029990593,0.016967217,0.04302185,0.05156817,0.103921466,0.022610262,0.03222014,0.06504298,0.044993397,0.031796496,0.02221213,0.01312561,0.022281805
0.11159226,0.06854192,0.03891745,0.10391418,0.045335304,0.16489922,0.14184798,0.2507331,0.16965476,0.27053252,0.12818885,0.15929972,0.14980292,0.19990565,0.19526294,0.035436396,0.022258991,0.080715746,0.034013413,0.09247235,0.092020646,0.33161446,0.15023716,0.06193793,0.053842034,0.13961959,0.16407292,0.11976826,0.07042884,0.023270566,0.03250938,0.089696735
0.14819032,0.18982993,0.36163983,0.23142783,0.14895223,0.30657735,0.13433664,0.05425705,0.08829057,0.14316723,0.17689168,0.16968757,0.09322137,0.2765397,0.27316177,0.11099843,0.2288155,0.09759194,0.061843123,0.12286174,0.15231857,0.28948304,0.34268132,0.2654829,0.086987324,0.24417679,0.27915353,0.12387259,0.0872519,0.08527487,0.1077088,0.26288813
0.47867277,0.4688952,0.09935269,0.5138729,0.0660638,0.29261425,0.17667697,0.33674017,0.23474142,0.12198487,0.38717353,0.46356562,0.031125076,0.23909399,0.4956721,0.1674568,0.30921966,0.13546911,0.036403958,0.1734802,0.01399584,0.22483405,0.14398725,0.02698799,0.012571425,0.21315002,0.24031946,0.18582688,0.13434911,0.031750686,0.07063541,0.10093165
0.31284973,0.17895524,0.3224932,0.33723235,0.16185403,0.090696454,0.095889695,0.14647423,0.4464387,0.2737621,0.3919182,0.25317043,0.30559513,0.32774317,0.392886,0.25431606,0.31615752,0.25409448,0.040564544,0.094872355,0.12556417,0.3190347,0.2507154,0.07488204,0.081775114,0.3537362,0.13928543,0.2938506,0.30122226,0.088716224,0.15627939,0.13589685
0.05659707,0.047348928,0.04338036,0.09439272,0.02547217,0.06111606,0.029685022,0.09947336,0.10918489,0.02688827,0.09640299,0.1618658,0.093208246,0.07906681,0.16697352,0.03474505,0.092396244,0.048131723,0.028060243,0.14651436,0.01953185,0.04271316,0.1076832,0.004538932,0.0093056215,0.051078826,0.03315399,0.13678677,0.07780477,0.0189647,0.02317473,0.043307494
0.013988077,0.023483817,0.08960901,0.04620028,0.010701536,0.01662591,0.018024867,0.06951223,0.042508855,0.011852748,0.14010939,0.24382469,0.061770912,0.17485185,0.39762735,0.024900848,0.18141,0.044492867,0.008693009,0.06930242,0.008684125,0.034958445,0.057622265,0.005062352,0.004978945,0.058254085,0.16152214,0.024536248,0.02492348,0.009342204,0.028305614,0.019999595
0.13351175,0.055971663,0.13333967,0.34540525,0.18426879,0.50019574,0.04752908,0.079789706,0.2796928,0.45137048,0.33884627,0.39286318,0.4900356,0.5973514,0.5897709,0.9805202,0.9459089,0.30403888,0.031141004,0.27064693,0.06535326,0.3269106,0.3512719,0.11962726,0.3003268,0.53428596,0.71911997,0.25059202,0.026880814,0.010418546,0.070947,0.33928856
0.1354924,0.18661194,0.15711534,0.42287776,0.31688574,0.44843093,0.15307902,0.26266515,0.37104335,0.65129775,0.3637496,0.39679447,0.55733675,0.19523712,0.27854294,0.83358216,0.6885298,0.74442524,0.057411086,0.15920097,0.18378563,0.79634446,0.8417151,0.23949584,0.82429075,0.8274627,0.50543076,0.899802,0.5538096,0.34899908,0.61528885,0.62084323
0.21360545,0.34884316,0.41975373,0.54526466,0.40057683,0.6867963,0.5446926,0.5314116,0.48052424,0.57478297,0.60837936,0.7481462,0.63150793,0.6753184,0.6918501,0.78628826,0.7682609,0.5246521,0.28771514,0.36216405,0.37491265,0.47103238,0.8908188,0.4832413,0.62245643,0.8152322,0.6728753,0.7925738,0.6173955,0.32856846,0.5642938,0.31955984
0.039533902,0.031550433,0.10623032,0.04347181,0.02216547,0.044227153,0.031283427,0.06958913,0.03879205,0.024106301,0.07832018,0.08930067,0.055900257,0.08975772,0.15160738,0.2689898,0.19209886,0.080001354,0.017884592,0.06018494,0.012932,0.037830487,0.08090702,0.012633901,0.012227274,0.026706103,0.08730558,0.03615168,0.03414928,0.020113636,0.04079313,0.031716898
0.15232253,0.090869434,0.32994968,0.20053229,0.08068793,0.043083504,0.034964014,0.07171545,0.25524476,0.6148751,0.58542335,0.52906245,0.6985606,0.48121315,0.93800825,0.8896193,0.8432351,0.38508463,0.023164727,0.054765683,0.11629507,0.37280688,0.3944529,0.09071268,0.21749793,0.43208507,0.33459264,0.38233206,0.23041187,0.09133978,0.17601289,0.48484662
0.15058573,0.12998453,0.13194335,0.16471621,0.07370964,0.2032256,0.15869233,0.19591406,0.403025,0.3435384,0.19973172,0.26155922,0.2842546,0.20434232,0.31448585,0.12243065,0.23356657,0.3931329,0.07183887,0.07691876,0.044487864,0.26451597,0.36081627,0.08469312,0.09063468,0.110098645,0.16447009,0.2733348,0.2296065,0.10544939,0.20630325,0.12023622
