0.30586392,0.33844206,0.35537687,0.3627863,0.36155847,0.35942155,0.36573067,0.35206228,0.37888896,0.3658414,0.37332094,0.51329184,0.41044813,0.37799093,0.51321816,0.3700046,0.39616776,0.37133563,0.36142313,0.36852926,0.40314263,0.39387244,0.36907095,0.4538757,0.36512935,0.36780536,0.3723208,0.3438291,0.36528528,0.34101808,0.36795628,0.39337623
0.04839095,0.08426045,0.10108775,0.0646018,0.06188788,0.0455511,0.05389566,0.0479901,0.059225984,0.034857042,0.04533562,0.05207172,0.043437682,0.04489764,0.051974043,0.06513111,0.053894926,0.050177597,0.031892877,0.0750216,0.06771591,0.050639432,0.07720251,0.054362386,0.04148174,0.031238616,0.037194543,0.036782257,0.034462087,0.04444234,0.031949483,0.042420685
0.04761595,0.06814549,0.055659495,0.042880453,0.07040227,0.073403865,0.047458664,0.03054804,0.045765467,0.03599628,0.0455514,0.06532365,0.035903037,0.029237626,0.037233002,0.09024135,0.060703836,0.07551052,0.03266158,0.06488253,0.05682636,0.03885352,0.05084477,0.05337538,0.06033298,0.034264244,0.035361487,0.047971066,0.032571852,0.038306125,0.023270655,0.031400483
0.053648807,0.06847555,0.0934608,0.059134196,0.058144286,0.059616797,0.081539884,0.04904318,0.07381271,0.06413471,0.055213444,0.08302495,0.0683445,0.039761912,0.06382931,0.09171161,0.06895861,0.08421238,0.06502044,0.06036154,0.07342178,0.04732803,0.08936837,0.06051668,0.036828488,0.028305717,0.05971276,0.053011987,0.041709736,0.072789654,0.04513581,0.040818885
0.04356339,0.0883524,0.12521708,0.07812917,0.066365175,0.075571716,0.070858374,0.07934368,0.08825882,0.0882972,0.05503262,0.053663597,0.04331129,0.048213273,0.06755139,0.1444673,0.12970515,0.119492754,0.08834727,0.09347806,0.110602066,0.065032706,0.07094914,0.11310646,0.06992526,0.068099715,0.06453932,0.06744538,0.051646397,0.039413296,0.056448005,0.055025492
0.08526878,0.10718134,0.24656521,0.06716515,0.06399813,0.06819023,0.08726424,0.04925083,0.06328651,0.059977137,0.06058347,0.059476238,0.04420118,0.057714067,0.07726846,0.09526196,0.12433374,0.1306969,0.09936543,0.10143305,0.11162338,0.086348884,0.10231818,0.13536626,0.05126758,0.066955954,0.094675966,0.073215306,0.066697314,0.07884927,0.046856493,0.09492699
0.0713381,0.06501376,0.18901646,0.02981634,0.052884884,0.062405497,0.06900354,0.0476811,0.07761736,0.055492684,0.066526294,0.086653754,0.047516525,0.049049895,0.08453171,0.09620237,0.09560509,0.13341129,0.094678596,0.08821646,0.11593097,0.058380403,0.09421787,0.14063631,0.05792867,0.07181463,0.08328582,0.07534965,0.07008697,0.07116774,0.06730628,0.06963467
0.11796033,0.094215386,0.22509046,0.05995608,0.07968381,0.1018904,0.10102916,0.096396856,0.09513675,0.08563769,0.09029415,0.09677057,0.08832643,0.087268285,0.1379273,0.23824966,0.25834006,0.35044372,0.20747057,0.123751685,0.15873526,0.14123735,0.07936954,0.18665613,0.08370228,0.12051508,0.15239078,0.19811979,0.14668386,0.11245364,0.13484289,0.10123313
0.07311691,0.065082885,0.21016619,0.046225473,0.056510806,0.045628652,0.07110316,0.058039296,0.065506056,0.06707016,0.06177549,0.074311696,0.08324799,0.07539274,0.081495024,0.19536835,0.1529778,0.20349747,0.14093068,0.07947073,0.11634689,0.12453619,0.07650038,0.11136274,0.06592099,0.0710171,0.07808026,0.10462007,0.06562499,0.07320546,0.08647759,0.100129254
0.17271405,0.12504384,0.3067645,0.053967528,0.14245318,0.13071966,0.103482135,0.10240014,0.115884766,0.11993982,0.14142077,0.18124856,0.14459029,0.1393443,0.17767204,0.39696234,0.33711207,0.32709232,0.27914476,0.19504423,0.22075625,0.29179174,0.15292203,0.2009823,0.19643572,0.19993997,0.1871745,0.2402667,0.2116798,0.13135748,0.10865952,0.20170878
