0.22882833,0.2359048,0.21339814,0.21496347,0.19615108,0.21904787,0.18461487,0.22124405,0.18917687,0.22535437,0.18817116,0.19032602,0.19876227,0.20911352,0.15987168,0.20784895,0.19030046,0.18195687,0.22939497,0.22457136,0.20031412,0.22210984,0.21159391,0.24140781,0.21882403,0.18414143,0.22896214,0.22672589,0.19865747,0.22352868,0.20188375,0.2278959,0.22091204,0.19405395,0.22331896,0.20374636,0.21744509,0.16529582,0.23353232,0.22899942,0.20006603,0.23334664,0.20742778,0.2246778,0.201392,0.20777048,0.20369379,0.23537055,0.22681104,0.20980832,0.23001517,0.2302258,0.20601013,0.23926207,0.23244803,0.20407303,0.22681122,0.23361188,0.23481873,0.23105182,0.23289193,0.21285337,0.20729558,0.2397344,0.23041978,0.24264857,0.22473621,0.21087618,0.21027711,0.242537,0.22491536,0.22779393,0.24408233,0.23769663,0.21447259,0.20898153,0.23848361,0.21639869,0.2069678,0.237752,0.2333653,0.23009934,0.24390264,0.21906877
0.068763494,0.11715163,0.10116616,0.07374703,0.05365871,0.07612946,0.06507381,0.07165615,0.038752995,0.063856445,0.0664858,0.051088467,0.05618823,0.06860314,0.05787443,0.067150734,0.040072873,0.052675825,0.07342782,0.14656456,0.046996016,0.052117173,0.049357817,0.08386057,0.108547434,0.08236239,0.09139166,0.068332516,0.046207923,0.053588275,0.06016846,0.04097172,0.03898833,0.05527535,0.06873913,0.053970806,0.078820474,0.05126192,0.07539091,0.15137893,0.04634729,0.039399087,0.043679923,0.062472247,0.057736214,0.039326217,0.06637131,0.07306191,0.042266354,0.04909316,0.095018424,0.0757433,0.040658478,0.09494801,0.10708949,0.05514224,0.050233066,0.05156508,0.08526919,0.04691232,0.041654937,0.042227942,0.040613957,0.06808581,0.07866132,0.07341344,0.14197694,0.06705049,0.07897925,0.032351557,0.042315137,0.07693001,0.076769054,0.061956294,0.03457749,0.060948186,0.07452853,0.074629776,0.027503747,0.052178938,0.058176972,0.048023716,0.062044423,0.038884986
0.04489665,0.07736485,0.070410766,0.029753767,0.03598878,0.035717014,0.039583717,0.024755636,0.04264491,0.046875384,0.052157134,0.062128272,0.0603592,0.06753438,0.03684567,0.032870732,0.02044711,0.035451557,0.03147595,0.08458611,0.029437756,0.01751336,0.039949697,0.037982065,0.030362286,0.034798004,0.024143256,0.03599678,0.020013822,0.050685193,0.03296811,0.025455857,0.034677118,0.03056123,0.04523861,0.030003805,0.038719177,0.041151047,0.03522955,0.057690207,0.027970765,0.023756795,0.034753256,0.032473594,0.0310589,0.049319137,0.07065701,0.031801358,0.028290626,0.03987115,0.046908263,0.037572235,0.03019672,0.028419744,0.04863891,0.035610694,0.0386312,0.024378764,0.021188602,0.016331999,0.02214176,0.033056356,0.03517443,0.023482712,0.025619468,0.036682256,0.03298888,0.027459748,0.038520157,0.011751202,0.008701837,0.029383993,0.026722921,0.036514148,0.021723801,0.038118135,0.028162703,0.019497562,0.014201316,0.032563563,0.028070414,0.022491094,0.0247584,0.042993966
0.07412615,0.079866394,0.046091113,0.050731357,0.048092254,0.06500046,0.08172382,0.06704445,0.05263668,0.06178282,0.08473229,0.04383549,0.059189808,0.06955309,0.07415737,0.03834541,0.023530766,0.05310489,0.067469984,0.15208538,0.05353409,0.029000608,0.059268653,0.0754194,0.08354429,0.08295576,0.045235995,0.046139117,0.026140282,0.041189604,0.028538037,0.03706521,0.027963717,0.05341355,0.046418667,0.03579648,0.032523334,0.056922983,0.04517428,0.11060688,0.064684644,0.0289983,0.040232044,0.053302195,0.03846978,0.037835725,0.07995048,0.039283574,0.046229612,0.042824004,0.08763341,0.060462873,0.04083664,0.05471196,0.065055296,0.045273717,0.040353823,0.040108707,0.0612133,0.046118822,0.053105284,0.034533042,0.027943164,0.0748419,0.046250187,0.030031841,0.06684335,0.02630937,0.021072537,0.02820825,0.02770063,0.053272907,0.05064209,0.038239073,0.018888785,0.057390556,0.028774729,0.051723152,0.0301816,0.05789341,0.04248729,0.057025813,0.057663668,0.039126646
0.047438744,0.09766879,0.07338369,0.06590102,0.044526774,0.083335444,0.10608961,0.07836597,0.08477796,0.09191383,0.08290448,0.064863704,0.083060935,0.058256898,0.07897671,0.047309265,0.058175553,0.048483446,0.06456738,0.15506911,0.055407334,0.037636396,0.07378359,0.080313586,0.09455812,0.0938131,0.0731441,0.05433029,0.06975599,0.058688603,0.03477871,0.04822696,0.0397801,0.05387796,0.053050254,0.04445176,0.03854964,0.04459887,0.052380044,0.12092902,0.048681926,0.050561793,0.0352341,0.048291836,0.042625375,0.04230129,0.04682861,0.054774534,0.06057469,0.057827227,0.07226401,0.071749695,0.057328783,0.054742634,0.06552564,0.040707584,0.03578598,0.0459995,0.044130404,0.053033184,0.0547629,0.026075901,0.04798879,0.045854945,0.045276202,0.051037498,0.04599822,0.045782443,0.032507062,0.024265822,0.049551714,0.036094684,0.042992454,0.040383246,0.034124326,0.0388382,0.03425523,0.034061957,0.044053357,0.052817095,0.029250946,0.041631155,0.040236756,0.060994677
0.114093244,0.08383205,0.049887583,0.045536526,0.036852676,0.05676741,0.064443305,0.035891335,0.03703563,0.095393315,0.04336396,0.045683827,0.079693325,0.047445983,0.0739117,0.03803889,0.030143289,0.08733085,0.0489675,0.16476329,0.03761309,0.0370269,0.12725604,0.11540566,0.07474644,0.059098184,0.04698566,0.021319957,0.030942969,0.05172784,0.04798654,0.04872301,0.033753127,0.045723464,0.03986811,0.031936407,0.030866366,0.0260151,0.025031043,0.16147625,0.021984955,0.027824525,0.0379458,0.032803655,0.027123448,0.05410338,0.11613797,0.03969429,0.029867869,0.080644496,0.076942384,0.049859576,0.055993203,0.040628366,0.05989263,0.0344147,0.04357221,0.02770585,0.023545597,0.029192403,0.037891056,0.028703408,0.048810396,0.037339747,0.032876395,0.04763228,0.06467793,0.042498544,0.024358673,0.017003238,0.020211294,0.05644255,0.05974039,0.035311677,0.048084736,0.09022536,0.03015372,0.03516767,0.019026052,0.030399652,0.039336357,0.027338127,0.0522646,0.06766389
0.077723846,0.06483344,0.041712753,0.05045338,0.03791357,0.053915676,0.07673693,0.0475612,0.07111701,0.12291232,0.040149044,0.053694915,0.059168324,0.05041699,0.06712249,0.04227639,0.032425042,0.047250908,0.043011915,0.14454737,0.041177142,0.030601522,0.06920842,0.05407685,0.052336853,0.062306717,0.045772795,0.041351832,0.045026828,0.05332673,0.062473703,0.055505868,0.04631602,0.05423972,0.053904228,0.063219555,0.06485257,0.053578824,0.03185874,0.12518458,0.037848014,0.026747722,0.051132087,0.040979397,0.032392878,0.043208726,0.06611057,0.051337253,0.04613466,0.062588595,0.10680639,0.037683014,0.06579073,0.06272144,0.06588564,0.05506703,0.07091468,0.069440424,0.06521612,0.055488486,0.039356504,0.042447798,0.071482055,0.051713098,0.079259075,0.052247725,0.07607666,0.06946319,0.0590281,0.04685985,0.029802915,0.05734918,0.055830278,0.05614722,0.05685694,0.07123637,0.0583871,0.05481424,0.051982097,0.05609061,0.052933514,0.053128053,0.043089062,0.07100357
0.12106004,0.06463239,0.04519673,0.058406107,0.05035378,0.061463468,0.058528725,0.05097706,0.065334514,0.14865233,0.039722264,0.039595965,0.045195065,0.041481048,0.05935342,0.036633532,0.037868284,0.058036286,0.06024257,0.14388527,0.024629124,0.030162431,0.073355995,0.05075174,0.055619594,0.050774716,0.038216736,0.02702874,0.038132314,0.041403778,0.028994653,0.039549995,0.03641722,0.03426579,0.052095592,0.034977626,0.037792847,0.05108424,0.031188764,0.12817088,0.024079159,0.03622481,0.039603133,0.05504632,0.03889793,0.043516546,0.04440792,0.048355296,0.03755452,0.04673516,0.07113965,0.04817137,0.046093166,0.036920182,0.055029746,0.043909132,0.039949622,0.044761308,0.044927105,0.04236783,0.038236897,0.029566284,0.03298692,0.04348507,0.04952374,0.035479017,0.046100374,0.047455374,0.029954836,0.01930001,0.019159464,0.054026213,0.042299636,0.025832875,0.033618968,0.038921364,0.044374254,0.028885046,0.032062657,0.042866368,0.03805821,0.045909293,0.037825152,0.05554522
0.0860284,0.047443073,0.037852656,0.03612952,0.029109811,0.05502317,0.043987796,0.06476024,0.04716776,0.12430557,0.070513085,0.043608177,0.044798303,0.042758446,0.04765606,0.046125423,0.039118513,0.05660182,0.06561317,0.18331549,0.035814364,0.025726372,0.10505806,0.053786155,0.058294214,0.049784616,0.037818983,0.02861107,0.031817757,0.03251924,0.039182123,0.0455768,0.076153256,0.067387946,0.05095368,0.05568021,0.02498226,0.033018522,0.05466572,0.11085055,0.042739186,0.050549533,0.08034296,0.051611394,0.037147693,0.058139767,0.062366076,0.04831158,0.04611255,0.12913378,0.05808284,0.04742995,0.052441012,0.04437205,0.054581873,0.04173873,0.05618813,0.034135,0.038021635,0.03906272,0.031978697,0.023376156,0.07016662,0.06497757,0.049325235,0.04160231,0.04041614,0.054525316,0.031973954,0.021643821,0.035530653,0.06935241,0.04916967,0.043649614,0.07076968,0.049371745,0.032572776,0.02490948,0.036253754,0.04082445,0.035744164,0.030805504,0.04772578,0.13539033
0.1953398,0.13506268,0.077651724,0.03371311,0.030678159,0.07312604,0.05263617,0.10452608,0.053143304,0.15758716,0.057327062,0.037822165,0.041317526,0.05947851,0.05220357,0.04980431,0.031247163,0.03431647,0.05508552,0.16577971,0.029747678,0.021061597,0.11907296,0.04222308,0.0461436,0.044635955,0.044929698,0.026317548,0.027797649,0.029062105,0.033000823,0.03706337,0.05266492,0.04697542,0.042125188,0.053714093,0.03980557,0.030047275,0.036320087,0.14427863,0.03173167,0.036466163,0.0619087,0.05228834,0.03517222,0.038857862,0.048075605,0.044969227,0.051992495,0.09819984,0.06388235,0.043121796,0.043334972,0.0426112,0.040922787,0.030086868,0.037621323,0.035169527,0.030269852,0.028513316,0.026991352,0.017655393,0.047392737,0.047995277,0.035132088,0.028599808,0.0313205,0.04686868,0.031733576,0.0123912105,0.025585923,0.029724844,0.029109761,0.020511897,0.027189374,0.019204166,0.030838706,0.022710878,0.022021618,0.024120515,0.02675004,0.04003252,0.04072371,0.054374192
0.11085947,0.074937835,0.049528543,0.04418235,0.041562952,0.06463604,0.07341907,0.07145282,0.073668964,0.08028891,0.057141867,0.05975265,0.052220426,0.0494883,0.07531901,0.06962432,0.07543479,0.07523594,0.06192633,0.10326186,0.061946496,0.04871815,0.0923371,0.06065825,0.0594105,0.061823517,0.048876964,0.037705816,0.05683408,0.06124092,0.06481492,0.05028352,0.060486384,0.053352896,0.057460282,0.053031757,0.05391533,0.049225397,0.04255337,0.0674688,0.060828377,0.06097213,0.06126177,0.07801182,0.053019684,0.055985272,0.051011443,0.07035851,0.068407945,0.07710336,0.054881334,0.051997226,0.07231903,0.07757213,0.06599804,0.053712375,0.048050374,0.05788733,0.061435185,0.06050758,0.034913152,0.03442323,0.060333032,0.042111658,0.05983462,0.06605281,0.061391257,0.056926653,0.05787375,0.028431315,0.06731076,0.05611478,0.05985062,0.057699844,0.04472292,0.038979784,0.052166283,0.05705297,0.061148178,0.054730788,0.049591977,0.06576816,0.03591898,0.061934855
