k,cum_mean_std_all,cum_mean_std_mid
1,0.119178124,0.1264771
2,0.12545854,0.13302535
3,0.13650477,0.14823818
4,0.14178751,0.15526406
5,0.14490291,0.15589583
6,0.1464955,0.15806985
7,0.1455373,0.1564854
8,0.14520994,0.1560925
9,0.1513328,0.16393349
10,0.15483513,0.16777253
11,0.15810615,0.17249106
12,0.16076215,0.17475615
13,0.16410144,0.17833208
14,0.16460773,0.17785503
15,0.16288458,0.17570652
16,0.15965784,0.17128776
17,0.15591787,0.16661184
18,0.1530487,0.16285308
19,0.1502785,0.15899439
20,0.14875323,0.15706605
21,0.14649142,0.15390177
22,0.14401089,0.15069513
23,0.14169817,0.14800315
24,0.13903439,0.14492004
25,0.13664213,0.14204681
26,0.1347376,0.13974977
27,0.13313195,0.13776895
28,0.13219944,0.13683765
29,0.13084504,0.13526139
30,0.12959582,0.13379595
31,0.1281043,0.13211446
32,0.12677777,0.13055663
33,0.12592512,0.12967542
34,0.12503067,0.12869965
35,0.12401739,0.12760961
36,0.12290389,0.12657306
37,0.12192408,0.12562907
38,0.12102722,0.12472396
39,0.12022892,0.12393016
40,0.11964953,0.12345221
41,0.11942594,0.12326398
42,0.11878828,0.12265179
43,0.118095756,0.12188215
44,0.11740046,0.12096333
45,0.11662839,0.120058104
46,0.11621618,0.119773924
47,0.11578448,0.11927196
48,0.11518488,0.11860379
49,0.114855565,0.11823082
50,0.11432539,0.117434196
51,0.11394452,0.11687969
52,0.11304681,0.11567511
53,0.11247678,0.1150236
54,0.112175904,0.11474889
55,0.11213102,0.11475356
56,0.11210135,0.114804335
57,0.112028785,0.114796184
58,0.11192275,0.1147669
59,0.111926265,0.11491689
60,0.11209643,0.11528905
61,0.112189025,0.11553397
62,0.112338394,0.115875535
63,0.112485565,0.11620843
64,0.112615116,0.116441816
65,0.11285215,0.11691835
66,0.113077804,0.11728036
67,0.11331124,0.117722005
68,0.11339841,0.11797863
69,0.11316853,0.11775539
70,0.11334431,0.118028015
71,0.11352653,0.118329704
72,0.11333089,0.11811867
73,0.1130583,0.117803715
74,0.11272242,0.11739146
75,0.11232189,0.1168994
76,0.112128794,0.11667761
77,0.11205811,0.116626576
78,0.111934476,0.11651715
79,0.11190714,0.11650794
80,0.11163807,0.11620593
81,0.11150908,0.11610305
82,0.11139849,0.11604979
83,0.11108898,0.11572458
84,0.11100389,0.115641005
85,0.11104245,0.11577939
86,0.11088096,0.11558857
87,0.110644534,0.11531455
88,0.11045105,0.11511391
89,0.11027419,0.114884816
90,0.109994456,0.11454391
91,0.10972393,0.11425358
92,0.109542474,0.113993384
93,0.10942478,0.11389202
94,0.109128445,0.11353784
95,0.10894914,0.113373265
96,0.108669706,0.11305747
97,0.10843695,0.11272775
98,0.10803692,0.112242505
99,0.10782417,0.112025596
100,0.107489176,0.111666344
101,0.10732563,0.11148699
102,0.10718939,0.11133857
103,0.107150525,0.11127002
104,0.107103296,0.11119561
105,0.107129306,0.11124718
106,0.10718493,0.111283824
107,0.10713683,0.111272305
108,0.1070481,0.1112135
109,0.107141644,0.11139328
110,0.10738289,0.11177846
111,0.10753694,0.112015255
112,0.10765094,0.11223413
113,0.107771985,0.11241523
114,0.10818765,0.11301769
115,0.10857705,0.11362814
116,0.10884821,0.114014514
117,0.10909392,0.11436422
118,0.10933254,0.11475366
119,0.10962182,0.11522443
120,0.10993603,0.11571087
121,0.11020724,0.11612627
122,0.110459425,0.11651854
123,0.11061499,0.11680823
124,0.11048912,0.116689876
125,0.110441476,0.11663488
126,0.1103202,0.11649112
127,0.1102465,0.116425835
128,0.11026856,0.116455734
129,0.11024518,0.11643853
130,0.11008556,0.11624691
131,0.11004561,0.11621167
132,0.10996927,0.11610716
133,0.10981929,0.115922295
134,0.10972544,0.115829006
135,0.10958205,0.11567181
136,0.109428026,0.115487784
137,0.10937232,0.115465485
138,0.10921218,0.11529822
139,0.10905628,0.11510498
140,0.10889597,0.11490947
141,0.108748294,0.11473871
142,0.10858961,0.114531286
143,0.10843356,0.11437337
144,0.10834539,0.11429167
145,0.1082534,0.11421619
146,0.10802878,0.113929406
147,0.1080067,0.1139536
148,0.10780914,0.11371052
149,0.10758673,0.11344933
150,0.107413076,0.113238096
151,0.10720047,0.11299616
152,0.10693891,0.112676546
153,0.10670369,0.11238602
154,0.10647028,0.1121265
155,0.10629756,0.11193124
156,0.10614317,0.11177354
157,0.10600242,0.11161494
158,0.105929,0.11153077
159,0.105960354,0.11154861
