0.05384831,0.04250066,0.08266067,0.065794714,0.044224598,0.09188642,0.058943875,0.06184919,0.10601795,0.09893871,0.07381454,0.0790607,0.11247443,0.20120189,0.12173598,0.051059034,0.04538361,0.046729248,0.02889072,0.1415292,0.056750223,0.06613929,0.09261015,0.08307981,0.051855642,0.08373995,0.055977944,0.20254187,0.17603616,0.07320755,0.08431958,0.1680616,0.094995715,0.05649961,0.06867,0.046442706,0.089924365,0.05803481,0.05371721,0.036369417,0.060637664,0.07222875,0.05982097,0.10972705,0.10491644,0.04091807,0.047674112,0.051796265,0.06922857,0.0673284,0.036769062,0.041767478,0.09839789,0.08840819,0.21122915,0.1113304,0.10250132,0.064084575,0.17492934,0.09052378,0.3293742,0.13199867,0.07101362,0.067723185,0.1698493,0.118564844,0.10202243,0.0925008,0.2073319,0.082623206,0.13866296,0.10564105,0.1051635,0.085440435,0.07671636,0.18184084,0.11907137,0.14740995,0.057243396
0.14186063,0.06718705,0.050187424,0.08379147,0.11547826,0.07495171,0.08325809,0.10677736,0.11896026,0.11307649,0.104194514,0.109145276,0.15764537,0.16810459,0.112929076,0.06932149,0.08584598,0.10083269,0.057812236,0.04258111,0.08414346,0.0912702,0.13046987,0.11108489,0.09484358,0.123508245,0.09155079,0.18540424,0.1738118,0.13415888,0.13551015,0.088646434,0.086691044,0.10524653,0.09494626,0.064560615,0.30160496,0.08609506,0.09060872,0.09748404,0.087901585,0.08622036,0.050450325,0.04710592,0.0958027,0.053990517,0.09582953,0.07961983,0.08194729,0.07896275,0.098848425,0.05604407,0.056332637,0.08747877,0.13252985,0.098922774,0.08068052,0.077076964,0.12462189,0.15080827,0.24081135,0.10065188,0.11912956,0.10985627,0.1841284,0.09850007,0.11475259,0.08683598,0.11724815,0.10055161,0.16085306,0.14802003,0.13089897,0.13628776,0.10487737,0.13286337,0.08900702,0.12254662,0.0813845
0.16454647,0.19215377,0.13894366,0.12513523,0.15899959,0.1883967,0.18870756,0.15438668,0.1474811,0.20138343,0.14365926,0.13657187,0.1350486,0.20734857,0.2898162,0.34044847,0.17762381,0.37487707,0.11999531,0.20983976,0.471363,0.274267,0.5583953,0.24323657,0.30095524,0.19144876,0.26551676,0.3904709,0.06276616,0.32298627,0.5023463,0.58690166,0.4962862,0.21027987,0.44546655,0.5409432,0.18237013,0.24581592,0.15957259,0.07458893,0.13284624,0.10580748,0.041706935,0.20858972,0.09993242,0.12787247,0.08862348,0.18411781,0.1061524,0.0724506,0.25622144,0.24271373,0.27377102,0.2416492,0.35001406,0.20825198,0.16712536,0.38171348,0.32140586,0.47375342,0.4380118,0.48365355,0.452832,0.26538873,0.30597466,0.41164553,0.51176333,0.4158583,0.21358967,0.18606727,0.11903526,0.16312473,0.20551129,0.1478197,0.19304208,0.20118375,0.18142854,0.21304943,0.25508022
0.10065934,0.08641164,0.070977725,0.08545901,0.09869931,0.13691212,0.08484139,0.122377485,0.2620812,0.21925977,0.13313025,0.091051824,0.07607543,0.105574206,0.16334929,0.091762505,0.09734973,0.09579356,0.06911129,0.038183123,0.044346098,0.21655986,0.07583142,0.104945116,0.09548715,0.088815376,0.0870051,0.07179915,0.1010271,0.12673746,0.09546772,0.09322354,0.13348943,0.18780196,0.15388896,0.07920849,0.26442063,0.07911143,0.05393081,0.05434318,0.14550811,0.20488591,0.09318682,0.055689495,0.32570595,0.111639224,0.30458814,0.10389156,0.087426804,0.076607324,0.065419,0.062807605,0.06351082,0.10065835,0.07998108,0.14330372,0.14183664,0.10016288,0.07446972,0.11196999,0.23499805,0.3294107,0.10323169,0.119601846,0.09564186,0.2622761,0.26958415,0.17038272,0.13023287,0.13187462,0.089934014,0.15314393,0.09094134,0.12781698,0.08512211,0.13580945,0.103379995,0.09240207,0.0968385
0.10217148,0.20174928,0.046224426,0.069479786,0.13527994,0.15014768,0.17045088,0.19444975,0.14301243,0.19798298,0.13591789,0.118977875,0.20398353,0.18031438,0.14115877,0.13424717,0.1158453,0.12888315,0.06510018,0.07830257,0.1391848,0.37434617,0.2195384,0.26831788,0.5330836,0.17957798,0.16420491,0.18530126,0.14819774,0.25061303,0.20401452,0.28239432,0.3811139,0.19163616,0.22570719,0.24500486,0.14509334,0.2743423,0.1579006,0.14328986,0.11789696,0.12346818,0.055829316,0.08179662,0.14925511,0.17019609,0.18884337,0.29719847,0.15790437,0.07878226,0.13149245,0.116582714,0.12150898,0.18988755,0.17711513,0.18234915,0.19822416,0.14603966,0.1917507,0.20370659,0.16575131,0.18675295,0.2125833,0.19686384,0.3021166,0.2572342,0.2279168,0.2259189,0.23557283,0.18836866,0.19154647,0.18912491,0.23963201,0.25282553,0.22758225,0.17714289,0.11262545,0.20381029,0.14312732
0.1565978,0.14918327,0.17187487,0.20194815,0.20296524,0.3377626,0.29752085,0.34271666,0.16661644,0.3801042,0.26635435,0.30923763,0.30411997,0.19146924,0.14383794,0.2594089,0.23220201,0.6874814,0.21770652,0.2582838,0.59564,0.4482459,0.70292073,0.5878879,0.5934747,0.6659348,0.41889688,0.26971266,0.23533759,0.56120074,0.45016107,0.49467206,0.5387567,0.40021476,0.71862626,0.44029212,0.5458563,0.56236154,0.2802294,0.42606524,0.14997274,0.10055998,0.055182982,0.12530059,0.13880871,0.12185754,0.19810143,0.31649324,0.16000138,0.11628364,0.15121701,0.16601507,0.104147725,0.19984129,0.16663504,0.15076005,0.23227547,0.15617837,0.23378679,0.21779948,0.19145429,0.24486294,0.27054936,0.28879762,0.2921778,0.2593156,0.41935322,0.5020233,0.26138055,0.34897235,0.32980213,0.3687069,0.40481347,0.40664914,0.3440077,0.24888103,0.25471047,0.24732858,0.2506558
0.23901372,0.1725048,0.2894154,0.1878813,0.19059044,0.4011119,0.21920107,0.26426408,0.16019207,0.4083534,0.17811331,0.20964333,0.18424228,0.17827804,0.20506342,0.27718005,0.27442104,0.32556972,0.31280658,0.32324213,0.5080361,0.56848633,0.50074434,0.6738997,0.45350885,0.36334282,0.33137167,0.29256743,0.2269203,0.6747359,0.47659296,0.4014641,0.47928888,0.43111536,0.7152909,0.5884509,0.4910566,0.7236617,0.50990516,0.44684398,0.14958277,0.11012314,0.080550544,0.19830193,0.17619503,0.12920237,0.27211317,0.2825337,0.207877,0.1354524,0.18680269,0.14691024,0.14123785,0.18793458,0.22108781,0.21873312,0.20284478,0.16973937,0.14518952,0.2192515,0.23069675,0.34785998,0.31403753,0.34848237,0.32030007,0.3604936,0.27948135,0.3180209,0.23058072,0.22109301,0.27843076,0.378347,0.28743604,0.3981305,0.22768562,0.25231427,0.21474434,0.3667051,0.34137687
0.07011201,0.12991597,0.1380061,0.12684424,0.1155836,0.14503202,0.12452963,0.19557643,0.20929295,0.13565336,0.15285191,0.14752296,0.16470021,0.10749169,0.08452726,0.06945482,0.09298885,0.112712346,0.05702566,0.0895723,0.09476604,0.1861753,0.13252828,0.16806965,0.14519487,0.0941913,0.099341795,0.15863213,0.15003464,0.15191479,0.16584449,0.2100357,0.2670297,0.1472352,0.16510615,0.13662702,0.14994448,0.15310487,0.104504146,0.10035185,0.10811669,0.1044738,0.07218563,0.09193192,0.14868876,0.14213726,0.11391026,0.112707816,0.13494582,0.09376218,0.100204445,0.15473892,0.14802372,0.1748741,0.19072886,0.17341693,0.19375284,0.14956857,0.14356244,0.16765776,0.17260285,0.23077722,0.17336783,0.24430725,0.17980814,0.25397113,0.2469796,0.24908012,0.24247772,0.24691127,0.2528721,0.26108104,0.26357767,0.28816104,0.22461705,0.21165381,0.19903573,0.22500834,0.08083256
0.08424028,0.06287548,0.10313984,0.09212342,0.10053299,0.13306947,0.079515435,0.081453025,0.14135505,0.16450761,0.08252064,0.06326586,0.06562713,0.08391289,0.11967682,0.10090777,0.10349894,0.10136092,0.0986282,0.07065174,0.09521403,0.10625909,0.0842689,0.08973008,0.060330313,0.08349598,0.08322347,0.08578404,0.12329195,0.13586043,0.08832467,0.06891203,0.06835371,0.09253303,0.081662744,0.06822361,0.05846871,0.09203588,0.10794309,0.09741067,0.08074151,0.09127701,0.15312614,0.07903466,0.08275784,0.07486739,0.07424865,0.08401576,0.13136655,0.113941476,0.057102583,0.054022733,0.09814047,0.07232282,0.08064018,0.12415572,0.059891835,0.053208098,0.06417217,0.101211675,0.066759095,0.104499966,0.07418384,0.07218082,0.077765845,0.110458665,0.090892114,0.079980925,0.10927111,0.06290969,0.07815799,0.057863895,0.073122516,0.04994739,0.07080257,0.057485927,0.081897326,0.1276761,0.09572674
0.16250822,0.10592047,0.18922506,0.10641349,0.16596776,0.23494172,0.16916402,0.16914794,0.21181494,0.4506796,0.14868023,0.14591277,0.15374473,0.19560143,0.21309942,0.23873265,0.121449925,0.120905004,0.10688847,0.098149,0.11516626,0.21778828,0.13045825,0.16892113,0.13367523,0.1792068,0.107756,0.14249393,0.18339281,0.21344362,0.11581435,0.11215888,0.118525825,0.11525899,0.18208218,0.11747605,0.21314076,0.1350238,0.24750811,0.16398081,0.10997092,0.104807526,0.10426218,0.10418348,0.17877938,0.11778941,0.12338304,0.08446816,0.11069921,0.1814075,0.12447902,0.09711943,0.1763645,0.16132933,0.17335907,0.18550356,0.15152846,0.11307643,0.13202733,0.16299564,0.15496512,0.17598613,0.17056887,0.15181991,0.12911819,0.19084996,0.13367079,0.12231785,0.1551897,0.1071498,0.15370327,0.10791334,0.15881217,0.120110445,0.1376596,0.13398781,0.12050364,0.15950505,0.2425962
