0.2554177,0.103477456,0.045709863,0.19487214,0.18644138,0.15225917,0.10524838,0.17352009,0.1619676,0.2730151,0.29885304,0.31792086,0.22160374,0.17305379,0.35441184,0.23706426,0.3877081,0.2142888,0.21061844,0.1659483,0.13848253,0.13309588,0.23375054,0.2368673,0.2649372,0.24617518,0.3047545,0.28166696,0.2521538,0.2429121,0.12599704,0.1829832,0.12286989,0.08533452,0.10177757,0.10132624,0.18372457,0.17045565,0.12923984,0.119211525,0.10226232,0.17161383,0.16934238,0.15536115,0.17096582,0.14112909,0.19716567,0.72684205,0.16328958,0.15090959,0.16287723,0.2058824,0.1535275,0.16048971,0.1929404,0.15991776,0.24686041,0.15104398,0.22425912,0.19993013,0.19157642,0.15992318,0.21863452,0.08238292,0.3318871,0.12033656,0.21563026,0.14668716,0.11669296,0.111121595,0.16300803,0.19322078,0.19389702,0.16860537,0.17619532,0.22028859,0.23499775,0.18960099,0.19506378,0.17374997,0.12068817,0.17567416,0.2300152,0.18031834,0.101784185,0.119224094,0.08996953,0.10122136,0.064700544,0.093747824,0.1515964,0.1023681,0.12247777,0.09764587,0.11204726,0.12752163,0.13626945,0.16477777,0.16280359,0.120333955,0.08027788,0.08433656,0.08129081,0.0689945,0.059771463,0.112692244,0.102342255,0.082074195,0.16385536,0.1866336,0.17598245,0.1658928,0.16164225,0.1227845,0.20427434,0.12912479,0.23972233,0.1494774,0.37298244
0.18119168,0.17058451,0.15694769,0.19072545,0.19039983,0.15974163,0.15620092,0.16021632,0.13270952,0.14222883,0.15016963,0.13730004,0.16317648,0.15870188,0.17250519,0.40507135,0.18396626,0.15530431,0.13405228,0.13880599,0.14134908,0.10719607,0.12790851,0.17374933,0.15400958,0.13301402,0.18505934,0.12953395,0.114713356,0.12160481,0.13815287,0.1996027,0.15065879,0.17295231,0.12835963,0.16836448,0.122096546,0.12384623,0.122407384,0.13523172,0.14055787,0.13226481,0.11178161,0.17257397,0.08804369,0.0841739,0.123411395,0.2341501,0.08485922,0.08683793,0.13494276,0.1520191,0.10894377,0.07972397,0.18560076,0.12637359,0.1279776,0.103588924,0.14853673,0.10131976,0.104651764,0.11246969,0.07429103,0.10851959,0.1776492,0.12180502,0.13032815,0.10441916,0.10909478,0.084025145,0.11259659,0.13522334,0.12947482,0.15469359,0.094769515,0.13799669,0.14056249,0.15072416,0.11511889,0.054087028,0.101363346,0.097649135,0.061671346,0.052740604,0.060549185,0.08947662,0.0805718,0.093457766,0.056330275,0.07919911,0.1372477,0.07921834,0.070324846,0.09161855,0.06685885,0.069593325,0.09052264,0.04335512,0.07304733,0.09326476,0.11003361,0.11315937,0.10958453,0.10859915,0.10926606,0.07557537,0.13227047,0.15045616,0.059053537,0.07713109,0.09996317,0.13961725,0.12778336,0.10349561,0.094052255,0.105029665,0.11973211,0.082770824,0.058723923
0.21028262,0.10184288,0.09029665,0.08392864,0.1615082,0.13916227,0.15009262,0.13398546,0.08532635,0.18761604,0.13574475,0.21105143,0.12128135,0.12621306,0.12696384,0.1681619,0.07669412,0.16022804,0.10162317,0.081337504,0.16517138,0.11564414,0.22672652,0.13427559,0.17900355,0.14820059,0.14927611,0.18122397,0.13848846,0.15046355,0.12730446,0.1860236,0.19459778,0.14736629,0.18821111,0.16904666,0.151568,0.14886412,0.14547803,0.12842196,0.12961835,0.13217205,0.15620635,0.11388137,0.17680547,0.20905685,0.09203848,0.63453233,0.09178557,0.17670193,0.12904209,0.11008237,0.1565894,0.19534042,0.2004971,0.11324998,0.11987087,0.11848232,0.12958091,0.15379553,0.16801992,0.17530422,0.13234976,0.13669075,0.2312788,0.18114963,0.27561045,0.22085801,0.22614469,0.18573329,0.26003772,0.212471,0.16585639,0.15714316,0.19886792,0.11202718,0.13653296,0.15315641,0.15355515,0.13309708,0.1068303,0.13862945,0.17174098,0.17837195,0.1416778,0.16213343,0.11955535,0.15176778,0.10103204,0.12142476,0.12839283,0.074825525,0.13216308,0.14479382,0.066902466,0.1484694,0.14845271,0.1182314,0.16853243,0.16829179,0.11941111,0.096208304,0.10477663,0.07171263,0.06158058,0.11808853,0.07952118,0.07067476,0.19912943,0.20522836,0.14172202,0.15857294,0.15503263,0.123395935,0.17463534,0.1587243,0.16611496,0.14845552,0.14486447
0.09242849,0.104876675,0.10165836,0.12665963,0.15393876,0.14911367,0.15960388,0.13372287,0.1278738,0.17264682,0.2126738,0.18911594,0.17958054,0.16597296,0.15019104,0.11598072,0.17360267,0.15155649,0.12956353,0.12894239,0.108844765,0.16005693,0.17089005,0.16455582,0.14594716,0.09656438,0.11613776,0.08785944,0.10439333,0.122073874,0.10968212,0.10284004,0.114196904,0.11895465,0.07641094,0.088797,0.1103475,0.10028509,0.09901736,0.10390066,0.09093754,0.09782171,0.099427395,0.15226196,0.09545649,0.08630757,0.12119431,0.15584192,0.08637827,0.074496634,0.11197083,0.088344455,0.11159181,0.07811048,0.1172206,0.10081386,0.13729458,0.114592396,0.12396536,0.10336756,0.12024583,0.1293793,0.13593371,0.09449612,0.120332465,0.11676025,0.15879782,0.1189781,0.12024453,0.10151058,0.111030445,0.13410932,0.1263372,0.11557817,0.09296189,0.08240026,0.113754176,0.11215062,0.10879617,0.09462713,0.09761871,0.09670814,0.09885189,0.07492448,0.084136344,0.08820163,0.115920424,0.08972688,0.08125468,0.09112577,0.11655697,0.08293998,0.08935396,0.101497956,0.09201964,0.08529449,0.10478236,0.092631735,0.08572437,0.09791861,0.09016703,0.07763986,0.07549002,0.08696376,0.102848,0.090357654,0.10063637,0.08143414,0.07626308,0.075679995,0.114033334,0.115135476,0.11491865,0.13513297,0.12283564,0.13660854,0.13766761,0.103978015,0.09566988
0.07966014,0.099705406,0.10765001,0.2360735,0.09283826,0.15170047,0.22363889,0.16587599,0.22917192,0.27959663,0.298138,0.22082992,0.21190508,0.21998027,0.20745648,0.2200371,0.2899705,0.087324545,0.20900875,0.15539104,0.23203257,0.30140868,0.20179184,0.23913066,0.14744215,0.13338937,0.1435163,0.13247721,0.12116131,0.103519775,0.10968897,0.13493168,0.10829903,0.16240746,0.08629097,0.12658295,0.17518076,0.13023362,0.1949181,0.13001853,0.19578005,0.2556122,0.1501647,0.23514856,0.13704509,0.12778148,0.20341562,0.24059495,0.13157655,0.13303226,0.26776958,0.14004783,0.07811944,0.103588715,0.12862915,0.10456465,0.14892596,0.11018757,0.15750906,0.08965974,0.07717167,0.14944635,0.082318485,0.16120352,0.18293591,0.10860505,0.13712631,0.14662328,0.19317853,0.097011834,0.23564449,0.25714043,0.22288254,0.23485163,0.1438895,0.18348691,0.25836647,0.17117372,0.16320705,0.07391548,0.22733502,0.2144126,0.061921816,0.115773566,0.2161946,0.14113742,0.13532071,0.1920773,0.097317286,0.17309508,0.18376282,0.12486978,0.11733441,0.16042538,0.10380238,0.111504115,0.11948199,0.04764312,0.22575173,0.08049574,0.04718734,0.05726523,0.067623846,0.084444255,0.117711075,0.06582482,0.13762459,0.10589088,0.030015219,0.066719055,0.12727025,0.09996684,0.09328394,0.10458477,0.085157946,0.07582128,0.06601741,0.045631036,0.30025974
0.10558829,0.09463881,0.09017017,0.14230165,0.14698343,0.16099341,0.14352752,0.17171851,0.14562136,0.16508058,0.14307758,0.14014205,0.17047785,0.16559564,0.13695163,0.14341554,0.1647124,0.19093262,0.19292757,0.1352482,0.172058,0.09626594,0.17451473,0.18042141,0.21574901,0.1813025,0.2811063,0.14979492,0.1884233,0.2681952,0.092799164,0.182657,0.15675564,0.17293149,0.19987069,0.25193858,0.23532002,0.17634833,0.1763803,0.2092886,0.2041967,0.22580746,0.17366202,0.25024483,0.1886311,0.20205273,0.105083965,0.23137623,0.10447454,0.1803673,0.23542167,0.17906229,0.24188995,0.16375089,0.1835214,0.20827757,0.31718093,0.19148788,0.37303302,0.22855055,0.24844676,0.19258332,0.48140138,0.110858865,0.26232708,0.2063788,0.31190506,0.22725326,0.20549454,0.20620067,0.2219547,0.19147615,0.18643254,0.20861514,0.21220419,0.17335375,0.22643061,0.14816678,0.19280678,0.38799885,0.43179998,0.2927899,0.2920937,0.15717083,0.2321822,0.18098581,0.20898055,0.2027361,0.16729225,0.22548078,0.25194472,0.16262382,0.2071885,0.21991305,0.17006339,0.1872072,0.25318152,0.2464452,0.10441794,0.16117163,0.19219993,0.14417152,0.19741923,0.25873417,0.15549667,0.17933397,0.21385461,0.1229683,0.25782204,0.20724374,0.32465872,0.22589703,0.15576553,0.19512951,0.18820192,0.2183954,0.16590272,0.25424325,0.10607114
0.031943418,0.04485144,0.013961945,0.13199948,0.024764383,0.050342787,0.19490631,0.055696014,0.1906122,0.03801953,0.20312609,0.1282146,0.04764349,0.14554392,0.095102385,0.08565159,0.1517354,0.076544344,0.14198577,0.17405213,0.17865796,0.12995946,0.10441668,0.18340637,0.10847021,0.12319616,0.1636949,0.22118942,0.12611078,0.03335787,0.012486381,0.08778054,0.07743426,0.18403205,0.087426275,0.08679548,0.06575313,0.08518119,0.2488342,0.10350945,0.17765109,0.13020101,0.24075124,0.14124493,0.17782815,0.15025628,0.11892032,0.055293784,0.08479883,0.06759344,0.07877975,0.15220326,0.058339756,0.1383054,0.18475771,0.19165318,0.10828428,0.18196693,0.16734767,0.17976964,0.1284541,0.148367,0.052597366,0.020106029,0.13433667,0.0930569,0.084406994,0.12030419,0.24563357,0.09299822,0.13485037,0.18807448,0.18955454,0.117680386,0.17327912,0.084560744,0.09794365,0.14173406,0.14793693,0.05954411,0.08932326,0.13986427,0.09029104,0.11385434,0.068978615,0.11933309,0.08256534,0.19755095,0.101496756,0.15242845,0.14776053,0.11474873,0.13448842,0.2827876,0.097958006,0.22132659,0.102178544,0.061340086,0.02185474,0.11156795,0.08008275,0.08808967,0.0899192,0.08055474,0.107002914,0.050340775,0.1547214,0.09680957,0.048815425,0.050333347,0.06345376,0.11735495,0.14497805,0.10313496,0.12292791,0.11734186,0.1541315,0.06279827,0.04099385
0.05415487,0.10286908,0.08853732,0.12718423,0.058170386,0.20034564,0.17817153,0.056253675,0.21925595,0.13286756,0.24431048,0.09448582,0.19247311,0.22047512,0.09526845,0.088820376,0.15268734,0.018552646,0.20185395,0.17520395,0.13780278,0.122614145,0.17075238,0.20835915,0.015900841,0.12104701,0.13647422,0.1939889,0.19510356,0.002769456,0.01265688,0.16148835,0.15741901,0.18619996,0.1009971,0.1752224,0.2180087,0.076021254,0.19630918,0.14642142,0.21645504,0.09588223,0.219031,0.15226668,0.20135987,0.2564935,0.1602054,0.11542515,0.11492634,0.03233603,0.23470104,0.20652781,0.027009042,0.111510776,0.17016983,0.29856727,0.05934124,0.27392617,0.13712546,0.25054833,0.2675118,0.26498377,0.00873382,0.013071353,0.17871146,0.14908323,0.15904291,0.20624088,0.20196196,0.08518376,0.23880175,0.28238633,0.2755851,0.1871008,0.2823124,0.11911039,0.29461953,0.19024542,0.16717343,0.045055456,0.19667925,0.18496805,0.014684075,0.06581296,0.14198032,0.155959,0.24171953,0.22815123,0.097807206,0.3280526,0.22145833,0.19336583,0.0940753,0.23153356,0.05476474,0.29343572,0.14792885,0.025027776,0.01953872,0.19835918,0.12171798,0.14640707,0.13018481,0.20053686,0.19261862,0.067685924,0.21351343,0.1681529,0.04804417,0.10894427,0.1263813,0.25019795,0.23314238,0.12356527,0.23579682,0.16278946,0.20812911,0.040199813,0.020378066
0.06627864,0.10291198,0.06682866,0.09532045,0.10058637,0.09199493,0.11151175,0.118760556,0.13933204,0.1360856,0.2114621,0.075538166,0.13431308,0.13353224,0.22096534,0.16621189,0.23139651,0.087718256,0.0615693,0.10648899,0.18504804,0.13107915,0.10192164,0.18996951,0.07037528,0.04824328,0.06352825,0.07914186,0.06802149,0.067592286,0.08810752,0.12186114,0.08413478,0.09149554,0.042101152,0.07473253,0.09077811,0.10101248,0.14292474,0.1077597,0.16409266,0.06875735,0.07648516,0.06651628,0.07577135,0.07378725,0.17725822,0.13324422,0.17295986,0.08225627,0.11079456,0.16899164,0.08175556,0.055009995,0.06907299,0.087027006,0.06746439,0.082284026,0.061349172,0.08172713,0.07338388,0.16046761,0.086613506,0.1362797,0.104634084,0.11295751,0.079564065,0.13774773,0.13373572,0.09100923,0.11159474,0.16345255,0.13495098,0.10103731,0.08196144,0.069693275,0.068543926,0.13940682,0.10409852,0.087118894,0.14072044,0.14244236,0.089941986,0.07626292,0.07019717,0.098932065,0.07399813,0.11606861,0.073491536,0.10378663,0.09388088,0.08118532,0.09806715,0.15699974,0.082279816,0.095565796,0.09835208,0.08919974,0.23350845,0.10538268,0.084138595,0.07111093,0.06590714,0.09187645,0.106522836,0.062818035,0.096409,0.08017156,0.09491649,0.055421393,0.057429776,0.11587028,0.14273955,0.049639296,0.083963595,0.053795233,0.091472596,0.04125275,0.26831216
0.21062884,0.12046219,0.14129464,0.18270676,0.22090706,0.17554717,0.1319027,0.1464534,0.1273836,0.16389725,0.14543757,0.18175417,0.19910118,0.1600159,0.16321462,0.21177755,0.13586348,0.1280695,0.124349624,0.11430274,0.18830654,0.13194926,0.18044753,0.17828114,0.14311087,0.11813027,0.12534498,0.11217435,0.14961766,0.18450911,0.15876336,0.15949394,0.16694005,0.14708875,0.13210969,0.15539953,0.16482022,0.15209574,0.12461029,0.14807314,0.13676722,0.1373477,0.13606407,0.14769575,0.13182916,0.12939896,0.1442593,0.3590209,0.16556127,0.12200969,0.15818997,0.13690032,0.1297011,0.08957946,0.15016411,0.1378739,0.14049128,0.14273787,0.19185628,0.13595343,0.16036135,0.1317906,0.1966398,0.16794305,0.16348018,0.16047509,0.19365771,0.18423642,0.15013959,0.17617217,0.15483628,0.12441911,0.100496784,0.14211768,0.12307847,0.15599562,0.16385917,0.13832945,0.13858168,0.10996341,0.14814799,0.12065528,0.11838282,0.08588719,0.16233648,0.16100745,0.16525592,0.15287232,0.15100181,0.13212812,0.1707066,0.12623568,0.17441355,0.12522884,0.13856551,0.13073592,0.14367725,0.13047971,0.14133519,0.10041645,0.111788176,0.111753635,0.18146554,0.17960894,0.11277559,0.1387268,0.24409164,0.14148772,0.12324776,0.072324604,0.2213848,0.1261608,0.10042303,0.174479,0.124520704,0.19236335,0.22523996,0.26567167,0.16799718
