step,entropy
0,
1,0.22705221
2,0.0006041823
3,0.0001350859
4,0.6706911
5,0.007002353
6,0.82773745
7,0.014779218
8,1.1142724
9,0.32558405
10,0.103904426
11,0.0009849981
12,0.46560386
13,0.004674334
14,0.000197233
15,4.838881e-06
16,0.015402817
17,0.45935303
18,0.30510846
19,1.3481189
20,0.011738646
21,1.1003634e-05
22,0.5741689
23,0.9239123
24,1.046793
25,1.1442459
26,0.00022910254
27,0.047862057
28,2.093261
29,0.6998826
30,0.30835617
31,1.1373346
32,0.52649355
33,1.4730953
34,0.40110466
35,1.5937146
36,1.6746945
37,6.447558e-05
38,1.5029001
39,0.77075267
40,1.0246849
41,0.36737627
42,0.95985734
43,0.00036073945
44,0.0043852776
45,0.31880304
46,0.61390865
47,0.003717728
48,0.023991015
49,0.63113517
50,0.41858077
51,1.2662809
52,1.1745398
53,1.6672833
54,1.9193721
55,0.30403063
56,0.2565359
57,1.692934
58,0.00082638307
59,0.7065485
60,1.2613856
61,1.7543267
62,0.009159376
63,1.9211704
64,2.493908
65,1.9070756
66,0.1469305
67,0.18073593
68,0.37727764
69,0.39609024
70,0.6309209
71,2.2831407
72,2.6198587
73,0.6969726
74,1.9529356
75,1.5261929
76,0.91417086
77,0.4761648
78,0.020736448
79,1.117207
80,0.4600074
81,0.72121316
82,1.3093671
83,1.3141881
84,1.0641093
85,1.8768822
86,0.15212145
87,0.030359238
88,0.36848447
89,1.4564558
90,0.6120218
91,0.02861933
92,0.09724419
93,1.0499809
94,0.638183
95,1.21103
96,1.2580973
97,1.1952534
98,2.425737
99,1.4093937
100,1.7128038
101,2.0290027
102,0.9580626
103,0.6441091
104,0.092593074
105,0.6355603
106,1.1182305e-05
107,0.0047395285
108,1.1612334
109,2.064866
110,0.6228465
111,0.6935868
112,1.0082724
113,0.18767522
114,1.1927097
115,0.8425365
116,0.08370353
117,0.47546738
118,0.68034494
