step,head_agreement
0,
1,0.14916456
2,0.18218492
3,0.2863242
4,0.14256993
5,0.14547862
6,0.23306692
7,0.11436482
8,0.18968785
9,0.1637827
10,0.1767465
11,0.19373919
12,0.25919732
13,0.25011617
14,0.1193273
15,0.23689824
16,0.18934253
17,0.20251913
18,0.2173373
19,0.19703932
20,0.35433614
21,0.2663057
22,0.20608096
23,0.23379014
24,0.23330168
25,0.15098953
26,0.23885919
27,0.14189117
28,0.15920104
29,0.16641828
30,0.15319917
31,0.18239266
32,0.14778675
33,0.20448665
34,0.14492634
35,0.16064364
36,0.14453402
37,0.111196265
38,0.20533593
39,0.21020643
40,0.23169592
41,0.22645032
42,0.23549518
43,0.26755878
44,0.20390125
45,0.25195476
46,0.33948034
47,0.20509194
48,0.2420555
49,0.31443867
50,0.17565897
51,0.19197676
52,0.24495488
53,0.1950618
54,0.18002063
55,0.21627274
56,0.20100954
57,0.18485436
58,0.15263195
59,0.14176865
60,0.14112553
61,0.1767223
62,0.20887151
63,0.14376414
64,0.17423956
65,0.18080148
66,0.10707086
67,0.20197436
68,0.22433157
69,0.22148852
70,0.20433637
71,0.19498576
72,0.21988185
73,0.30613127
74,0.29727158
75,0.255298
76,0.2416204
77,0.30147532
78,0.33060044
79,0.24033321
80,0.28360552
81,0.3141338
82,0.31396744
83,0.16762613
84,0.22673364
85,0.1755984
86,0.17368154
87,0.24120985
88,0.18185352
89,0.27024087
90,0.2093598
91,0.21953139
92,0.24039294
93,0.28728473
94,0.20980693
95,0.27105603
96,0.2679356
97,0.36812076
98,0.10988864
99,0.13263607
100,0.14755319
101,0.1539564
102,0.1681822
103,0.16094029
104,0.119213715
105,0.12653266
106,0.095908396
107,0.28591317
108,0.12576167
109,0.11914004
110,0.11471655
111,0.18553108
112,0.1641368
113,0.14224923
114,0.16404696
115,0.10854841
116,0.08375009
117,0.11305578
118,0.12076993
