step,per_step_all,per_step_mid
0,0.14388756,0.16087566
1,0.13305323,0.14526013
2,0.093812026,0.09865356
3,0.10745292,0.120685674
4,0.111093655,0.12651013
5,0.11676971,0.13443048
6,0.11777993,0.1283969
7,0.14784315,0.14374302
8,0.12775658,0.14458345
9,0.09661132,0.10556802
10,0.12329079,0.13086697
11,0.1052081,0.112716705
12,0.095671974,0.100919224
13,0.1087057,0.117474124
14,0.10114533,0.10982234
15,0.092186056,0.09589486
16,0.14027856,0.16059886
17,0.1558842,0.1710333
18,0.15497172,0.17339896
19,0.14378718,0.151799
20,0.12183021,0.11615925
21,0.15073763,0.16042316
22,0.16399692,0.18055469
23,0.17243528,0.19296986
24,0.15246592,0.15572838
25,0.15879685,0.1768303
26,0.20012332,0.22759153
27,0.20236401,0.22706316
28,0.19613412,0.21985008
29,0.19731407,0.20780583
30,0.20772737,0.22521248
31,0.17191221,0.16917405
32,0.16374694,0.17199992
33,0.14188938,0.13416764
34,0.1723516,0.17465825
35,0.16630435,0.17383891
36,0.13589726,0.14010334
37,0.12444707,0.12001841
38,0.13813286,0.14369653
