step,entropy
0,
1,0.3073596
2,0.41419196
3,0.10807866
4,7.83381e-05
5,1.019837e-06
6,0.34496817
7,2.1335323
8,0.91658866
9,0.000599571
10,7.5052085e-05
11,0.0013060977
12,0.0008207509
13,2.8019447e-05
14,4.506974e-05
15,0.07916456
16,0.04036502
17,2.014324
18,0.00067357183
19,0.5009077
20,2.0782766
21,1.2182431
22,1.9467129
23,7.88605e-06
24,0.2557929
25,1.44208
26,1.0234964
27,0.68115544
28,3.5894566
29,0.0015013462
30,1.0439062
31,1.4290942
32,6.213908e-05
33,0.120158784
34,1.6527045
35,2.0230625
36,0.5622215
37,0.52619946
38,1.2113236
