step,head_agreement
0,
1,0.1655763
2,0.26932558
3,0.20155302
4,0.38894993
5,0.45989048
6,0.35037693
7,0.2882083
8,0.39999944
9,0.36926094
10,0.3391993
11,0.2790998
12,0.26097697
13,0.40877205
14,0.34622774
15,0.42017585
16,0.28138325
17,0.47082952
18,0.4083974
19,0.35654634
20,0.3871661
21,0.40911844
22,0.3215898
23,0.31141722
24,0.33967373
25,0.30241433
26,0.41363677
27,0.4048666
28,0.4138841
29,0.5381621
30,0.5994883
31,0.3649072
32,0.46306962
33,0.46549508
34,0.6144593
35,0.41836718
36,0.22978945
37,0.20223339
38,0.37760192
39,0.44320303
40,0.40043575
41,0.45335835
42,0.3899378
43,0.4012459
44,0.4949334
45,0.41832867
46,0.5423812
47,0.5194318
48,0.4197994
49,0.3852438
50,0.41027457
51,0.50053865
52,0.38046873
53,0.3766256
54,0.4028392
55,0.44712543
56,0.44484562
57,0.4212524
58,0.4483363
59,0.40226868
60,0.354932
61,0.39478314
62,0.32403472
63,0.32544777
64,0.29588136
65,0.39707848
66,0.33035716
67,0.36126435
68,0.34632963
69,0.38916576
70,0.44760072
71,0.44237775
72,0.42729458
73,0.42650262
74,0.26219997
75,0.28121102
76,0.31750125
77,0.33526367
78,0.50488865
79,0.4454476
80,0.52060926
81,0.4639891
82,0.3892956
83,0.350749
84,0.37188008
85,0.3940747
86,0.34405252
87,0.41276717
88,0.3391159
89,0.40889925
90,0.41664037
91,0.45058504
92,0.6377024
93,0.42316154
94,0.311766
95,0.3961114
96,0.4277547
97,0.43364835
98,0.40557498
99,0.4482109
100,0.25563234
101,0.42312372
102,0.3941536
103,0.6205707
104,0.3651451
105,0.36808932
106,0.27730075
107,0.25430265
108,0.26689053
109,0.3382836
110,0.37862858
111,0.3756681
112,0.39960113
113,0.38650754
114,0.39092234
115,0.50198287
116,0.39650658
117,0.29335216
118,0.2804581
119,0.38463917
120,0.27915695
121,0.34331498
122,0.36959335
123,0.26630843
124,0.27042806
125,0.27811536
126,0.4917067
127,0.37242427
128,0.33225796
129,0.31093255
130,0.36522058
131,0.3982237
132,0.36224642
133,0.4004924
134,0.37924585
135,0.29784325
136,0.3414043
137,0.38526672
138,0.53313303
139,0.41892076
140,0.30016604
141,0.4020555
142,0.39255357
143,0.53397435
144,0.35334304
145,0.34598687
146,0.39936778
147,0.34275734
148,0.40195614
149,0.32946995
150,0.2426379
151,0.33644024
152,0.23468417
