step,token_id,decoded
1,28741,A
2,4672,beautiful
3,28725,","
4,13105,breat
5,407,ht
6,1288,aking
7,28725,","
8,5972,mes
9,794,mer
10,3864,izing
11,28725,","
12,304,and
13,264,a
14,769,we
15,28733,-
16,262,in
17,886,sp
18,5549,iring
19,6337,scene
20,10077,unf
21,4858,olds
22,1159,before
23,574,your
24,2282,eyes
25,390,as
26,272,the
27,907,first
28,2061,light
29,302,of
30,272,the
31,1370,day
32,15667,breaks
33,754,over
34,272,the
35,18259,horizon
36,28723,.
37,415,The
38,7212,sky
39,17885,gradually
40,5516,transform
41,28713,s
42,477,from
43,871,its
44,3534,deep
45,28725,","
46,1176,ind
47,9567,igo
48,295,h
49,441,ue
50,298,to
51,13546,vibr
52,440,ant
53,480,sh
54,2550,ades
55,302,of
56,12937,pink
57,28725,","
58,14545,orange
59,28725,","
60,304,and
61,5014,gold
62,28725,","
63,390,as
64,513,if
65,14641,painted
66,486,by
67,396,an
68,7325,artist
69,395,with
70,396,an
71,17809,extraordinary
72,4785,pal
73,3186,ette
74,28723,.
75,415,The
76,4376,sun
77,28725,","
78,264,a
79,13863,golden
80,19935,orb
81,302,of
82,2061,light
83,28725,","
84,10658,begins
85,871,its
86,390,as
87,1476,cent
88,28725,","
89,7160,slowly
90,11862,rising
91,2747,above
92,272,the
93,18259,horizon
94,304,and
95,24668,casting
96,871,its
97,6100,warm
98,28725,","
99,10434,gentle
100,408,r
101,748,ays
102,3714,upon
103,272,the
104,6340,earth
105,3624,below
106,28723,.
107,415,The
108,1526,world
109,3969,seems
110,298,to
111,2400,hold
112,871,its
113,5276,breath
114,297,in
115,21704,rever
116,636,ence
117,390,as
118,378,it
119,26065,witnesses
120,456,this
121,6790,daily
122,27569,miracle
123,28725,","
124,304,and
125,354,for
126,264,a
127,6817,brief
128,2470,moment
129,28725,","
130,2905,everything
131,1112,else
132,285,f
133,2550,ades
134,1753,away
135,28725,","
136,6285,leaving
137,865,only
138,272,the
139,1201,ser
140,1860,ene
141,9689,beauty
142,302,of
143,272,the
144,4376,sun
145,24035,rise
146,298,to
147,4286,capt
148,449,iv
149,380,ate
150,574,your
151,23086,senses
152,28723,.
153,2,</s>
